Delta,Sigma_env,S_env,max_delta_mu_pct,max_delta_slip_pct,max_delta_Sigma_lens_pct
0.05,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.05758683333,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.06632486747,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.07638878177,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.08797976089,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.1013295165,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.1167049196,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.1344133351,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.1548087665,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.1782989327,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.2053534184,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.2365130616,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.2724007652,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.3137339493,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.361338893,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.4161672521,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.4793150838,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.5520447568,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.6358101881,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.7322859066,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.8434005291,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
0.9713753141,0.7166666667,0.6606716829,1.319107035,1.978660552,2.321487636
1.118768566,0.7166666667,0.6476859178,1.293179461,1.939769191,2.275606405
1.288526779,0.7166666667,0.6358642978,1.269576236,1.904364354,2.233847092
1.484043538,0.7166666667,0.6247429708,1.247371227,1.871056841,2.19456916
1.709227357,0.7166666667,0.6136712519,1.225265266,1.8378979,2.155473779
1.968579819,0.7166666667,0.6023870408,1.20273504,1.804102561,2.115635608
2.267285559,0.7166666667,0.5907464478,1.179493257,1.769239886,2.074547233
2.611315912,0.7166666667,0.5786583108,1.155357901,1.733036851,2.031887715
3.007548284,0.7166666667,0.5660610917,1.130206103,1.695309155,1.987440925
3.463903635,0.7166666667,0.5529131521,1.103954729,1.655932094,1.941061146
3.989504826,0.7166666667,0.5391883048,1.076551492,1.614827238,1.892657335
4.59485899,0.7166666667,0.5248737398,1.047970816,1.571956224,1.842185749
5.292067577,0.7166666667,0.5099690915,1.018211971,1.527317956,1.789646616
6.095068271,0.7166666667,0.4944860424,0.9872982816,1.480947422,1.735082677
7.019913613,0.7166666667,0.4784481307,0.9552767455,1.432915118,1.678578457
8.085091905,0.7166666667,0.4618905553,0.9222176409,1.383326461,1.620259512
9.311896801,0.7166666667,0.4448598444,0.8882138672,1.332320801,1.560291197
10.72485298,0.7166666667,0.4274132976,0.8533798289,1.280069743,1.498876629
12.35220642,0.7166666667,0.4096181442,0.8178497576,1.226774636,1.436253662
14.22648905,0.7166666667,0.3915503956,0.7817754184,1.172663128,1.372690778
16.38516908,0.7166666667,0.3732933914,0.7453232089,1.117984813,1.308481916
18.87140002,0.7166666667,0.3549360735,0.7086707115,1.063006067,1.243940351
21.73488335,0.7166666667,0.3365710394,0.6720028077,1.008004212,1.179391822
25.0328621,0.7166666667,0.3182924518,0.6355075042,0.9532612563,1.115167156
28.83126515,0.7166666667,0.3001938912,0.5993716455,0.8990574683,1.051594727
33.20602522,0.7166666667,0.2823662476,0.5637767039,0.8456650558,0.988993063
38.2445968,0.7166666667,0.2648957431,0.5288948312,0.7933422468,0.9276639277
44.04770444,0.7166666667,0.2478621698,0.4948853422,0.7423280132,0.867886185
50.73135628,0.7166666667,0.2313374135,0.4618917649,0.6928376473,0.8099106685
58.42916318,0.7166666667,0.2153843096,0.4300395572,0.6450593358,0.7539562303
67.29500963,0.7166666667,0.2000558584,0.3994345407,0.599151811,0.7002070558
77.50613008,0.7166666667,0.1853948044,0.3701620595,0.5552430892,0.6488112537
89.2666519,0.7166666667,0.1714335616,0.3422868317,0.5134302475,0.5998806575
102.8116761,0.7166666667,0.158194451,0.315853424,0.473780136,0.5534917174
118.4119771,0.7166666667,0.1456902055,0.2908872591,0.4363308887,0.509687319
136.3794158,0.7166666667,0.1339246867,0.267396047,0.4010940705,0.468479337
157.0731738,0.7166666667,0.1228937575,0.2453715276,0.3680572914,0.4298517272
180.9069336,0.7166666667,0.1125862559,0.2247914147,0.337187122,0.3937639596
208.3571487,0.7166666667,0.1029850179,0.2056214382,0.3084321573,0.3601546182
239.9725679,0.7166666667,0.09406790581,0.1878173979,0.2817260968,0.3289450116
276.3852054,0.7166666667,0.08580880591,0.1713271546,0.2569907319,0.300042668
318.3229752,0.7166666667,0.07817856722,0.1560925051,0.2341387576,0.2733446204
366.6242424,0.7166666667,0.07114586149,0.1420508989,0.2130763483,0.2487404114
422.2545828,0.7166666667,0.06467795213,0.1291369736,0.1937054604,0.2261147765
486.3260857,0.7166666667,0.05874136576,0.1172838958,0.1759258437,0.205349984
560.1195848,0.7166666667,0.05330246537,0.1064245054,0.159636758,0.1863278307
645.1102636,0.7166666667,0.04832792808,0.09649226925,0.1447384039,0.1689313019
742.9971446,0.7166666667,0.04378513306,0.08742205629,0.1311330844,0.1530459181
855.7370546,0.7166666667,0.03964246765,0.07915074811,0.1187261222,0.1385607955
985.5837428,0.7166666667,0.03586955998,0.07161770383,0.1074265557,0.1253694499
1135.132935,0.7166666667,0.03243744775,0.06476509684,0.09714764525,0.1133703783
1307.374222,0.7166666667,0.02931869183,0.0585381418,0.0878072127,0.1024674485
1505.750829,0.7166666667,0.02648744386,0.05288522944,0.07932784416,0.09257012788
1734.22844,0.7166666667,0.02391947549,0.04775798511,0.07163697767,0.08359358014
1997.374483,0.7166666667,0.02159217697,0.04311126583,0.06466689874,0.07545865456
2300.449429,0.7166666667,0.01948453125,0.03890310862,0.05835466294,0.06809179098
2649.511958,0.7166666667,0.01757706936,0.03509464149,0.05264196223,0.06142485985
3051.54007,0.7166666667,0.01585181189,0.03164996642,0.04747494963,0.05539495414
3514.570589,0.7166666667,0.01429220044,0.02853602271,0.04280403406,0.04994414702
4047.859815,0.7166666667,0.01288302261,0.02572243703,0.03858365554,0.04501922712
4662.06857,0.7166666667,0.01161033304,0.02318136586,0.0347720488,0.04057142058
5369.475314,0.7166666667,0.01046137281,0.02088733456,0.03133100184,0.03655610758
6184.2216,0.7166666667,0.009424488842,0.0188170764,0.0282256146,0.03293253932
7122.594772,0.7166666667,0.008489054682,0.01694937446,0.0254240617,0.02966355992
8203.35356,0.7166666667,0.00764539361,0.01526490806,0.02289736209,0.02671533673
9448.103085,0.7166666667,0.006884704801,0.01374610532,0.02061915798,0.02405710148
10881.72675,0.7166666667,0.006198993042,0.01237700289,0.01856550434,0.02166090399
12532.8837,0.7166666667,0.005581002312,0.01114311329,0.01671466994,0.01950137953
14434.58169,0.7166666667,0.005024153402,0.01003130037,0.01504695056,0.01755553035
16624.837,0.7166666667,0.004522485633,0.009029662946,0.01354449442,0.01580252167
19147.43435,0.7166666667,0.004070602647,0.008127426568,0.01219113985,0.01422349191
22052.80222,0.7166666667,0.003663622179,0.007314843234,0.01097226485,0.01280137696
25399.02092,0.7166666667,0.003297129684,0.006583098798,0.009874648197,0.01152074793
29252.98369,0.7166666667,0.002967135643,0.005924227725,0.008886341587,0.01036766174
33691.73392,0.7166666667,0.002670036354,0.005331034809,0.007996552213,0.009329524064
38804.00532,0.7166666667,0.002402578011,0.004797023452,0.007195535178,0.008394963626
44691.99574,0.7166666667,0.002161823862,0.00431633009,0.006474495136,0.007553717389
51473.4102,0.7166666667,0.001945124228,0.003883664337,0.005825496505,0.006796525711
59283.81388,0.7166666667,0.001750089186,0.003494254433,0.005241381649,0.006115036831
68279.34219,0.7166666667,0.001574563702,0.003143797609,0.004715696413,0.005501719941
78639.82197,0.7166666667,0.001416605039,0.002828414962,0.004242622444,0.004949786184
90572.36643,0.7166666667,0.001274462234,0.002544610495,0.003816915743,0.004453116929
104315.5154,0.7166666667,0.001146557487,0.002289233951,0.003433850927,0.004006198719
120144.004,0.7166666667,0.001031469301,0.002059447145,0.003089170717,0.003604064313
138374.2547,0.7166666667,0.0009279172023,0.001852693465,0.002779040198,0.003242239307
159370.7028,0.7166666667,0.0008347479245,0.001666670281,0.002500005422,0.002916693826
183553.082,0.7166666667,0.0007509229066,0.001499303988,0.002248955982,0.002623798838
211404.8148,0.7166666667,0.0006755069976,0.001348727448,0.002023091172,0.002360286677
243482.6768,0.7166666667,0.0006076582496,0.001213259615,0.001819889423,0.002123215367
280427.9265,0.7166666667,0.0005466187022,0.001091387135,0.001637080703,0.001909936421
322979.1253,0.7166666667,0.0004917060638,0.0009817477344,0.001472621602,0.001718065764
371986.9012,0.7166666667,0.0004423062054,0.000883115233,0.00132467285,0.001545457507
428430.9536,0.7166666667,0.00039786639,0.000794386028,0.001191579042,0.001390180282
493439.6384,0.7166666667,0.0003578891667,0.0007145669017,0.001071850353,0.001250495908
568312.5243,0.7166666667,0.0003219268667,0.0006427640319,0.0009641460478,0.001124840154
654546.3724,0.7166666667,0.000289576642,0.0005781730858,0.0008672596287,0.001011805407
753865.0571,0.7166666667,0.0002604759943,0.0005200702942,0.0007801054413,0.0009101250434
868254.028,0.7166666667,0.0002342987474,0.0004678044087,0.000701706613,0.0008186593565
1000000,0.7166666667,0.0002107514185,0.0004207894572,0.0006311841858,0.0007363828781
0.05,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.05758683333,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.06632486747,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.07638878177,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.08797976089,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.1013295165,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.1167049196,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.1344133351,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.1548087665,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.1782989327,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.2053534184,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.2365130616,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.2724007652,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.3137339493,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.361338893,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.4161672521,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.4793150838,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.5520447568,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.6358101881,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.7322859066,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.8434005291,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
0.9713753141,0.725,0.6554690701,1.30871942,1.96307913,2.303104584
1.118768566,0.725,0.6426850398,1.283194632,1.924791949,2.25794002
1.288526779,0.725,0.6310436274,1.259951213,1.889926819,2.216820701
1.484043538,0.725,0.6200888365,1.238078713,1.857118069,2.178134039
1.709227357,0.725,0.6091800245,1.216298014,1.824447021,2.139616881
1.968579819,0.725,0.5980588821,1.194093374,1.79114006,2.100357346
2.267285559,0.725,0.5865833705,1.171181194,1.756771791,2.05985458
2.611315912,0.725,0.574663288,1.147381378,1.721072067,2.017791042
3.007548284,0.725,0.5622375419,1.122571946,1.683857919,1.973952164
3.463903635,0.725,0.5492645868,1.096669949,1.645004923,1.928192547
3.989504826,0.725,0.535718058,1.069622745,1.604434118,1.8804205
4.59485899,0.725,0.5215847439,1.041403957,1.562105936,1.830590842
5.292067577,0.725,0.5068636837,1.012011667,1.5180175,1.778701674
6.095068271,0.725,0.4915657973,0.9814676762,1.472201514,1.724793024
7.019913613,0.725,0.4757137174,0.9498171748,1.424725762,1.668946201
8.085091905,0.725,0.4593416218,0.9171284021,1.375692603,1.611283137
9.311896801,0.725,0.4424949317,0.8834920468,1.32523807,1.551965268
10.72485298,0.725,0.4252297869,0.8490201986,1.273530298,1.491191612
12.35220642,0.725,0.4076122408,0.8138447407,1.220767111,1.429195871
14.22648905,0.725,0.3897171494,0.7781151314,1.167172697,1.366242454
16.38516908,0.725,0.3716267549,0.7419955774,1.112993366,1.302621441
18.87140002,0.725,0.3534289949,0.7056616555,1.058492483,1.238642585
21.73488335,0.725,0.3352155861,0.6692964893,1.003944734,1.17462854
25.0328621,0.725,0.3170799601,0.6330866252,0.9496299378,1.110907584
28.83126515,0.725,0.2991151336,0.5972177819,0.8958266729,1.047806136
33.20602522,0.725,0.2814116103,0.5618706606,0.8428059909,0.9856413959
38.2445968,0.725,0.2640554057,0.527217001,0.7908255016,0.9247144351
44.04770444,0.725,0.24712628,0.4934160535,0.7401240802,0.8653040391
50.73135628,0.725,0.2306962482,0.4606116045,0.6909174068,0.8076615308
58.42916318,0.725,0.2148284189,0.4289296575,0.6433944862,0.7520067555
67.29500963,0.725,0.1995761872,0.398476822,0.597715233,0.6985253168
77.50613008,0.725,0.1849827899,0.3693394251,0.5540091377,0.6473670811
89.2666519,0.725,0.1710812055,0.3415833122,0.5123749684,0.5986458901
102.8116761,0.725,0.1578943679,0.3152542736,0.4728814104,0.5524403683
118.4119771,0.725,0.1454356486,0.290379007,0.4355685105,0.5087956621
136.3794158,0.725,0.1337095538,0.2669665095,0.4004497643,0.467725925
157.0731738,0.725,0.1227125807,0.2450097873,0.367514681,0.4292173513
180.9069336,0.725,0.1124341776,0.2244877728,0.3367316592,0.3932315631
208.3571487,0.725,0.1028577571,0.2053673474,0.308051021,0.359709176
239.9725679,0.725,0.09396171766,0.187605381,0.2814080715,0.3285733851
276.3852054,0.725,0.08572043693,0.1711507157,0.2567260736,0.2997334468
318.3229752,0.725,0.07810520857,0.1559460361,0.2339190541,0.2730879569
366.6242424,0.725,0.07108510232,0.1419295862,0.2128943793,0.2485278559
422.2545828,0.725,0.0646277342,0.1290367077,0.1935550616,0.225939117
486.3260857,0.725,0.05869994049,0.1172011855,0.1758017782,0.2052050955
560.1195848,0.725,0.05326835392,0.1063563979,0.1595345969,0.186208534
645.1102636,0.725,0.04829988486,0.09643627773,0.1446544166,0.1688332357
742.9971446,0.725,0.04376211289,0.08737609387,0.1310641408,0.1529654236
855.7370546,0.725,0.0396235965,0.0791130697,0.1186696046,0.1384948136
985.5837428,0.725,0.03585410927,0.0715868547,0.1073802821,0.1253154308
1135.132935,0.725,0.0324248118,0.06473986772,0.09710980158,0.1133262029
1307.374222,0.725,0.0293083685,0.05851753008,0.08777629512,0.1024313599
1505.750829,0.725,0.02647901778,0.0528684058,0.07930260871,0.09254067317
1734.22844,0.725,0.02391260383,0.04774426504,0.07161639756,0.08356956018
1997.374483,0.725,0.02158657729,0.04310008541,0.06465012811,0.07543908159
2300.449429,0.725,0.01947997128,0.03889400412,0.05834100618,0.06807585279
2649.511958,0.725,0.01757335841,0.03508723215,0.05263084823,0.06141188962
3051.54007,0.725,0.01584879361,0.03164394009,0.04746591013,0.05538440519
3514.570589,0.725,0.01428974682,0.02853112377,0.04279668566,0.04993557179
4047.859815,0.725,0.01288102895,0.02571845645,0.03857768467,0.04501225958
4662.06857,0.725,0.0116087138,0.02317813286,0.03476719929,0.04056576169
5369.475314,0.725,0.01046005817,0.02088470973,0.03132706459,0.03655151331
6184.2216,0.725,0.009423421878,0.01881494608,0.02822241913,0.03292881066
7122.594772,0.725,0.008488189001,0.01694764603,0.02542146905,0.02966053473
8203.35356,0.725,0.007644691438,0.01526350609,0.02289525914,0.02671288297
9448.103085,0.725,0.0068841354,0.01374496845,0.02061745267,0.02405511172
10881.72675,0.725,0.006198531412,0.0123760812,0.0185641218,0.02165929085
12532.8837,0.725,0.005580628133,0.0111423662,0.0167135493,0.019500072
14434.58169,0.725,0.005023850164,0.01003069492,0.01504604238,0.01755447072
16624.837,0.725,0.004522239928,0.009029172368,0.01354375855,0.01580166309
19147.43435,0.725,0.004070403589,0.008127029126,0.01219054369,0.01422279633
22052.80222,0.725,0.003663460934,0.00731452129,0.01097178193,0.01280081352
25399.02092,0.725,0.003296999085,0.006582838043,0.009874257064,0.01152029158
29252.98369,0.725,0.002967029878,0.005924016553,0.008886024829,0.01036729217
33691.73392,0.725,0.002669950709,0.005330863808,0.007996295711,0.009329224799
38804.00532,0.725,0.002402508665,0.004796884993,0.00719532749,0.008394721314
44691.99574,0.725,0.002161767717,0.00431621799,0.006474326985,0.007553521206
51473.4102,0.725,0.001945078775,0.003883573584,0.005825360375,0.006796366887
59283.81388,0.725,0.00175005239,0.003494180966,0.00524127145,0.006114908261
68279.34219,0.725,0.001574533917,0.00314373814,0.004715607209,0.005501615867
78639.82197,0.725,0.001416580931,0.002828366827,0.00424255024,0.004949701944
90572.36643,0.725,0.00127444272,0.002544571534,0.003816857302,0.004453048747
104315.5154,0.725,0.001146541694,0.002289202418,0.003433803628,0.004006143535
120144.004,0.725,0.001031456519,0.002059421625,0.003089132437,0.003604019652
138374.2547,0.725,0.0009279068581,0.001852672812,0.002779009218,0.003242203163
159370.7028,0.725,0.0008347395532,0.001666653567,0.002499980351,0.002916664576
183553.082,0.725,0.0007509161322,0.001499290462,0.002248935693,0.002623775168
211404.8148,0.725,0.0006755015156,0.001348716502,0.002023074754,0.002360267522
243482.6768,0.725,0.0006076538135,0.001213250758,0.001819876137,0.002123199867
280427.9265,0.725,0.0005466151125,0.001091379968,0.001637069953,0.001909923878
322979.1253,0.725,0.0004917031592,0.000981741935,0.001472612903,0.001718055615
371986.9012,0.725,0.0004423038551,0.0008831105403,0.00132466581,0.001545449295
428430.9536,0.725,0.0003978644882,0.0007943822309,0.001191573346,0.001390173637
493439.6384,0.725,0.0003578876279,0.0007145638293,0.001071845744,0.001250490531
568312.5243,0.725,0.0003219256216,0.0006427615459,0.0009641423189,0.001124835804
654546.3724,0.725,0.0002895756346,0.0005781710744,0.0008672566115,0.001011801887
753865.0571,0.725,0.0002604751791,0.0005200686667,0.0007801030001,0.0009101221953
868254.028,0.725,0.0002342980879,0.0004678030919,0.0007017046378,0.0008186570521
1000000,0.725,0.0002107508849,0.0004207883918,0.0006311825877,0.0007363810136
0.05,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.05758683333,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.06632486747,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.07638878177,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.08797976089,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.1013295165,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.1167049196,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.1344133351,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.1548087665,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.1782989327,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.2053534184,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.2365130616,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.2724007652,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.3137339493,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.361338893,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.4161672521,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.4793150838,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.5520447568,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.6358101881,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.7322859066,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.8434005291,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
0.9713753141,0.7333333333,0.6502890173,1.298376849,1.947565273,2.284802853
1.118768566,0.7333333333,0.6377043087,1.27325003,1.909875045,2.240346294
1.288526779,0.7333333333,0.6262410269,1.250362269,1.875543403,2.199859513
1.484043538,0.7333333333,0.6154509204,1.228818579,1.843227869,2.161757477
1.709227357,0.7333333333,0.6047032675,1.207359654,1.81103948,2.123812274
1.968579819,0.7333333333,0.5937435087,1.185477234,1.778215851,2.085125332
2.267285559,0.7333333333,0.5824314396,1.162891387,1.74433708,2.045202299
2.611315912,0.7333333333,0.5706778139,1.13942392,1.709135881,2.003729012
3.007548284,0.7333333333,0.5584219852,1.114953748,1.672430622,1.960492473
3.463903635,0.7333333333,0.5456225072,1.089398118,1.634097176,1.915347618
3.989504826,0.7333333333,0.5322528458,1.06270405,1.594056075,1.868202137
4.59485899,0.7333333333,0.5182993977,1.034844386,1.552266578,1.819009447
5.292067577,0.7333333333,0.5037606182,1.005816039,1.508724059,1.767765563
6.095068271,0.7333333333,0.4886466758,0.9756393144,1.463458972,1.714507841
7.019913613,0.7333333333,0.4729793091,0.9443576139,1.416536421,1.659314409
8.085091905,0.7333333333,0.4567916843,0.9120371583,1.368055737,1.602303615
9.311896801,0.7333333333,0.440128124,0.8787664428,1.318149664,1.543633003
10.72485298,0.7333333333,0.4230436146,0.8446552541,1.266982881,1.483497513
12.35220642,0.7333333333,0.4056030371,0.8098331342,1.214749701,1.422126708
14.22648905,0.7333333333,0.3878800926,0.7744472363,1.161670854,1.359780927
16.38516908,0.7333333333,0.369955924,0.7386595711,1.107989357,1.296746384
18.87140002,0.7333333333,0.3519174587,0.7026436996,1.053965549,1.233329286
21.73488335,0.7333333333,0.3338555253,0.6665809714,0.999871457,1.169849176
25.0328621,0.7333333333,0.3158628136,0.6306564521,0.9459846782,1.106631748
28.83126515,0.7333333333,0.2980317644,0.5950547106,0.8925820659,1.044001419
33.20602522,0.7333333333,0.2804524817,0.5599556499,0.8399334749,0.9822740149
38.2445968,0.7333333333,0.2632107606,0.5255305699,0.7882958549,0.9217498653
44.04770444,0.7333333333,0.2463863151,0.4919386286,0.7379079429,0.8627076271
50.73135628,0.7333333333,0.2300512764,0.4593238441,0.6889857662,0.8053990651
58.42916318,0.7333333333,0.2142690135,0.4278127402,0.6417191103,0.7500449734
67.29500963,0.7333333333,0.1990933053,0.3975126927,0.596269039,0.6968323348
77.50613008,0.7333333333,0.1845678713,0.3685109923,0.5527664884,0.6459127391
89.2666519,0.7333333333,0.1707262465,0.3408745958,0.5113118937,0.5974020089
102.8116761,0.7333333333,0.1575919717,0.3146505049,0.4719757573,0.5513809206
118.4119771,0.7333333333,0.1451790523,0.289866683,0.4348000245,0.5078968654
136.3794158,0.7333333333,0.133492636,0.2665334081,0.3998001121,0.4669662645
157.0731738,0.7333333333,0.1225298521,0.2446449486,0.3669674229,0.4285775437
180.9069336,0.7333333333,0.1122807586,0.224181454,0.3362721811,0.3926944745
208.3571487,0.7333333333,0.1027293447,0.2051109571,0.3076664357,0.3592597038
239.9725679,0.7333333333,0.09385454554,0.1873913995,0.2810870993,0.3281983157
276.3852054,0.7333333333,0.08563123133,0.1709726065,0.2564589097,0.2994212986
318.3229752,0.7333333333,0.07803114178,0.1557981532,0.2336972298,0.2728288161
366.6242424,0.7333333333,0.07102374622,0.1418070817,0.2127106225,0.2483132123
422.2545828,0.7333333333,0.06457701499,0.128935441,0.1934031615,0.2257617043
486.3260857,0.7333333333,0.05865809572,0.1171176376,0.1756764564,0.2050587398
560.1195848,0.7333333333,0.05323389251,0.1062875918,0.1594313876,0.1860880135
645.1102636,0.7333333333,0.04827155053,0.09637970499,0.1445695575,0.1687341516
742.9971446,0.7333333333,0.0437388512,0.08732964923,0.1309944739,0.1528840847
855.7370546,0.7333333333,0.03960452547,0.07907499219,0.1186124883,0.1384281327
985.5837428,0.7333333333,0.03583849347,0.07155567596,0.1073335139,0.1252608345
1135.132935,0.7333333333,0.03241203979,0.06471436692,0.09707155038,0.1132815517
1307.374222,0.7333333333,0.02929793322,0.05849669484,0.08774504226,0.1023948799
1505.750829,0.7333333333,0.02647049974,0.05285139856,0.07927709784,0.09251089701
1734.22844,0.7333333333,0.02390565673,0.04773039437,0.07159559155,0.08354527657
1997.374483,0.7333333333,0.02158091582,0.04308878163,0.06463317245,0.07541929268
2300.449429,0.7333333333,0.01947536077,0.0388847987,0.05832719805,0.06805973793
2649.511958,0.7333333333,0.01756960616,0.03507974034,0.05261961051,0.06139877501
3051.54007,0.7333333333,0.01584574161,0.03163784642,0.04745676963,0.05537373838
3514.570589,0.7333333333,0.01428726569,0.02852616991,0.04278925487,0.04992690042
4047.859815,0.7333333333,0.01287901286,0.0257144311,0.03857164665,0.04500521367
4662.06857,0.7333333333,0.0116070763,0.02317486339,0.03476229509,0.04056003899
5369.475314,0.7333333333,0.01045872867,0.02088205523,0.03132308284,0.0365468671
6184.2216,0.7333333333,0.009422342824,0.01881279163,0.02821918744,0.03292503976
7122.594772,0.7333333333,0.008487313491,0.01694589798,0.02541884697,0.02965747519
8203.35356,0.7333333333,0.00764398128,0.01526208818,0.02289313227,0.0267104013
9448.103085,0.7333333333,0.006883559512,0.01374381862,0.02061572793,0.02405309928
10881.72675,0.7333333333,0.006198064516,0.01237514899,0.01856272348,0.02165765931
12532.8837,0.7333333333,0.00558024968,0.01114161058,0.01671241586,0.01949874952
14434.58169,0.7333333333,0.005023543458,0.01003008255,0.01504512382,0.01755339898
16624.837,0.7333333333,0.00452199141,0.009028676172,0.01354301426,0.01580079468
19147.43435,0.7333333333,0.004070202249,0.008126627128,0.01218994069,0.01422209279
22052.80222,0.7333333333,0.003663297839,0.007314195653,0.01097129348,0.01280024362
25399.02092,0.7333333333,0.003296866988,0.006582574294,0.009873861441,0.01151982999
29252.98369,0.7333333333,0.002966922898,0.005923802954,0.008885704431,0.01036691836
33691.73392,0.7333333333,0.002669864079,0.005330690841,0.007996036262,0.009328922094
38804.00532,0.7333333333,0.00240243852,0.004796744942,0.007195117413,0.008394476214
44691.99574,0.7333333333,0.002161710925,0.0043161046,0.006474156899,0.007553322765
51473.4102,0.7333333333,0.001945032798,0.003883481785,0.005825222678,0.006796206235
59283.81388,0.7333333333,0.001750015171,0.003494106654,0.005241159981,0.00611477821
68279.34219,0.7333333333,0.001574503789,0.003143677985,0.004715516978,0.005501510595
78639.82197,0.7333333333,0.001416556544,0.002828318136,0.004242477204,0.004949616733
90572.36643,0.7333333333,0.001274422982,0.002544532125,0.003816798187,0.004452979778
104315.5154,0.7333333333,0.001146525719,0.002289170522,0.003433755783,0.004006087715
120144.004,0.7333333333,0.00103144359,0.00205939581,0.003089093715,0.003603974476
138374.2547,0.7333333333,0.0009278963946,0.00185265192,0.00277897788,0.003242166602
159370.7028,0.7333333333,0.0008347310854,0.00166663666,0.00249995499,0.002916634988
183553.082,0.7333333333,0.0007509092796,0.00149927678,0.00224891517,0.002623751224
211404.8148,0.7333333333,0.0006754959703,0.001348705431,0.002023058146,0.002360248146
243482.6768,0.7333333333,0.0006076493262,0.001213241799,0.001819862698,0.002123184188
280427.9265,0.7333333333,0.0005466114815,0.001091372719,0.001637059078,0.001909911191
322979.1253,0.7333333333,0.000491700221,0.0009817360686,0.001472604103,0.001718045349
371986.9012,0.7333333333,0.0004423014776,0.0008831057934,0.00132465869,0.001545440988
428430.9536,0.7333333333,0.0003978625645,0.00079437839,0.001191567585,0.001390166915
493439.6384,0.7333333333,0.0003578860713,0.0007145607215,0.001071841082,0.001250485092
568312.5243,0.7333333333,0.0003219243622,0.0006427590313,0.0009641385469,0.001124831403
