z,a,D_LCDM,D_MAAT_eta002,f_LCDM,f_MAAT_eta002,fsigma8_LCDM,fsigma8_MAAT_eta002,mu_eta002,C_hat,delta_D_pct,delta_fsigma8_pct
1.320198822223715762e+00,4.309975465988660215e-01,5.310479621886979862e-01,5.297366058806567413e-01,9.160017543422902531e-01,9.225665839792667189e-01,3.945035415188486994e-01,3.963497229167278757e-01,1.003748112417138794e+00,1.874056208569360171e-01,-2.469374522475389633e-01,4.679758743790564668e-01
1.316091300203856118e+00,4.317619084843428712e-01,5.319104003504262490e-01,5.306030764052033222e-01,9.156053929190680618e-01,9.221489218078382510e-01,3.949732452306892183e-01,3.968182894549490136e-01,1.003713462813469404e+00,1.856731406734708489e-01,-2.457789778807958347e-01,4.671314441012766605e-01
1.311991049861312320e+00,4.325276259438747273e-01,5.327738641934718355e-01,5.314705701012298888e-01,9.152073984183002331e-01,9.217296360899589480e-01,3.954424501591492502e-01,3.972863340644349761e-01,1.003678968446852116e+00,1.839484223426026410e-01,-2.446242542724783031e-01,4.662837549543906723e-01
1.307898058322801926e+00,4.332947013815337534e-01,5.336383526202099770e-01,5.323390858206455967e-01,9.148077662951263900e-01,9.213087226981556688e-01,3.959111490989932203e-01,3.977538496349752872e-01,1.003644631739192716e+00,1.822315869596342619e-01,-2.434732798317192082e-01,4.654328477931597985e-01
1.303812312737832269e+00,4.340631372056553694e-01,5.345038645172424108e-01,5.332086223997979380e-01,9.144064920121315332e-01,9.208861775157999308e-01,3.963793348170329689e-01,3.982208290312747589e-01,1.003610455077639685e+00,1.805227538819809963e-01,-2.423260528928673496e-01,4.645787639488864751e-01
1.299733800278660922e+00,4.348329358288463564e-01,5.353703987553374288e-01,5.340791786594172308e-01,9.140035710395677526e-01,9.204619964372119378e-01,3.968470000522084651e-01,3.986872650930032291e-01,1.003576440812923298e+00,1.788220406461604461e-01,-2.411825717152287774e-01,4.637215452183491848e-01
1.295662508140254410e+00,4.356040996679920729e-01,5.362379541893688151e-01,5.349507534045626622e-01,9.135989988555771601e-01,9.200361753677629428e-01,3.973141375156696853e-01,3.991531506348465208e-01,1.003542591257753802e+00,1.771295628876956296e-01,-2.400428344823176685e-01,4.628612338528493853e-01
1.291598423540247786e+00,4.363766311442641710e-01,5.371065296582547832e-01,5.358233454245672212e-01,9.131927709464155996e-01,9.196087102239755007e-01,3.977807398908602687e-01,3.996184784465571793e-01,1.003508908685279755e+00,1.754454342639931996e-01,-2.389068393013234759e-01,4.619978725468543157e-01
1.287541533718906894e+00,4.371505326831280902e-01,5.379761239848982468e-01,5.366969534929836305e-01,9.127848828066791320e-01,9.191795969336232774e-01,3.982467998336052806e-01,4.000832412930064863e-01,1.003475395327604991e+00,1.737697663802482972e-01,-2.377745842026484646e-01,4.611315044260252960e-01
1.283491825939084841e+00,4.379258067143509958e-01,5.388467359761260900e-01,5.375715763675298353e-01,9.123753299395301886e-01,9.187488314358295272e-01,3.987123099721992525e-01,4.005474319142365291e-01,1.003442053374368426e+00,1.721026687184229742e-01,-2.366460671393491033e-01,4.602621730352978169e-01
1.279449287486183806e+00,4.387024556720089397e-01,5.397183644226293264e-01,5.384472127900350458e-01,9.119641078569268311e-01,9.183164096811642363e-01,3.991772629074978318e-01,4.010110430255138247e-01,1.003408884971386916e+00,1.704442485693420384e-01,-2.355212859866481490e-01,4.593899223265475729e-01
1.275413905668116854e+00,4.394804819944948537e-01,5.405910080989029254e-01,5.393238614863854474e-01,9.115512120798519025e-01,9.178823276317407132e-01,3.996416512130114840e-01,4.014740673173827212e-01,1.003375892219358745e+00,1.687946109679384910e-01,-2.344002385414537537e-01,4.585147966457950308e-01
1.271385667815263520e+00,4.402598881245260998e-01,5.414646657631867477e-01,5.402015211664701333e-01,9.111366381385452851e-01,9.174465812613125104e-01,4.001054674350019158e-01,4.019364974557206316e-01,1.003343077172633491e+00,1.671538586316789476e-01,-2.332829225220504343e-01,4.576368407202960342e-01
1.267364561280435620e+00,4.410406765091520187e-01,5.423393361574055938e-01,5.410801905241278131e-01,9.107203815727352714e-01,9.170091665553674609e-01,4.005687040925800524e-01,4.023983260817936003e-01,1.003310441838043854e+00,1.655220919021949677e-01,-2.321693355674892545e-01,4.567560996454387845e-01
1.263350573438831947e+00,4.418228495997619243e-01,5.432150180071102508e-01,5.419598682370924125e-01,9.103024379318735981e-01,9.165700795112249333e-01,4.010313536778071786e-01,4.028595458123134798e-01,1.003277988173802537e+00,1.638994086901318370e-01,-2.310594752373744953e-01,4.558726188713639327e-01
1.259343691688003641e+00,4.426064098520923751e-01,5.440917100214183177e-01,5.428405529669400043e-01,9.098828027753709247e-01,9.161293161381292016e-01,4.014934086557984672e-01,4.033201492394954402e-01,1.003245718088464633e+00,1.622859044232352055e-01,-2.299533390113702169e-01,4.549864441891855460e-01
1.255343903447811105e+00,4.433913597262352790e-01,5.449694108929558078e-01,5.437222433590352955e-01,9.094614716728328663e-01,9.156868724573461460e-01,4.019548614648287277e-01,4.037801289311178654e-01,1.003213633439953512e+00,1.606816719976727481e-01,-2.288509242889384954e-01,4.540976217173702811e-01
1.251351196160385815e+00,4.441777016866453320e-01,5.458481192977984175e-01,5.446049380424777819e-01,9.090384402042984702e-01,9.152427445022581765e-01,4.024157045164405422e-01,4.042394774305820282e-01,1.003181736034651994e+00,1.590868017325996198e-01,-2.277522283890829058e-01,4.532061978875818742e-01
1.247365557290091687e+00,4.449654382021479559e-01,5.467278338954127959e-01,5.454886356300493455e-01,9.086137039604802457e-01,9.147969283184598233e-01,4.028759301955550098e-01,4.046981872569743177e-01,1.003150027626559249e+00,1.575013813279582953e-01,-2.266572485498341838e-01,4.523122194306293253e-01
1.243386974323483773e+00,4.457545717459469037e-01,5.476085533285993678e-01,5.463733347181605193e-01,9.081872585430044165e-01,9.143494199638545483e-01,4.033355308605852674e-01,4.051562509051295780e-01,1.003118509916510082e+00,1.559254958255046342e-01,-2.255659819282698764e-01,4.514157333621199863e-01
1.239415434769270963e+00,4.465451047956320862e-01,5.484902762234339368e-01,5.472590338867980853e-01,9.077590995646536154e-01,9.139002155087517787e-01,4.037944988435521187e-01,4.056136608456957227e-01,1.003087184551460842e+00,1.543592275730468755e-01,-2.244784256000721956e-01,4.505167869680234971e-01
1.235450926158274676e+00,4.473370398331874553e-01,5.493730011892102860e-01,5.481457316994718942e-01,9.073292226496100232e-01,9.134493110359646062e-01,4.042528264502021629e-01,4.060704095251999601e-01,1.003056053123837499e+00,1.528026561918751913e-01,-2.233945765594159971e-01,4.496154277901371898e-01
1.231493436043392897e+00,4.481303793449985529e-01,5.502567268183828908e-01,5.490334267031625748e-01,9.068976234337005060e-01,9.129967026409087083e-01,4.047105059601287524e-01,4.065264893661170720e-01,1.003025117170947222e+00,1.512558585473606498e-01,-2.223144317187197294e-01,4.487117036114764423e-01
1.227542951999557985e+00,4.489251258218604490e-01,5.511414516865102975e-01,5.499221174282686864e-01,9.064642975646430845e-01,9.125423864317023792e-01,4.051675296268956727e-01,4.069818927669389685e-01,1.002994378174453916e+00,1.497189087226917514e-01,-2.212379879086230350e-01,4.478056624414296638e-01
1.223599461623698037e+00,4.497212817589857359e-01,5.520271743521975027e-01,5.508118023885549830e-01,9.060292407022937367e-01,9.120863585292676712e-01,4.056238896781623193e-01,4.074366121022465204e-01,1.002963837559914362e+00,1.481918779957173971e-01,-2.201652418775861264e-01,4.468973525012259751e-01
1.219662952534699141e+00,4.505188496560120770e-01,5.529138933570405534e-01,5.517024800810994556e-01,9.055924485188961981e-01,9.116286150674335342e-01,4.060795783158130390e-01,4.078906397227824443e-01,1.002933496696377214e+00,1.466748348188589846e-01,-2.190961902921176041e-01,4.459868222087545742e-01
1.215733412373367628e+00,4.513178320170100899e-01,5.538016072255694811e-01,5.525941489862420397e-01,9.051539166993312069e-01,9.111691521930395110e-01,4.065345877160878585e-01,4.083439679555276314e-01,1.002903356896041043e+00,1.451678448020492229e-01,-2.180308297364023651e-01,4.450741201640123212e-01
1.211810828802387441e+00,4.521182313504914507e-01,5.546903144651930129e-01,5.534868075675325461e-01,9.047136409413686353e-01,9.107079660660416520e-01,4.069889100297159334e-01,4.087965891037777522e-01,1.002873419413973011e+00,1.436709706986519230e-01,-2.169691567123959719e-01,4.441592951340695983e-01
1.207895189506285050e+00,4.529200501694164993e-01,5.555800135661428385e-01,5.543804542716787020e-01,9.042716169559198436e-01,9.102450528596206514e-01,4.074425373820526608e-01,4.092484954472233039e-01,1.002843685447886379e+00,1.421842723943168574e-01,-2.159111676398212665e-01,4.432423960381003392e-01
1.203986482191389040e+00,4.537232909912023437e-01,5.564707030014179878e-01,5.552750875284950816e-01,9.038278404672920319e-01,9.097804087602915368e-01,4.078954618732179016e-01,4.096996792420316558e-01,1.002814156137974200e+00,1.407078068987145381e-01,-2.148568588560285098e-01,4.423234719327525100e-01
1.200084694585791478e+00,4.545279563377305765e-01,5.573623812267304301e-01,5.561707057508517016e-01,9.033823072134430365e-01,9.093140299680142480e-01,4.083476755782383116e-01,4.101501327209304271e-01,1.002784832566801843e+00,1.392416283400968458e-01,-2.138062266161383784e-01,4.414025719969525419e-01
1.196189814439311050e+00,4.553340487353552679e-01,5.582550466804497846e-01,5.570673073346227300e-01,9.029350129462380137e-01,9.088459126963094326e-01,4.087991705471906156e-01,4.105998480932945283e-01,1.002755715759252597e+00,1.377857879626259996e-01,-2.127592670930079921e-01,4.404797455174991883e-01
1.192301829523451318e+00,4.561415707149109044e-01,5.591486977835495864e-01,5.579648906586356372e-01,9.024859534317072329e-01,9.083760531723731324e-01,4.092499388053496001e-01,4.110488175452346460e-01,1.002726806682528116e+00,1.363403341264073920e-01,-2.117159763773981407e-01,4.395550418739687659e-01
1.188420727631366525e+00,4.569505248117204377e-01,5.600433329395527737e-01,5.588634540846207921e-01,9.020351244503052035e-01,9.079044476371956884e-01,4.096999723533372162e-01,4.114970332396888364e-01,1.002698106246203480e+00,1.349053123101689455e-01,-2.106763504779244622e-01,4.386285105242287985e-01
1.184546496577818964e+00,4.577609135656030559e-01,5.609389505344781757e-01,5.597629959571603919e-01,9.015825217971707994e-01,9.074310923456833100e-01,4.101492631672751243e-01,4.119444873165158394e-01,1.002669615302330230e+00,1.334807651165121622e-01,-2.096403853213084090e-01,4.377002009896459045e-01
1.180679124199144781e+00,4.585727395208822332e-01,5.618355489367873323e-01,5.606635146036382800e-01,9.011281412823887171e-01,9.069559835667811987e-01,4.105978031989397370e-01,4.123911718925917791e-01,1.002641334645593574e+00,1.320667322796755527e-01,-2.086080767525301249e-01,4.367701628406260306e-01
1.176818598353212675e+00,4.593860052263937233e-01,5.627331264973309821e-01,5.615650083341904297e-01,9.006719787312519321e-01,9.064791175836000026e-01,4.110455843759197592e-01,4.128370790619098063e-01,1.002613265013514665e+00,1.306632506757320344e-01,-2.075794205348052424e-01,4.358384456823757303e-01
1.172964906919387040e+00,4.602007132354936636e-01,5.636316815492968813e-01,5.624674754416540967e-01,9.002140299845255988e-01,9.060004906935456015e-01,4.114925986017767823e-01,4.132822008956810733e-01,1.002585407086703073e+00,1.292703543351546025e-01,-2.065544123500374363e-01,4.349050991403575761e-01
1.169118037798490217e+00,4.610168661060663475e-01,5.645312124081575123e-01,5.633709142015188576e-01,8.997542908987122834e-01,9.055200992084505573e-01,4.119388377562090975e-01,4.137265294424399276e-01,1.002557761489153432e+00,1.278880744576730288e-01,-2.055330477989153748e-01,4.339701728460985675e-01
1.165277978912764301e+00,4.618344664005325506e-01,5.654317173716174594e-01,5.642753228718770941e-01,8.992927573463178614e-01,9.050379394547092282e-01,4.123842936952166749e-01,4.141700567281517142e-01,1.002530328788586944e+00,1.265164394293466221e-01,-2.045153224010514137e-01,4.330337164234615566e-01
1.161444718205831617e+00,4.626535166858573578e-01,5.663331947195627825e-01,5.651806996933745886e-01,8.988294252161190823e-01,9.045540077734158801e-01,4.128289582512710276e-01,4.146127747563224109e-01,1.002503109496835521e+00,1.251554748417784690e-01,-2.035012315954545237e-01,4.320957794742809055e-01
1.157618243642660083e+00,4.634740195335583235e-01,5.672356427140088364e-01,5.660870428891615624e-01,8.983642904134317986e-01,9.040683005205060185e-01,4.132728232334857421e-01,4.150546755081128691e-01,1.002476104070267882e+00,1.238052035133927198e-01,-2.024907707406496116e-01,4.311564115650639573e-01
1.153798543209522798e+00,4.642959775197134098e-01,5.681390595990502002e-01,5.669943506648442710e-01,8.978973488603810837e-01,9.035808140669006061e-01,4.137158804277920043e-01,4.154957509424548334e-01,1.002449312910253854e+00,1.224656455126956756e-01,-2.014839351150717606e-01,4.302156622130145491e-01
1.149985604913960735e+00,4.651193932249693130e-01,5.690434436008098285e-01,5.679026212084362646e-01,8.974285964961709050e-01,9.030915447986538336e-01,4.141581215971144592e-01,4.159359929961708446e-01,1.002422736363668854e+00,1.211368181834436980e-01,-2.004807199173817556e-01,4.292735808730238078e-01
1.146179416784746330e+00,4.659442692345494019e-01,5.699487929273890918e-01,5.688118526903104266e-01,8.969580292773572383e-01,9.026004891171034439e-01,4.145995384815523432e-01,4.163753935840966425e-01,1.002396374723432793e+00,1.198187361716378657e-01,-1.994811202668008987e-01,4.283302169240875701e-01
1.142379966871844399e+00,4.667706081382618222e-01,5.708551057688179275e-01,5.697220432631509013e-01,8.964856431781204060e-01,9.021076434390259413e-01,4.150401227985615615e-01,4.168139445992075642e-01,1.002370228229085392e+00,1.185114114542648311e-01,-1.984851312034841275e-01,4.273856196565654630e-01
1.138587243246375724e+00,4.675984125305076566e-01,5.717623802970057678e-01,5.706331910619056869e-01,8.960114341905386359e-01,9.016130041967934661e-01,4.154798662431403722e-01,4.172516379127471087e-01,1.002344297067394141e+00,1.172148533697045802e-01,-1.974927476889116185e-01,4.264398382591875758e-01
1.134801234000578418e+00,4.684276850102893630e-01,5.726706146656928009e-01,5.715452942037391182e-01,8.955353983248638405e-01,9.011165678385352207e-01,4.159187604880180689e-01,4.176884653743599407e-01,1.002318581372994455e+00,1.159290686497255196e-01,-1.965039646063574674e-01,4.254929218065059970e-01
1.131021927247773284e+00,4.692584281812180458e-01,5.735798070104012325e-01,5.724583507879847932e-01,8.950575316097978407e-01,9.006183308283021161e-01,4.163567971838467163e-01,4.181244188122274497e-01,1.002293081229059801e+00,1.146540614529874547e-01,-1.955187767612786565e-01,4.245449192463216503e-01
1.127249311122322073e+00,4.700906446515227266e-01,5.744899554483872128e-01,5.733723588960990547e-01,8.945778300927689219e-01,9.001182896462347482e-01,4.167939679593939961e-01,4.185594900332068047e-01,1.002267796667999367e+00,1.133898333999693031e-01,-1.945371788817226999e-01,4.235958793877779849e-01
1.123483373779594174e+00,4.709243370340579493e-01,5.754010580785937634e-01,5.742873165916143607e-01,8.940962898402101677e-01,8.996164407887353720e-01,4.172302644217418255e-01,4.189936708229742846e-01,1.002242727672185030e+00,1.121363836092492822e-01,-1.935591656189268317e-01,4.226458508891830501e-01
1.119724103395926651e+00,4.717595079463121066e-01,5.763131129816029263e-01,5.752032219200930996e-01,8.936129069378390133e-01,8.991127807686429829e-01,4.176656781564850873e-01,4.194269529461704948e-01,1.002217874174700984e+00,1.108937087350512357e-01,-1.925847315477023924e-01,4.216948822463496560e-01
1.115971488168590042e+00,4.725961600104155447e-01,5.772261182195896900e-01,5.761200729090821815e-01,8.931276774909373550e-01,8.986073061154122854e-01,4.181002007279354116e-01,4.198593281465505256e-01,1.002193236060119785e+00,1.096618030059860055e-01,-1.916138711669911343e-01,4.207430217809933204e-01
1.112225516315747953e+00,4.734342958531489454e-01,5.781400718362750268e-01,5.770378675680671865e-01,8.926405976246325480e-01,8.981000133752959913e-01,4.185338236793259559e-01,4.202907881471370510e-01,1.002168813165298156e+00,1.084406582649047185e-01,-1.906465789003423950e-01,4.197903176296818306e-01
