step,t,loss,lambda_norm,lambda_star_norm,tracking_error,mean_defect_norm,target_defect_norm,stability,cov_trace,cov_log_kappa,lambda_H,lambda_star_H,mean_d_H,target_d_H,lambda_B,lambda_star_B,mean_d_B,target_d_B,lambda_S,lambda_star_S,mean_d_S,target_d_S,lambda_V,lambda_star_V,mean_d_V,target_d_V,lambda_R,lambda_star_R,mean_d_R,target_d_R
744,59.52,0.002544889940719965,3.1367346381262124,3.1374035923380292,0.008802776069657089,0.280547337525142,0.23010866998007704,0.8818219163651677,0.08906899213476555,0.9224510488727723,0.7028025473581996,0.7026299877476375,0.14509148848188433,0.12,0.5456985183786033,0.5455146667450502,0.10123152439624832,0.075,0.8828344091468859,0.8827921892071073,0.16702842544110091,0.14,0.008759537365559617,0.0,0.12376678204566703,0.11,2.875397811263411,2.876230884434399,0.0647358925766525,0.035
745,59.6,0.00254522628642272,3.136745990835842,3.1373143024160606,0.008618357600384574,0.2805545166640936,0.23010866998007704,0.8818191859446988,0.08907136703513985,0.9224572640534691,0.7027991548667609,0.702632922786265,0.14509392667154636,0.12,0.5456947419627748,0.5455096975871762,0.10123279548413193,0.075,0.882833511053616,0.882789504483388,0.16703186060522673,0.14,0.008584346618248424,0.0,0.12377370264694304,0.11,2.8754125457560624,2.87613453589597,0.06473745792001129,0.035
746,59.68,0.0025455574147572367,3.1367554066344376,3.137228327858366,0.008438923731553824,0.28056159049731444,0.23010866998007704,0.8818164975322494,0.08907371077529899,0.9224633126897298,0.7027958863728718,0.7026357301723061,0.14509632845696563,0.12,0.5456909452860517,0.5455049081266171,0.10123406024059722,0.075,0.8828325791472578,0.8827869157357038,0.16703523928849584,0.14,0.008412659685883455,0.0,0.12378050578648919,0.11,2.8754251302605276,2.8760417709793167,0.06473902842157962,0.035
747,59.76,0.002545883375765854,3.136762987707711,3.137145545440111,0.008264275602518068,0.28056855973072103,0.23010866998007704,0.881813850747605,0.08907602337786838,0.9224691996972196,0.7027927369580936,0.7026384156339622,0.14509869412419638,0.12,0.5456871322183181,0.5455002918993721,0.10123531809284331,0.075,0.8828316159559904,0.8827844195838851,0.16703856217425142,0.14,0.008244406492165787,0.0,0.12378719304346468,0.11,2.8754356767789866,2.875952456183476,0.06474060262805457,0.035
748,59.84,0.002546204220422197,3.1367688318418496,3.137065836520688,0.008094224324522193,0.28057542510710126,0.23010866998007704,0.881811245201459,0.08907830488704736,0.9224749298338091,0.7027897019116255,0.7026409846346847,0.1451010239691301,0.12,0.5456833064274027,0.5454958426725487,0.10123656850506896,0.075,0.8828306238921525,0.8827820127640958,0.16704182994837513,0.14,0.008079518362322471,0.0,0.12379376599366533,0.11,2.875444292503184,2.875866462988847,0.06474217916522998,0.035
749,59.92,0.002546520000544522,3.1367730325989935,3.1369890868730725,0.007928590487778567,0.2805821874035304,0.23010866998007704,0.8818086804961969,0.08908055536737226,0.9224805077049426,0.7027867767211082,0.7026434423857653,0.14510331829676476,0.12,0.5456794713875762,0.5454915544360774,0.10123781097680222,0.075,0.8828296052568084,0.8827796921249477,0.16704504329865172,0.14,0.007917927995076022,0.0,0.12380022620856154,0.11,2.875451080006542,2.8757836676710804,0.06474375673455667,0.035
750,60.0,0.002546830768713252,3.136775679485944,3.136915186519676,0.007767203688011611,0.2805888474289063,0.23010866998007704,0.8818061562266414,0.08908277490253314,0.9224859377688323,0.7027839570638512,0.702645793858255,0.1451055774205049,0.12,0.545675630387721,0.5454874213948152,0.10123904504129831,0.075,0.8828285622441502,0.8827774546238971,0.16704820291417025,0.14,0.0077595694351745015,0.0,0.12380657525439083,0.11,2.8754561374288516,2.875703951122032,0.06474533410984101,0.035
751,60.08,0.0025471365781923492,3.136776858116391,3.1368440295741475,0.007609902072151765,0.2805954060215952,0.23010866998007704,0.8818036719807644,0.08908496359424255,0.9224912243414606,0.7027812387984603,0.7026480437943059,0.14510780166149395,0.12,0.545671786539186,0.5454834379609702,0.10124027026400197,0.075,0.8828274969457366,0.882775297323473,0.16705130948475164,0.14,0.007604378046471011,0.0,0.12381281469130649,0.11,2.8754595586538207,2.8756271986773156,0.06474691013407645,0.035
752,60.160000000000004,0.002547437482854603,3.136776650366876,3.1367755140890736,0.007456531902842204,0.2806018640471896,0.23010866998007704,0.8818012273403625,0.08908712156115506,0.9224963716014122,0.7027786179568524,0.7026501967180606,0.14510999134797775,0.12,0.5456679427833367,0.545479598746721,0.10124148624107217,0.075,0.8828264113545772,0.8827732173877672,0.1670543637004108,0.14,0.007452290485541591,0.0,0.12381894607257733,0.11,2.8754614334797495,2.875553299950256,0.064748483716402,0.035
753,60.24,0.002547733537110528,3.1367751345267414,3.1367095419095112,0.00730694714139163,0.28060822239637,0.23010866998007704,0.8817988218817007,0.08908924893783299,0.9225013835945367,0.7027760907366334,0.7026522569459048,0.14511214681469392,0.12,0.5456641018988108,0.5454758985570379,0.10124269259796513,0.075,0.8828253073690704,0.882771212079239,0.16705736625085107,0.14,0.007303244675830759,0.0,0.1238249709438372,0.11,2.8754618477835985,2.875482148672209,0.06475005382918377,0.035
754,60.32,0.0025480247958405864,3.1367723854422898,3.1366460185316494,0.007161009048759174,0.28061448198286276,0.23010866998007704,0.8817964551761251,0.08909134587376027,0.9225062642384402,0.7027736534938253,0.7026542285962296,0.14511426840229108,0.12,0.5456602665084949,0.5454723323830172,0.10124388898807705,0.075,0.882824186796791,0.8827692787551021,0.16706031782497754,0.14,0.007157179782314144,0.0,0.12383089084238082,0.11,2.8754608836786986,2.8754136425386028,0.064751619505214,0.035
755,60.4,0.002548311314331062,3.136768474655377,3.136584852967069,0.007018585804161981,0.2806206437415018,0.23010866998007704,0.8817941267906444,0.08909341253239841,0.9225110173268292,0.7027713027359249,0.7026561155988092,0.145116356456774,0.12,0.545656439086226,0.5454688953950477,0.1012450750914393,0.075,0.8828230513581453,0.8827674148645063,0.16706321911045083,0.14,0.00701403618666786,0.0,0.1238367072965071,0.11,2.8754586196663436,2.8753476830609523,0.06475317983502361,0.035
756,60.480000000000004,0.002548593148212762,3.136763470536634,3.136525957611753,0.006879552140845648,0.2806267086263737,0.23010866998007704,0.8817918362884832,0.08909544909028665,0.922515646533694,0.7027690351152797,0.7026579217036596,0.1451184113289752,0.12,0.5456526219632338,0.5454655829366178,0.1012462506134691,0.075,0.8828219026898845,0.8827656179451033,0.1670660707932518,0.14,0.006873755462934503,0.0,0.12384242182490261,0.11,2.8754551307815017,2.8752841754242366,0.06475473396430294,0.035
757,60.56,0.0025488703534031253,3.1367574384135453,3.1364692481201835,0.0067437889985596045,0.2806326776090585,0.23010866998007704,0.8817895832296072,0.08909745573618147,0.9225201554173492,0.702766847422764,0.7026596504894954,0.14512043337405045,0.12,0.5456488173343305,0.5454623905180631,0.10124741528376982,0.075,0.8828207423484927,0.8827638856202994,0.16706887355728378,0.14,0.0067362803536758125,0.0,0.12384803593606851,0.11,2.8754504887328656,2.8752230283497036,0.06475628109142785,0.035
758,60.64,0.0025491429860511096,3.1367504406935582,3.136414643284091,0.0066111831922497635,0.28063855167695223,0.23010866998007704,0.8817873671712219,0.0890994326702359,0.9225245474243322,0.702764736581745,0.7026613053718131,0.14512242295099909,0.12,0.5456450272638558,0.5454593138105979,0.10124856885498057,0.075,0.882819571813448,0.8827622155962519,0.16707162808399104,0.14,0.006601554746602296,0.0,0.12385355112778647,0.11,2.8754447620374655,2.8751641539628516,0.06475782046508624,0.035
759,60.72,0.002549411102484845,3.136742536982415,3.1363620649154433,0.006481627096485775,0.2806443318316693,0.23010866998007704,0.881785187668246,0.08910138010321596,0.9225288258931585,0.7027626996423182,0.7026628896104032,0.14512438042220446,0.12,0.5456412536913934,0.5454563486407387,0.10124971110167358,0.075,0.8828183924903602,0.8827606056590596,0.16707433505200178,0.14,0.00646952365167025,0.0,0.12385896888662187,0.11,2.875438016150037,2.8751074676660324,0.0647593513819998,0.035
760,60.800000000000004,0.002549674759162245,3.1367337841979013,3.136311437734285,0.006355018345095815,0.2806500190875281,0.23010866998007704,0.8817830442737598,0.08910329825575314,0.9225329940579574,0.7027607337758087,0.7026644063168467,0.14512630615300098,0.12,0.5456374984372577,0.5454534909846097,0.10125084181929635,0.075,0.8828172057139971,0.8827590536722093,0.1670769951367965,0.14,0.006340133178636845,0.0,0.12386429068746169,0.11,2.8754303135873616,2.875052888016277,0.06476087318474043,0.035
761,60.88,0.0025499340126238666,3.1367242366791723,3.136262689260379,0.006231259545518715,0.28065561447010423,0.23010866998007704,0.881780936539431,0.0891051873576315,0.9225370550519703,0.7027588362695185,0.7026658584612991,0.14512820051125777,0.12,0.5456337632077661,0.5454507369626774,0.10125196082315734,0.075,0.8828160127511915,0.8827575575737134,0.1670796090103882,0.14,0.006213330515064108,0.0,0.12386951799308865,0.11,2.8754217140477634,2.8750003366074504,0.06476238525963528,0.035
762,60.96,0.0025501889194485833,3.1367139462918234,3.136215749708856,0.006110258007359552,0.28066111901486274,0.23010866998007704,0.8817788640159167,0.08910704764710776,0.9225410119109263,0.7027570045217117,0.7026672488791802,0.1451300638669859,0.12,0.5456300496003037,0.5454480828346451,0.10125306794745437,0.075,0.8828148148036421,0.8827561153737219,0.16708217734103248,0.14,0.006089063904762826,0.0,0.12387465225378766,0.11,2.87541227452594,2.8749497379566047,0.06476388703475619,0.035
763,61.04,0.002550439536211415,3.1367029625288816,3.1361705518900678,0.005991925484598982,0.28066653376585365,0.23010866998007704,0.8817768262532462,0.08910887937026289,0.9225448675763063,0.7027552360368253,0.7026685802773923,0.14513189659196232,0.12,0.545626359108187,0.54544552499447,0.10125416304434263,0.075,0.8828136130106109,0.8827547251520805,0.16708470079295054,0.14,0.005967282626667569,0.0,0.12387969490698039,0.11,2.8754020494233217,2.874901019395031,0.06476537797799334,0.035
764,61.120000000000005,0.0025506859194437633,3.1366913326078554,3.1361270311128435,0.005876177930984075,0.280671859774477,0.23010866998007704,0.8817748228011804,0.08911068278038455,0.9225486248984901,0.7027535284208976,0.7026698552404361,0.1451336990593758,0.12,0.5456226931253331,0.5454430599654879,0.10125524598304113,0.075,0.8828124084515163,0.8827533850558827,0.16708718002607167,0.14,0.005847936974134218,0.0,0.12388464737689407,0.11,2.8753910906541154,2.874854110963008,0.06476685759520655,0.035
765,61.2,0.002550928125595803,3.136679101564005,3.1360851250915927,0.0057629352680382065,0.28067709809830865,0.23010866998007704,0.8817728532095536,0.08911245813737892,0.9225522866397888,0.7027518793771985,0.7026710762359484,0.1451354716434873,0.12,0.5456190529507459,0.5454406843959732,0.10125631664897812,0.075,0.8828112021484305,0.882752093297222,0.16708961569579364,0.14,0.005730978234651534,0.0,0.12388951107425439,0.11,2.875379447747208,2.8748089453087466,0.0647683254284541,0.035
766,61.28,0.0025511662110009273,3.1366663123399685,3.136044773856562,0.005652121165238035,0.28068224979998824,0.23010866998007704,0.8817709170285956,0.08911420570720945,0.9225558554773707,0.70275028670206,0.7026722456202735,0.14513721471931107,0.12,0.5456154397928221,0.5454383950545608,0.10125737494296995,0.075,0.8828099950684805,0.8827508481509293,0.16709200845275848,0.14,0.005616358669958503,0.0,0.1238942873960083,0.11,2.8753671679440793,2.8747654575907817,0.06476978105429236,0.035
767,61.36,0.002551400231842282,3.136653005871893,3.136005919667877,0.005543662831772648,0.2806873159461643,0.23010866998007704,0.8817690138092358,0.08911592576136364,0.9225593340061035,0.7027487482808913,0.702673365643628,0.14513892866230996,0.12,0.5456118547734832,0.5454361888258769,0.10125842078043538,0.075,0.8828087881261608,0.8827496479525007,0.16709435894264602,0.14,0.005504031496559333,0.0,0.12389897772506998,0.11,2.8753542962928877,2.874723585384491,0.06477122408214825,0.035
768,61.44,0.0025516302441211097,3.1366392211721936,3.1359685069323753,0.005437490819465475,0.2806922976064943,0.23010866998007704,0.8817671431033899,0.0891176185763453,0.922562724741269,0.7027472620843713,0.7026744384548911,0.1451406138481067,0.12,0.5456082989321458,0.5454340627066125,0.10125945409064435,0.075,0.882807582185555,0.8827484910958725,0.16709666780597845,0.14,0.005393950866628147,0.0,0.12390358343009286,0.11,2.875340875738864,2.8746832685917054,0.06477265415275743,0.035
769,61.52,0.0025518563036270783,3.1366249954090715,3.1359324821236916,0.005333538836338821,0.2806971958527001,0.23010866998007704,0.8817653044642302,0.08911928443319088,0.9225660301211998,0.7027458261648131,0.7026754661064558,0.1451422706522127,0.12,0.5456047732295302,0.5454320138013646,0.10126047481599611,0.075,0.8828063780624756,0.8827473760315865,0.1670989356779454,0.14,0.005286071849295583,0.0,0.12390810586526378,0.11,2.875326947211162,2.874644449353775,0.06477407093666698,0.035
770,61.6,0.0025520784659102637,3.1366103639829226,3.135897793705445,0.005231743570313847,0.2807020117576724,0.23010866998007704,0.8817634974464401,0.08912092361701028,0.9225692525098282,0.7027444386526893,0.7026764505586248,0.14514389944976916,0.12,0.5456012785513152,0.5454300393187815,0.10126148291132926,0.075,0.8828051765265206,0.8827463012647229,0.16710116318823698,0.14,0.005180350412309672,0.0,0.12391254637012021,0.11,2.8753125497063015,2.874607071968128,0.06477547413280223,0.035
771,61.68,0.0025522967862548346,3.1365953605997428,3.135864392057047,0.005132044522643405,0.2807067463946243,0.23010866998007704,0.8817617216064534,0.08912253641654976,0.9225723941991251,0.7027430977533126,0.7026773936838528,0.14514550061530312,0.12,0.5455978157116478,0.5454281365679446,0.10126247834326135,0.075,0.8828039783030519,0.8827452653530872,0.1671033509608931,0.14,0.005076743404063479,0.0,0.12391690626938641,0.11,2.8752977203683274,2.8745710828076088,0.06477686346709119,0.035
772,61.76,0.002552511319654391,3.1365800173416547,3.135832229402465,0.005034383850562951,0.28071140083629215,0.23010866998007704,0.8817599765026787,0.0891241231237765,0.922575457411487,0.7027418017436634,0.7026782972708546,0.14514707452249767,0.12,0.545594385456509,0.5454263029547064,0.10126346108955617,0.075,0.8828027840750982,0.882744266905363,0.16710549961416388,0.14,0.004975208535982209,0.0,0.1239211868728319,0.11,2.8752824945658224,2.874536430243082,0.06477823869114759,0.035
773,61.84,0.0025527221207887934,3.136564364734661,3.1358012597415255,0.0049387062187563,0.28071597615418037,0.23010866998007704,0.8817582616957108,0.0891256840334853,0.9225784443020034,0.702740548969359,0.702679163028441,0.14514862154397423,0.12,0.5455909884669434,0.5454245359782305,0.10126443113851741,0.075,0.8828015944851826,0.8827433045793183,0.16710760976038205,0.14,0.004875704365262565,0.0,0.1239253894751472,0.11,2.875266905965882,2.874503064568814,0.06477959958100929,0.035
774,61.92,0.0025529292440025046,3.136548431813731,3.1357714387838582,0.004844958659185215,0.2807204734178495,0.23010866998007704,0.8817565767485284,0.08912721944292251,0.9225813569606766,0.7027393378417551,0.7026799925891651,0.14515014205108664,0.12,0.5455876253621575,0.5454228332276495,0.10126538848840977,0.075,0.882800410137083,0.8827423770802012,0.1671096820058482,0.14,0.004778190277957313,0.0,0.12392951535583834,0.11,2.8752509866051787,2.8744709379307,0.06478094593592865,0.035
775,62.0,0.0025531327432843564,3.1365322461853236,3.1357427238852535,0.004753090438881447,0.28072489369424547,0.23010866998007704,0.8817549212266784,0.08912872965143255,0.9225841974145433,0.7027381668351775,0.7026807875128779,0.14515163641372944,0.12,0.5455842967024928,0.5454211923789176,0.10126633314690482,0.075,0.882799231597522,0.8827414831590346,0.16711171695072452,0.14,0.004682626472398167,0.0,0.12393356577913661,0.11,2.8752347669582177,2.8744400042571314,0.06478227757721496,0.035
776,62.08,0.002553332672248643,3.1365158340874473,3.135715073986408,0.004663052935295105,0.28072923804706745,0.23010866998007704,0.8817532946984498,0.08913021496011957,0.9225869676297339,0.7027370344842753,0.7026815492900615,0.14515310500015566,0.12,0.5455810029922752,0.5454196111916124,0.10126726513054977,0.075,0.8827980593977922,0.8827406216110277,0.1671137151889404,0.14,0.004588973942950204,0.0,0.12393754199392802,0.11,2.8752182760029035,2.8744102191924985,0.064783594347125,0.035
777,62.160000000000004,0.002553529084117422,3.1364992204473423,3.135688449553873,0.004574799518828505,0.28073350753617227,0.23010866998007704,0.8817516967350344,0.08913167567152869,0.9225896695134587,0.7027359393814901,0.7026822793450189,0.14515454817680573,0.12,0.545577744682549,0.5454180875059691,0.10126818446425984,0.075,0.8827968940353172,0.8827397912740463,0.16711567730810606,0.14,0.0044971944640912,0.0,0.12394144523369341,0.11,2.8752015412835066,2.8743815400330632,0.06478489610780024,0.035
