z,E,D_growth,L_latent,B_exp,D_acc,S_proj,C_proj,C_proj_norm,R_proj,abs_d2R_dz2
1.996353176588294254e+00,3.026387525612157958e+00,4.181121651817591989e-01,2.332777336408033420e-01,9.068125875955177051e+00,9.753625830124999785e-02,4.165841069146693165e+00,3.485847939160931830e+00,1.828791005766788373e+02,9.105359403197099688e-01,5.733461943674598160e-01
1.997848924462231279e+00,3.028484475330543102e+00,4.179121304440001627e-01,2.331111676582794945e-01,9.078938927120233870e+00,9.741998470636009655e-02,4.175048439003309575e+00,3.494232320546994508e+00,1.833189729272622515e+02,9.108261121345724298e-01,5.703088209349544968e-01
1.999344672336168083e+00,3.030582065484042964e+00,4.177122790217683845e-01,2.329453995690602963e-01,9.089760172187103748e+00,9.730415374162863784e-02,4.184270583386273223e+00,3.502629738279228633e+00,1.837595292076395310e+02,9.111150080288387132e-01,5.672884102563529041e-01
2.000840420210105108e+00,3.032680295786518432e+00,4.175126106783276780e-01,2.327804259089527594e-01,9.100589613170921410e+00,9.718876333605989959e-02,4.193507512368302770e+00,3.511040201880408773e+00,1.842007699174069728e+02,9.114026347599125666e-01,5.642848807195264271e-01
2.002336168084041912e+00,3.034779165952208313e+00,4.173131251773142814e-01,2.326162432252199264e-01,9.111427252086237161e+00,9.707381142732278423e-02,4.202759235997550746e+00,3.519463720867885392e+00,1.846426955558762018e+02,9.116889990474296157e-01,5.612981507312682083e-01
2.003831915957979160e+00,3.036878675695741769e+00,4.171138222827335817e-01,2.324528480765800653e-01,9.122273090947070173e+00,9.695929596172989107e-02,4.212025764297571584e+00,3.527900304753439631e+00,1.850853066220666676e+02,9.119741075734411062e-01,5.583281385654643714e-01
2.005327663831915963e+00,3.038978824732130324e+00,4.169147017589613924e-01,2.322902370332060318e-01,9.133127131766874740e+00,9.684521489421754614e-02,4.221307107267226577e+00,3.536349963043092792e+00,1.855286036146956690e+02,9.122579669825957582e-01,5.553747628949921022e-01
2.006823411705852767e+00,3.041079612776771413e+00,4.167157633707421205e-01,2.321284066767234089e-01,9.143989376558565141e+00,9.673156618832486064e-02,4.230603274880640363e+00,3.544812705236953576e+00,1.859725870321702814e+02,9.125405838823226201e-01,5.524379427724923630e-01
2.008319159579790014e+00,3.043181039545444388e+00,4.165170068831889338e-01,2.319673536002085923e-01,9.154859827334503208e+00,9.661834781617320567e-02,4.239914277087109440e+00,3.553288540829026676e+00,1.864172573725774100e+02,9.128219648430114797e-01,5.495175967570773423e-01
2.009814907453726818e+00,3.045283104754310965e+00,4.163184320617828726e-01,2.318070744081866252e-01,9.165738486106494776e+00,9.650555775844528450e-02,4.249240123811036440e+00,3.561777479307045358e+00,1.868626151336748364e+02,9.131021163981951627e-01,5.466136438635729178e-01
2.011310655327663621e+00,3.047385808119914774e+00,4.161200386723722944e-01,2.316475657166280344e-01,9.176625354885802111e+00,9.639319400436416330e-02,4.258580824951871513e+00,3.570279530152308034e+00,1.873086608128828345e+02,9.133810450447312768e-01,5.437260035436750627e-01
2.012806403201600869e+00,3.049489149359182250e+00,4.159218264811720411e-01,2.314888241529456103e-01,9.187520435683147468e+00,9.628125455167199642e-02,4.267936390384042156e+00,3.578794702839509512e+00,1.877553949072751891e+02,9.136587572429815118e-01,5.408545949075360681e-01
2.014302151075537672e+00,3.051593128189416859e+00,4.157237952547631066e-01,2.313308463559907158e-01,9.198423730508688223e+00,9.616973740660894610e-02,4.277306829956866174e+00,3.587323006836550476e+00,1.882028179135692483e+02,9.139352594169939392e-01,5.379993374640221759e-01
2.015797898949474476e+00,3.053697744328303987e+00,4.155259447600921363e-01,2.311736289760489282e-01,9.209335241372048841e+00,9.605864058389174120e-02,4.286692153494506385e+00,3.595864451604388723e+00,1.886509303281181360e+02,9.142105579546809802e-01,5.351601509118637523e-01
2.017293646823411724e+00,3.055802997493907824e+00,4.153282747644701511e-01,2.310171686748354603e-01,9.220254970282306672e+00,9.594796210669201408e-02,4.296092370795890680e+00,3.604419046596861520e+00,1.890997326469013728e+02,9.144846592080020375e-01,5.323369550262668781e-01
2.018789394697348527e+00,3.057908887404670040e+00,4.151307850355727691e-01,2.308614621254901911e-01,9.231182919247986618e+00,9.583770000661488708e-02,4.305507491634640083e+00,3.612986801260512415e+00,1.895492253655158379e+02,9.147575694931395773e-01,5.295296697531455266e-01
2.020285142571285331e+00,3.060015413779409332e+00,4.149334753414390398e-01,2.307065060125719769e-01,9.242119090277073568e+00,9.572785232367708730e-02,4.314937525759005688e+00,3.621567725034424701e+00,1.899994089791670717e+02,9.150292950906810940e-01,5.267382152662563044e-01
2.021780890445222578e+00,3.062122576337323654e+00,4.147363454504708891e-01,2.305522970320528497e-01,9.253063485377017727e+00,9.561841710628504742e-02,4.324382482891810930e+00,3.630161827350065984e+00,1.904502839826609772e+02,9.152998422457964134e-01,5.239625118538455695e-01
2.023276638319159382e+00,3.064230374797983103e+00,4.145393951314331193e-01,2.303988318913118560e-01,9.264016106554704422e+00,9.550939241121315926e-02,4.333842372730348558e+00,3.638769117631086125e+00,1.909018508703933890e+02,9.155692171684156611e-01,5.212024800127963431e-01
2.024772386193096629e+00,3.066338808881336586e+00,4.143426241534517995e-01,2.302461073091280064e-01,9.274976955816498503e+00,9.540077630358136107e-02,4.343317204946357535e+00,3.647389605293190673e+00,1.913541101363433370e+02,9.158374260334081196e-01,5.184580404301968315e-01
2.026268134067033433e+00,3.068447878307704713e+00,4.141460322860145427e-01,2.300941200156734756e-01,9.285946035168205270e+00,9.529256685683321071e-02,4.352806989185917352e+00,3.656023299743938804e+00,1.918070622740624458e+02,9.161044749807593091e-01,5.157291139640989286e-01
2.027763881940970236e+00,3.070557582797784679e+00,4.139496192989693957e-01,2.299428667525057479e-01,9.296923346615102446e+00,9.518476215271340357e-02,4.362311735069407170e+00,3.664670210382602544e+00,1.922607077766675729e+02,9.163703701157471793e-01,5.130156216623547039e-01
2.029259629814907484e+00,3.072667922072645830e+00,4.137533849625242288e-01,2.297923442725599563e-01,9.307908892161924186e+00,9.507736028124540162e-02,4.371831452191421441e+00,3.673330346599984253e+00,1.927150471368312594e+02,9.166351175091207448e-01,5.103174847062916797e-01
2.030755377688844288e+00,3.074778895853728766e+00,4.135573290472467911e-01,2.296425493401405837e-01,9.318902673812855753e+00,9.497035934070913177e-02,4.381366150120705072e+00,3.682003717778250085e+00,1.931700808467729473e+02,9.168987231972742791e-01,5.076346245809517654e-01
2.032251125562781091e+00,3.076890503862848014e+00,4.133614513240631005e-01,2.294934787309126367e-01,9.329904693571553054e+00,9.486375743761805979e-02,4.390915838400089477e+00,3.690690333290773673e+00,1.936258093982507660e+02,9.171611931824239505e-01,5.049669629992408204e-01
2.033746873436718339e+00,3.079002745822188469e+00,4.131657515642575551e-01,2.293451292318925971e-01,9.340914953441135538e+00,9.475755268669668052e-02,4.400480526546432181e+00,3.699390202501971814e+00,1.940822332825529486e+02,9.174225334327834602e-01,5.023144215985340111e-01
2.035242621310655142e+00,3.081115621454303621e+00,4.129702295394722111e-01,2.291974976414392073e-01,9.351933455424168429e+00,9.465174321085778608e-02,4.410060224050520006e+00,3.708103334767115289e+00,1.945393529904879699e+02,9.176827498827382357e-01,4.996769224528918585e-01
2.036738369184591946e+00,3.083229130482118663e+00,4.127748850217060061e-01,2.290505807692433948e-01,9.362960201522696480e+00,9.454632714117942871e-02,4.419654940377040653e+00,3.716829739432198298e+00,1.949971690123774977e+02,9.179418484330209571e-01,4.970543880163376116e-01
2.038234117058529193e+00,3.085343272628928268e+00,4.125797177833143148e-01,2.289043754363182248e-01,9.373995193738224430e+00,9.444130261688199468e-02,4.429264684964495657e+00,3.725569425833757276e+00,1.954556818380471270e+02,9.181998349508834201e-01,4.944467405342578559e-01
2.039729864932465997e+00,3.087458047618393486e+00,4.123847275970080606e-01,2.287588784749885473e-01,9.385038434071715230e+00,9.433666778530522268e-02,4.438889467225127561e+00,3.734322403298702575e+00,1.959148919568173710e+02,9.184567152702731718e-01,4.918539027457313750e-01
2.041225612806403245e+00,3.089573455174543959e+00,4.121899142358539381e-01,2.286140867288798395e-01,9.396089924523598924e+00,9.423242080188505565e-02,4.448529296544861289e+00,3.743088681144161711e+00,1.963747998574955602e+02,9.187124951920027094e-01,4.892757974470214322e-01
2.042721360680340048e+00,3.091689495021775702e+00,4.119952774732726919e-01,2.284699970529072977e-01,9.407149667093770873e+00,9.412855983013034000e-02,4.458184182283237540e+00,3.751868268677316820e+00,1.968354060283671743e+02,9.189671804839263380e-01,4.867123477573969126e-01
2.044217108554276852e+00,3.093806166884852438e+00,4.118008170830392278e-01,2.283266063132639578e-01,9.418217663781595306e+00,9.402508304159952479e-02,4.467854133773349723e+00,3.760661175195245232e+00,1.972967109571876279e+02,9.192207768811080371e-01,4.841634771759331102e-01
2.045712856428214099e+00,3.095923470488902485e+00,4.116065328392818912e-01,2.281839113874090108e-01,9.429293916585905322e+00,9.392198861587736092e-02,4.477539160321772016e+00,3.769467409984754713e+00,1.977587151311735454e+02,9.194732900859963198e-01,4.816291089931112879e-01
2.047208604302150903e+00,3.098041405559417871e+00,4.114124245164818006e-01,2.280419091640556728e-01,9.440378427504986902e+00,9.381927474055144767e-02,4.487239271208480318e+00,3.778286982322208054e+00,1.982214190369935523e+02,9.197247257685929878e-01,4.791091670502041211e-01
2.048704352176087706e+00,3.100159971822256555e+00,4.112184918894725705e-01,2.279005965431583070e-01,9.451471198536610885e+00,9.371693961118870986e-02,4.496954475686814057e+00,3.787119901473388506e+00,1.986848231607612831e+02,9.199750895666252148e-01,4.766035755683404318e-01
2.050200100050024954e+00,3.102279169003639758e+00,4.110247347334389789e-01,2.277599704358998223e-01,9.462572231678009871e+00,9.361498143131162519e-02,4.506684782983391813e+00,3.795966176693326144e+00,1.991489279880261734e+02,9.202243870857145236e-01,4.741122584840766763e-01
2.051695847923961757e+00,3.104398996830149748e+00,4.108311528239170785e-01,2.276200277646784065e-01,9.473681528925880002e+00,9.351339841237484019e-02,4.516430202298038488e+00,3.804825817226126006e+00,1.996137340037645345e+02,9.204726238995468712e-01,4.716351403036469492e-01
2.053191595797899005e+00,3.106519455028732946e+00,4.106377459367936411e-01,2.274807654630938702e-01,9.484799092276396948e+00,9.341218877374128648e-02,4.526190742803740008e+00,3.813698832304829534e+00,2.000792416923721930e+02,9.207198055500419587e-01,4.691721457994901812e-01
2.054687343671835809e+00,3.108640543326696370e+00,4.104445138483048261e-01,2.273421804759341303e-01,9.495924923725198141e+00,9.331135074265836660e-02,4.535966413646558060e+00,3.822585231151239604e+00,2.005454515376554241e+02,9.209659375475209853e-01,4.667231998200023213e-01
2.056183091545772612e+00,3.110762261451707200e+00,4.102514563350365684e-01,2.272042697591606097e-01,9.507059025267396990e+00,9.321088255423415347e-02,4.545757223945579462e+00,3.831485022975775312e+00,2.010123640228232489e+02,9.212110253708749585e-01,4.642882277454560835e-01
2.057678839419709860e+00,3.112884609131794988e+00,4.100585731739226913e-01,2.270670302798942497e-01,9.518201398897584653e+00,9.311078245141334031e-02,4.555563182792843335e+00,3.840398216977304102e+00,2.014799796304786526e+02,9.214550744677324490e-01,4.618671547665016419e-01
2.059174587293646663e+00,3.115007586095344561e+00,4.098658641422464610e-01,2.269304590164006041e-01,9.529352046609803395e+00,9.301104868495367606e-02,4.565384299253262945e+00,3.849324822342976571e+00,2.019482988426098871e+02,9.216980902546251242e-01,4.594599064915314557e-01
2.060670335167583467e+00,3.117131192071104007e+00,4.096733290176371445e-01,2.267945529580747133e-01,9.540510970397594548e+00,9.291167951340127684e-02,4.575220582364593724e+00,3.858264848248095902e+00,2.024173221405836784e+02,9.219400781171563919e-01,4.570664090798857160e-01
2.062166083041520714e+00,3.119255426788176688e+00,4.094809675780718417e-01,2.266593091054258657e-01,9.551678172253957655e+00,9.281267320306704760e-02,4.585072041137333798e+00,3.867218303855933570e+00,2.028870500051355350e+02,9.221810434101647136e-01,4.546865884442752304e-01
2.063661830915457518e+00,3.121380289976023459e+00,4.092887796018740976e-01,2.265247244700622220e-01,9.562853654171366458e+00,9.271402802800254861e-02,4.594938684554674246e+00,3.876185198317584124e+00,2.033574829163621303e+02,9.224209914578904712e-01,4.523203711050882703e-01
2.065157578789394766e+00,3.123505781364463552e+00,4.090967648677126811e-01,2.263907960746743830e-01,9.574037418141776001e+00,9.261574226997536241e-02,4.604820521572436043e+00,3.885165540771812420e+00,2.038286213537132312e+02,9.226599275541405021e-01,4.499676837159753973e-01
2.066653326663331569e+00,3.125631900683669695e+00,4.089049231546020291e-01,2.262575209530199027e-01,9.585229466156608424e+00,9.251781421844536279e-02,4.614717561118994560e+00,3.894159340344889753e+00,2.043004657959832002e+02,9.228978569624506356e-01,4.476284529494733988e-01
2.068149074537268373e+00,3.127758647664172109e+00,4.087132542419008030e-01,2.261248961499062460e-01,9.596429800206767169e+00,9.242024217054005397e-02,4.624629812095229831e+00,3.903166606150450857e+00,2.047730167213034065e+02,9.231347849162520047e-01,4.453026062950300457e-01
2.069644822411205620e+00,3.129886022036855842e+00,4.085217579093119999e-01,2.259929187211744961e-01,9.607638422282638757e+00,9.232302443103046485e-02,4.634557283374455494e+00,3.912187347289332706e+00,2.052462746071338699e+02,9.233707166190316951e-01,4.429900710524918850e-01
2.071140570285142424e+00,3.132014023532957658e+00,4.083304339368820091e-01,2.258615857336822574e-01,9.618855334374071475e+00,9.222615931230675190e-02,4.644499983802340637e+00,3.921221572849412862e+00,2.057202399302546496e+02,9.236056572444956148e-01,4.406907747494130945e-01
2.072636318159079227e+00,3.134142651884070041e+00,4.081392821049997788e-01,2.257308942652864192e-01,9.630080538470402018e+00,9.212964513435360769e-02,4.654457922196866271e+00,3.930269291905470030e+00,2.061949131667586244e+02,9.238396119367309200e-01,4.384046454643097945e-01
2.074132066033016475e+00,3.136271906822137634e+00,4.079483021943968724e-01,2.256008414048255306e-01,9.641314036560446610e+00,9.203348022472596091e-02,4.664431107348256944e+00,3.939330513519029964e+00,2.066702947920433644e+02,9.240725858103671086e-01,4.361316111810609186e-01
2.075627813906953278e+00,3.138401788079455912e+00,4.077574939861467462e-01,2.254714242521024536e-01,9.652555830632490341e+00,9.193766291852460693e-02,4.674419548018899029e+00,3.948405246738198482e+00,2.071463852808024058e+02,9.243045839507366690e-01,4.338716005292795330e-01
2.077123561780890526e+00,3.140532295388673401e+00,4.075668572616633067e-01,2.253426399178659056e-01,9.663805922674310267e+00,9.184219155837124171e-02,4.684423252943301641e+00,3.957493500597526914e+00,2.076231851070181733e+02,9.245356114140350634e-01,4.316245423477553800e-01
2.078619309654827330e+00,3.142663428482787680e+00,4.073763918027019093e-01,2.252144855237926679e-01,9.675064314673152310e+00,9.174706449438449485e-02,4.694442230828012264e+00,3.966595284117848674e+00,2.081006947439533690e+02,9.247656732274797120e-01,4.293903652852222308e-01
2.080115057528764133e+00,3.144795187095148048e+00,4.071860973913570270e-01,2.250869582024687121e-01,9.686331008615752580e+00,9.165228008415472749e-02,4.704476490351568785e+00,3.975710606306138928e+00,2.085789146641437242e+02,9.249947743894696428e-01,4.271689986933111527e-01
2.081610805402701381e+00,3.146927570959452858e+00,4.069959738100631386e-01,2.249600550973707425e-01,9.697606006488326713e+00,9.155783669271985725e-02,4.714526040164428444e+00,3.984839476155356941e+00,2.090578453393895302e+02,9.252229198697441426e-01,4.249603721900356845e-01
2.083106553276638184e+00,3.149060579809747740e+00,4.068060208415935075e-01,2.248337733628473223e-01,9.708889310276562767e+00,9.146373269254057248e-02,4.724590888888897666e+00,3.993981902644292870e+00,2.095374872407477937e+02,9.254501146095394093e-01,4.227644154501675189e-01
