z,E_H_over_H0,Omega_m_z,Omega_L_z,D_growth_norm,sigma8_z,Gamma_inst,Gamma_prod,Gamma_coh,U_struct,CCI_cos_v02,CCI_cos_v02_normalized
6.473859844271412811e+00,1.149743230744206279e+01,9.948181021337689778e-01,5.181897866230755073e-03,1.698514130911030207e-01,1.377494960168845484e-01,1.149743230744206279e+01,7.473859844271412811e+00,1.698514130911030207e-01,9.708841547621536172e-01,1.447692099134037278e+02,2.895384199715766727e+02
6.484983314794216192e+00,1.152297667694933914e+01,9.948410513419752021e-01,5.158948658024731931e-03,1.695997011939586463e-01,1.375453576683004775e-01,1.152297667694933914e+01,7.484983314794216192e+00,1.695997011939586463e-01,9.709901913497042125e-01,1.453458825807842913e+02,2.906917653069144762e+02
6.496106785317018684e+00,1.154854032830606947e+01,9.948638655844210810e-01,5.136134415578884338e-03,1.693487321693780134e-01,1.373418217893655757e-01,1.154854032830606947e+01,7.496106785317018684e+00,1.693487321693780134e-01,9.710956927854622611e-01,1.459239306242787961e+02,2.918478613944815265e+02
6.507230255839822064e+00,1.157412324612305632e+01,9.948865458487545776e-01,5.113454151245396331e-03,1.690985027457736489e-01,1.371388857268224515e-01,1.157412324612305632e+01,7.507230255839822064e+00,1.690985027457736489e-01,9.712006625017256534e-01,1.465033551367085920e+02,2.930067104199205232e+02
6.518353726362625444e+00,1.159972541505080201e+01,9.949090931139948912e-01,5.090906886005071470e-03,1.688490096706506405e-01,1.369365468428976884e-01,1.159972541505080201e+01,7.518353726362625444e+00,1.688490096706506405e-01,9.713051039042396306e-01,1.470841572100544283e+02,2.941683145671930220e+02
6.529477196885428825e+00,1.162534681977934348e+01,9.949315083506200530e-01,5.068491649379879352e-03,1.686002497104685249e-01,1.367348025151899904e-01,1.162534681977934348e+01,7.529477196885428825e+00,1.686002497104685249e-01,9.714090203724363715e-01,1.476663379354584436e+02,2.953326760185832427e+02
6.540600667408231317e+00,1.165098744503805683e+01,9.949537925206535238e-01,5.046207479346511739e-03,1.683522196505043977e-01,1.365336501365590760e-01,1.165098744503805683e+01,7.540600667408231317e+00,1.683522196505043977e-01,9.715124152596731344e-01,1.482498984032257567e+02,2.964997969547014236e+02
6.551724137931034697e+00,1.167664727559548865e+01,9.949759465777490153e-01,5.024053422250930080e-03,1.681049162947164388e-01,1.363330871150150447e-01,1.167664727559548865e+01,7.551724137931034697e+00,1.681049162947164388e-01,9.716152918934647387e-01,1.488348397028267129e+02,2.976696795544882548e+02
6.562847608453838077e+00,1.170232629625917120e+01,9.949979714672760878e-01,5.002028532723900092e-03,1.678583364656098809e-01,1.361331108736096307e-01,1.170232629625917120e+01,7.562847608453838077e+00,1.678583364656098809e-01,9.717176535757157119e-01,1.494211629228979632e+02,2.988423259952170952e+02
6.573971078976640570e+00,1.172802449187543949e+01,9.950198681264025291e-01,4.980131873597493444e-03,1.676124770041027556e-01,1.359337188503273453e-01,1.172802449187543949e+01,7.573971078976640570e+00,1.676124770041027556e-01,9.718195035829511053e-01,1.500088691512448804e+02,3.000177384524986337e+02
6.585094549499443950e+00,1.175374184732927141e+01,9.950416374841772882e-01,4.958362515822530535e-03,1.673673347693939439e-01,1.357349084979785070e-01,1.175374184732927141e+01,7.585094549499443950e+00,1.673673347693939439e-01,9.719208451665418691e-01,1.505979594748431225e+02,3.011959191002842431e+02
6.596218020022247330e+00,1.177947834754409051e+01,9.950632804616129645e-01,4.936719538386997314e-03,1.671229066388316420e-01,1.355366772840924661e-01,1.177947834754409051e+01,7.596218020022247330e+00,1.671229066388316420e-01,9.720216815529307830e-01,1.511884349798403377e+02,3.023768701108691062e+02
6.607341490545049822e+00,1.180523397748160619e+01,9.950847979717646341e-01,4.915202028235362425e-03,1.668791895077832155e-01,1.353390226908121885e-01,1.180523397748160619e+01,7.607341490545049822e+00,1.668791895077832155e-01,9.721220159438553887e-01,1.517802967515577848e+02,3.035605936548958539e+02
6.618464961067853203e+00,1.183100872214164134e+01,9.951061909198113398e-01,4.893809080188825898e-03,1.666361802895059419e-01,1.351419422147893401e-01,1.183100872214164134e+01,7.618464961067853203e+00,1.666361802895059419e-01,9.722218515165670372e-01,1.523735458744926632e+02,3.047470919013588855e+02
6.629588431590656583e+00,1.185680256656194942e+01,9.951274602031334737e-01,4.872539796866487243e-03,1.663938759150195845e-01,1.349454333670808970e-01,1.185680256656194942e+01,7.629588431590656583e+00,1.663938759150195845e-01,9.723211914240501574e-01,1.529681834323191367e+02,3.059363670176064716e+02
6.640711902113459963e+00,1.188261549581805454e+01,9.951486067113926026e-01,4.851393288607394778e-03,1.661522733329787727e-01,1.347494936730457837e-01,1.188261549581805454e+01,7.640711902113459963e+00,1.661522733329787727e-01,9.724200387952374181e-01,1.535642105078906070e+02,3.071284211693454154e+02
6.651835372636262456e+00,1.190844749502307209e+01,9.951696313266065186e-01,4.830368673393484018e-03,1.659113695095479346e-01,1.345541206722433714e-01,1.190844749502307209e+01,7.651835372636262456e+00,1.659113695095479346e-01,9.725183967352242220e-01,1.541616281832412483e+02,3.083232565206441222e+02
6.662958843159065836e+00,1.193429854932755241e+01,9.951905349232263998e-01,4.809465076773388609e-03,1.656711614282757594e-01,1.343593119183316420e-01,1.193429854932755241e+01,7.662958843159065836e+00,1.656711614282757594e-01,9.726162683254789831e-01,1.547604375395877696e+02,3.095208752339360103e+02
6.674082313681869216e+00,1.196016864391929779e+01,9.952113183682128605e-01,4.788681631787128183e-03,1.654316460899723784e-01,1.341650649789676020e-01,1.196016864391929779e+01,7.674082313681869216e+00,1.654316460899723784e-01,9.727136566240544013e-01,1.553606396573310917e+02,3.107212794700228642e+02
6.685205784204671708e+00,1.198605776402321155e+01,9.952319825211081161e-01,4.768017478891618463e-03,1.651928205125861027e-01,1.339713774357073339e-01,1.198605776402321155e+01,7.685205784204671708e+00,1.651928205125861027e-01,9.728105646657927430e-01,1.559622356160581944e+02,3.119244713880786435e+02
6.696329254727475089e+00,1.201196589490112387e+01,9.952525282341129209e-01,4.747471765887053934e-03,1.649546817310819646e-01,1.337782468839074923e-01,1.201196589490112387e+01,7.696329254727475089e+00,1.649546817310819646e-01,9.729069954625330086e-01,1.565652264945439356e+02,3.131304531456531208e+02
6.707452725250278469e+00,1.203789302185162668e+01,9.952729563521560685e-01,4.727043647844104100e-03,1.647172267973214255e-01,1.335856709326276870e-01,1.203789302185162668e+01,7.707452725250278469e+00,1.647172267973214255e-01,9.730029520033124379e-01,1.571696133707523586e+02,3.143392268986743261e+02
6.718576195773081849e+00,1.206383913020991727e+01,9.952932677129681105e-01,4.706732287031927670e-03,1.644804527799424432e-01,1.333936472045333388e-01,1.206383913020991727e+01,7.718576195773081849e+00,1.644804527799424432e-01,9.730984372545690153e-01,1.577753973218388523e+02,3.155507948014530939e+02
6.729699666295884342e+00,1.208980420534762423e+01,9.953134631471529659e-01,4.686536852847013324e-03,1.642443567642412894e-01,1.332021733357997006e-01,1.208980420534762423e+01,7.729699666295884342e+00,1.642443567642412894e-01,9.731934541603396438e-01,1.583825794241514018e+02,3.167651590066853942e+02
6.740823136818687722e+00,1.211578823267266358e+01,9.953335434782571989e-01,4.666456521742793316e-03,1.640089358520546714e-01,1.330112469760163507e-01,1.211578823267266358e+01,7.740823136818687722e+00,1.640089358520546714e-01,9.732880056424576543e-01,1.589911607532329185e+02,3.179823216654569933e+02
6.751946607341491102e+00,1.214179119762906289e+01,9.953535095228400742e-01,4.646490477160071519e-03,1.637741871616434641e-01,1.328208657880928512e-01,1.214179119762906289e+01,7.751946607341491102e+00,1.637741871616434641e-01,9.733820946007480934e-01,1.596011423838223493e+02,3.192022849272458416e+02
6.763070077864293594e+00,1.216781308569681030e+01,9.953733620905417245e-01,4.626637909458218220e-03,1.635401078275769415e-01,1.326310274481649065e-01,1.216781308569681030e+01,7.763070077864293594e+00,1.635401078275769415e-01,9.734757239132205697e-01,1.602125253898564665e+02,3.204250509399254838e+02
6.774193548387096975e+00,1.219385388239169465e+01,9.953931019841529837e-01,4.606898015847140336e-03,1.633066950006182017e-01,1.324417296455013826e-01,1.219385388239169465e+01,7.774193548387096975e+00,1.633066950006182017e-01,9.735688964362614328e-01,1.608253108444719999e+02,3.216506218497693226e+02
6.785317018909900355e+00,1.221991357326515093e+01,9.954127299996797795e-01,4.587270000319998431e-03,1.630739458476105908e-01,1.322529700824121857e-01,1.221991357326515093e+01,7.785317018909900355e+00,1.630739458476105908e-01,9.736616150048214013e-01,1.614394998200066880e+02,3.228789998014528919e+02
6.796440489432702847e+00,1.224599214390409507e+01,9.954322469264133000e-01,4.567753073586706958e-03,1.628418575513650157e-01,1.320647464741570298e-01,1.224599214390409507e+01,7.796440489432702847e+00,1.628418575513650157e-01,9.737538824326053000e-01,1.620550933880013531e+02,3.241101869380578364e+02
6.807563959955506228e+00,1.227208957993078720e+01,9.954516535469918326e-01,4.548346453008120585e-03,1.626104273105479781e-01,1.318770565488544266e-01,1.227208957993078720e+01,7.807563959955506228e+00,1.626104273105479781e-01,9.738457015122559124e-01,1.626720926192015781e+02,3.253441854010752650e+02
6.818687430478309608e+00,1.229820586700265572e+01,9.954709506374689321e-01,4.529049362531020230e-03,1.623796523395709956e-01,1.316898980473920899e-01,1.229820586700265572e+01,7.818687430478309608e+00,1.623796523395709956e-01,9.739370750155389445e-01,1.632904985835590423e+02,3.265809973304085929e+02
6.829810901001112988e+00,1.232434099081216061e+01,9.954901389673760370e-01,4.509861032623763491e-03,1.621495298684805242e-01,1.315032687233377018e-01,1.232434099081216061e+01,7.829810901001112988e+00,1.621495298684805242e-01,9.740280056935235464e-01,1.639103123502335677e+02,3.278206248643774643e+02
6.840934371523915480e+00,1.235049493708663171e+01,9.955092192997873068e-01,4.490780700212686216e-03,1.619200571428491553e-01,1.313171663428506775e-01,1.235049493708663171e+01,7.840934371523915480e+00,1.619200571428491553e-01,9.741184962767646116e-01,1.645315349875944548e+02,3.290630701397204803e+02
6.852057842046718861e+00,1.237666769158813018e+01,9.955281923913807951e-01,4.471807608619185817e-03,1.616912314236673698e-01,1.311315886845942358e-01,1.237666769158813018e+01,7.852057842046718861e+00,1.616912314236673698e-01,9.742085494754791908e-01,1.651541675632224724e+02,3.303083352915991213e+02
6.863181312569522241e+00,1.240285924011327978e+01,9.955470589925026204e-01,4.452941007497520157e-03,1.614630499872362346e-01,1.309465335396486074e-01,1.240285924011327978e+01,7.863181312569522241e+00,1.614630499872362346e-01,9.742981679797240169e-01,1.657782111439110224e+02,3.315564224536002484e+02
6.874304783092324733e+00,1.242906956849313183e+01,9.955658198472269182e-01,4.434180152773282979e-03,1.612355101250614597e-01,1.307619987114248539e-01,1.242906956849313183e+01,7.874304783092324733e+00,1.612355101250614597e-01,9.743873544595710312e-01,1.664036667956683573e+02,3.328073337577404232e+02
6.885428253615128114e+00,1.245529866259301777e+01,9.955844756934175699e-01,4.415524306582552412e-03,1.610086091437477052e-01,1.305779820155794080e-01,1.245529866259301777e+01,7.885428253615128114e+00,1.610086091437477052e-01,9.744761115652788019e-01,1.670305355837187449e+02,3.340610713344680676e+02
6.896551724137931494e+00,1.248154650831239110e+01,9.956030272627880429e-01,4.396972737211733359e-03,1.607823443648939421e-01,1.303944812799290032e-01,1.248154650831239110e+01,7.896551724137931494e+00,1.607823443648939421e-01,9.745644419274654968e-01,1.676588185725042024e+02,3.353176373126672161e+02
6.907675194660733986e+00,1.250781309158468524e+01,9.956214752809617874e-01,4.378524719038040872e-03,1.605567131249902024e-01,1.302114943443670736e-01,1.250781309158468524e+01,7.907675194660733986e+00,1.605567131249902024e-01,9.746523481572780812e-01,1.682885168256862869e+02,3.365770338196610965e+02
6.918798665183537366e+00,1.253409839837717676e+01,9.956398204675293018e-01,4.360179532470638379e-03,1.603317127753142723e-01,1.300290190607798768e-01,1.253409839837717676e+01,7.918798665183537366e+00,1.603317127753142723e-01,9.747398328465605166e-01,1.689196314061476869e+02,3.378392629812150290e+02
6.929922135706340747e+00,1.256040241469082908e+01,9.956580635361077514e-01,4.341936463892437717e-03,1.601073406818298850e-01,1.298470532929640320e-01,1.256040241469082908e+01,7.929922135706340747e+00,1.601073406818298850e-01,9.748268985680200727e-01,1.695521633759935014e+02,3.391043269215391547e+02
6.941045606229144127e+00,1.258672512656015741e+01,9.956762051943974789e-01,4.323794805602526256e-03,1.598835942250855513e-01,1.296655949165443911e-01,1.258672512656015741e+01,7.941045606229144127e+00,1.598835942250855513e-01,9.749135478753923056e-01,1.701861137965532862e+02,3.403722277632926989e+02
6.952169076751946619e+00,1.261306652005307605e+01,9.956942461442407355e-01,4.305753855759229809e-03,1.596604708001143624e-01,1.294846418188927428e-01,1.261306652005307605e+01,7.952169076751946619e+00,1.596604708001143624e-01,9.749997833036045947e-01,1.708214837283824465e+02,3.416429676275864153e+02
6.963292547274750000e+00,1.263942658127077223e+01,9.957121870816764142e-01,4.287812918323786159e-03,1.594379678163343472e-01,1.293041918990471550e-01,1.263942658127077223e+01,7.963292547274750000e+00,1.594379678163343472e-01,9.750856073689365688e-01,1.714582742312638288e+02,3.429165486339859399e+02
6.974416017797553380e+00,1.266580529634754804e+01,9.957300286969953396e-01,4.269971303004656098e-03,1.592160826974497179e-01,1.291242430676317332e-01,1.266580529634754804e+01,7.974416017797553380e+00,1.592160826974497179e-01,9.751710225691817557e-01,1.720964863642093405e+02,3.441929729005152012e+02
6.985539488320355872e+00,1.269220265145068716e+01,9.957477716747975549e-01,4.252228325202423408e-03,1.589948128813532813e-01,1.289447932467775171e-01,1.269220265145068716e+01,7.985539488320355872e+00,1.589948128813532813e-01,9.752560313838045669e-01,1.727361211854614851e+02,3.454722425436590925e+02
6.996662958843159252e+00,1.271861863278032523e+01,9.957654166940447249e-01,4.234583305955299387e-03,1.587741558200290171e-01,1.287658403700435439e-01,1.271861863278032523e+01,7.996662958843159252e+00,1.587741558200290171e-01,9.753406362740985047e-01,1.733771797524950671e+02,3.467543596783673365e+02
7.007786429365962633e+00,1.274505322656929529e+01,9.957829644281147585e-01,4.217035571885225861e-03,1.585541089794559877e-01,1.285873823823388273e-01,1.274505322656929529e+01,8.007786429365962633e+00,1.585541089794559877e-01,9.754248396833403723e-01,1.740196631220187840e+02,3.480393264180572714e+02
7.018909899888765125e+00,1.277150641908299811e+01,9.958004155448552108e-01,4.199584455144561926e-03,1.583346698395129148e-01,1.284094172398449751e-01,1.277150641908299811e+01,8.018909899888765125e+00,1.583346698395129148e-01,9.755086440369450385e-01,1.746635723499763913e+02,3.493271448746163514e+02
7.030033370411568505e+00,1.279797819661927072e+01,9.958177707066366846e-01,4.182229293363342280e-03,1.581158358938831721e-01,1.282319429099392505e-01,1.279797819661927072e+01,8.030033370411569393e+00,1.581158358938831721e-01,9.755920517426179828e-01,1.753089084915490048e+02,3.506178171584069219e+02
7.041156840934371886e+00,1.282446854550823367e+01,9.958350305704029015e-01,4.164969429597121901e-03,1.578976046499610819e-01,1.280549573711184386e-01,1.282446854550823367e+01,8.041156840934371886e+00,1.578976046499610819e-01,9.756750651905047311e-01,1.759556726011558681e+02,3.519113453782674128e+02
7.052280311457175266e+00,1.285097745211217912e+01,9.958521957877247699e-01,4.147804212275365415e-03,1.576799736287586018e-01,1.278784586129232403e-01,1.285097745211217912e+01,8.052280311457174378e+00,1.576799736287586018e-01,9.757576867533421794e-01,1.766038657324565406e+02,3.532077316415169435e+02
7.063403781979977758e+00,1.287750490282542692e+01,9.958692670048495676e-01,4.130732995150408066e-03,1.574629403648128700e-01,1.277024446358632492e-01,1.287750490282542692e+01,8.063403781979978646e+00,1.574629403648128700e-01,9.758399187866052538e-01,1.772534889383522625e+02,3.545069780539580506e+02
