dataset_id,family,split,policy,n_vars,n_clauses,solved,sat,timeout,decisions,propagations,conflicts,learned_clauses,max_level,runtime_s,search_cost,structural_update_s,support_evaluation_s,gate_calculation_s,arbitration_s,structural_overhead_s,total_cost,activations,activation_rate,audit_max_abs_error
dubois_dubois23,satlib_dimacs_dubois,test,state_Mode_A_always,69,184,1,0,0,680,1902,170,169,28,0.6255355830071494,381.608,0.069136445,0.145594673,0.001335497,0.005523961,0.22159057599999998,441.20317937145614,680,1.0,1.1102230246251565e-15
dubois_dubois23,satlib_dimacs_dubois,test,state_gate_value_only_z_R,69,184,1,0,0,270,1888,129,128,25,0.3152713750023395,217.552,0.057124328,0.059035662,0.000618996,0.002077335,0.118856321,249.51754608633885,52,0.1925925925925926,8.881784197001252e-16
dubois_dubois23,satlib_dimacs_dubois,test,state_gate_response_only_0_5z_t,69,184,1,0,0,284,2947,175,174,24,0.404718125006184,271.988,0.101272102,0.062360749,0.000578844,0.001948914,0.166160609,316.6756914920127,60,0.2112676056338028,8.104628079763643e-15
dubois_dubois23,satlib_dimacs_dubois,test,Paper68_hard_threshold_0_5,69,184,1,0,0,505,1889,159,158,25,0.5082135419361293,318.056,0.064430508,0.111186874,0.001019529,0.003551664,0.180188575,366.5164112758481,168,0.3326732673267327,8.881784197001252e-16
dubois_dubois23,satlib_dimacs_dubois,test,closure_HBV,69,184,1,0,0,578,3436,299,298,25,0.8503705420298502,486.144,0.191871018,0.151031046,0.001159884,0.004001341,0.348063289,579.753098884124,89,0.15397923875432526,1.9984014443252818e-15
dubois_dubois23,satlib_dimacs_dubois,test,closure_HSV,69,184,1,0,0,245,1546,96,95,25,0.236564917024225,175.684,0.044685729,0.043337913,0.000496794,0.001686461,0.090206897,199.94449114677815,64,0.2612244897959184,4.440892098500626e-16
dubois_dubois23,satlib_dimacs_dubois,test,closure_BSV,69,184,1,0,0,215,1730,104,103,24,0.23886420810595155,175.42,0.051621349,0.041027783,0.000434828,0.001415044,0.094499004,200.83482221610342,29,0.13488372093023257,3.3306690738754696e-16
dubois_dubois23,satlib_dimacs_dubois,test,closure_HBS,69,184,1,0,0,265,1571,114,113,24,0.2826453330926597,199.784,0.053156124,0.052954045,0.000541424,0.001798007,0.10844960000000001,228.950733899201,68,0.25660377358490566,4.440892098500626e-16
dubois_dubois24,satlib_dimacs_dubois,test,jeroslow_wang,72,192,1,0,0,538,2812,311,310,25,0.6672806669957936,483.64799999999997,0.189652267,0.0,0.0,0.002121497,0.191773764,483.64799999999997,0,0.0,0.0
dubois_dubois24,satlib_dimacs_dubois,test,vsids,72,192,1,0,0,685,1879,198,197,36,0.46699700003955513,411.016,0.094958756,0.0,0.0,0.002408863,0.097367619,411.016,0,0.0,0.0
dubois_dubois24,satlib_dimacs_dubois,test,score_with_R_Paper69,72,192,1,0,0,939,3723,328,327,26,0.8965614580083638,624.5920000000001,0.186447726,0.0,0.0,0.007710622,0.194158348,624.5920000000001,939,1.0,0.0
dubois_dubois24,satlib_dimacs_dubois,test,static_gate_v17_Paper69,72,192,1,0,0,739,2235,200,199,31,0.5417213749606162,430.64,0.088031498,0.0,0.0,0.006581594,0.094613092,430.64,739,1.0,0.0
dubois_dubois24,satlib_dimacs_dubois,test,state_v18_primary,72,192,1,0,0,736,7547,455,454,26,1.7049638329772279,705.9879999999999,0.540296835,0.216293499,0.001495601,0.005397282,0.763483217,911.3212776399813,67,0.09103260869565218,7.105427357601002e-15
dubois_dubois24,satlib_dimacs_dubois,test,state_v18_gate_signal_shuffled,72,192,1,0,0,79,1761,52,51,25,0.13208145799580961,82.744,0.034660037,0.014831379,0.000165456,0.000567424,0.050224295999999995,96.25146039364557,0,0.0,0.0
dubois_dubois24,satlib_dimacs_dubois,test,random_activation_matched_q,72,192,1,0,0,370,1603,162,161,26,0.42675979097839445,279.412,0.05742897,0.090007917,0.000822757,0.003640457,0.15190010100000004,320.2644312226947,83,0.22432432432432434,4.440892098500626e-16
dubois_dubois24,satlib_dimacs_dubois,test,state_Mode_A_always,72,192,1,0,0,939,3723,328,327,26,1.1936084580374882,624.5920000000001,0.187202321,0.240638157,0.001870373,0.008475756,0.438186607,742.439112064616,939,1.0,3.042011087472929e-14
dubois_dubois24,satlib_dimacs_dubois,test,state_gate_value_only_z_R,72,192,1,0,0,410,4912,277,276,26,0.7994694169610739,419.648,0.221853909,0.110602199,0.00084654,0.003064419,0.33636706699999996,510.11148474907895,52,0.12682926829268293,6.661338147750939e-16
dubois_dubois24,satlib_dimacs_dubois,test,state_gate_response_only_0_5z_t,72,192,1,0,0,292,2969,189,188,25,0.45568212505895644,288.476,0.119453733,0.064941781,0.000611419,0.002060962,0.187067895,338.7865545299261,90,0.3082191780821918,2.6645352591003757e-15
dubois_dubois24,satlib_dimacs_dubois,test,Paper68_hard_threshold_0_5,72,192,1,0,0,562,6190,365,364,27,1.160606750054285,558.36,0.308039171,0.164326077,0.001132448,0.004367618,0.47786531400000004,686.8784127290107,135,0.2402135231316726,1.4432899320127035e-15
dubois_dubois24,satlib_dimacs_dubois,test,closure_HBV,72,192,1,0,0,428,2760,233,232,26,0.6513763329712674,372.44,0.161580294,0.108407881,0.00085861,0.003000409,0.27384719399999996,446.0892180371423,80,0.18691588785046728,3.3306690738754696e-15
dubois_dubois24,satlib_dimacs_dubois,test,closure_HSV,72,192,1,0,0,890,8524,541,540,26,2.2195505420677364,842.096,0.67910143,0.281113926,0.001795581,0.006626119,0.9686370559999999,1102.603915725438,67,0.07528089887640449,1.0880185641326534e-14
dubois_dubois24,satlib_dimacs_dubois,test,closure_BSV,72,192,1,0,0,360,2742,215,214,26,0.5352537920698524,333.968,0.139066417,0.084159581,0.000739038,0.002369885,0.22633492099999997,394.83913657315173,36,0.1,3.1086244689504383e-15
dubois_dubois24,satlib_dimacs_dubois,test,closure_HBS,72,192,1,0,0,392,4323,245,244,27,0.6843730829423293,379.89200000000005,0.177129567,0.100783705,0.000783037,0.002871591,0.2815679,455.6176459577245,48,0.12244897959183673,1.5543122344752192e-15
dubois_dubois26,satlib_dimacs_dubois,test,jeroslow_wang,78,208,1,0,0,649,3232,346,345,27,0.8525054169585928,553.628,0.225498662,0.0,0.0,0.002776566,0.228275228,553.628,0,0.0,0.0
dubois_dubois26,satlib_dimacs_dubois,test,vsids,78,208,1,0,0,808,2154,221,220,39,0.5843962079379708,472.01599999999996,0.112946216,0.0,0.0,0.002962837,0.115909053,472.01599999999996,0,0.0,0.0
dubois_dubois26,satlib_dimacs_dubois,test,score_with_R_Paper69,78,208,1,0,0,899,3235,263,262,30,0.7279836249072105,545.6400000000001,0.127829237,0.0,0.0,0.006848912,0.13467814900000002,545.6400000000001,899,1.0,0.0
dubois_dubois26,satlib_dimacs_dubois,test,static_gate_v17_Paper69,78,208,1,0,0,897,2936,289,288,31,0.7935891669476405,569.8439999999999,0.143257295,0.0,0.0,0.008647549,0.151904844,569.8439999999999,897,1.0,0.0
dubois_dubois26,satlib_dimacs_dubois,test,state_v18_primary,78,208,1,0,0,416,2654,200,199,27,0.5882742500398308,335.416,0.09288329,0.115443454,0.000935578,0.003370432,0.212632754,392.602038069041,58,0.13942307692307693,3.552713678800501e-15
dubois_dubois26,satlib_dimacs_dubois,test,state_v18_gate_signal_shuffled,78,208,1,0,0,611,2346,200,199,30,0.6881821668939665,392.68399999999997,0.082389818,0.144957426,0.001208757,0.005376015,0.23393201600000002,455.59832021119144,507,0.8297872340425532,3.9968028886505635e-15
dubois_dubois26,satlib_dimacs_dubois,test,random_activation_matched_q,78,208,1,0,0,370,2382,196,195,28,0.4822317499201745,316.528,0.098744156,0.084533163,0.000750287,0.002785837,0.186813443,366.7701215087428,78,0.21081081081081082,9.992007221626409e-16
dubois_dubois26,satlib_dimacs_dubois,test,state_Mode_A_always,78,208,1,0,0,899,3235,263,262,30,0.9896814170060679,545.6400000000001,0.130225247,0.213745634,0.001799894,0.007662098,0.353432873,640.6932095832636,899,1.0,8.43769498715119e-15
dubois_dubois26,satlib_dimacs_dubois,test,state_gate_value_only_z_R,78,208,1,0,0,382,2748,154,153,28,0.48690712498500943,279.59200000000004,0.077291415,0.092218533,0.000770619,0.002756888,0.17303745500000003,326.12916938172174,57,0.14921465968586387,1.3322676295501878e-15
dubois_dubois26,satlib_dimacs_dubois,test,state_gate_response_only_0_5z_t,78,208,1,0,0,469,2294,157,156,28,0.5410656249150634,306.876,0.067959674,0.112188288,0.000941387,0.003576462,0.18466581099999999,356.5405314479458,144,0.3070362473347548,1.2212453270876722e-15
dubois_dubois26,satlib_dimacs_dubois,test,Paper68_hard_threshold_0_5,78,208,1,0,0,505,2752,230,229,29,0.6517300839768723,392.508,0.097498603,0.127352965,0.000997844,0.003865498,0.22971491,454.28816011722404,131,0.2594059405940594,1.4432899320127035e-15
dubois_dubois26,satlib_dimacs_dubois,test,closure_HBV,78,208,1,0,0,374,1946,149,148,27,0.3974791669752449,268.984,0.060072326,0.078487703,0.000760037,0.002646378,0.141966444,307.1648461696845,84,0.22459893048128343,1.5543122344752192e-15
dubois_dubois26,satlib_dimacs_dubois,test,closure_HSV,78,208,1,0,0,439,2741,236,235,28,0.5671435840195045,378.664,0.105944882,0.104384911,0.000880049,0.003192988,0.21440283,436.3260871800876,91,0.2072892938496583,2.886579864025407e-15
dubois_dubois26,satlib_dimacs_dubois,test,closure_BSV,78,208,1,0,0,233,2930,145,144,27,0.3503730410011485,226.61999999999998,0.070833108,0.052603247,0.000471783,0.001823584,0.125731722,260.4346353537709,23,0.09871244635193133,5.329070518200751e-15
dubois_dubois26,satlib_dimacs_dubois,test,closure_HBS,78,208,1,0,0,410,3114,229,228,27,0.5734635420376435,364.456,0.121802596,0.096606294,0.000826248,0.003087628,0.222322766,424.24809656519096,64,0.15609756097560976,1.7208456881689926e-15
dubois_dubois27,satlib_dimacs_dubois,test,jeroslow_wang,81,216,1,0,0,711,3501,370,369,28,0.9718532080296427,597.304,0.250565028,0.0,0.0,0.003181245,0.253746273,597.304,0,0.0,0.0
dubois_dubois27,satlib_dimacs_dubois,test,vsids,81,216,1,0,0,915,2789,247,246,29,0.7253487920388579,532.656,0.14840399,0.0,0.0,0.003567933,0.151971923,532.656,0,0.0,0.0
dubois_dubois27,satlib_dimacs_dubois,test,score_with_R_Paper69,81,216,1,0,0,840,2775,230,229,33,0.7234710839111358,493.1,0.116690509,0.0,0.0,0.00723539,0.12392589899999999,493.1,840,1.0,0.0
dubois_dubois27,satlib_dimacs_dubois,test,static_gate_v17_Paper69,81,216,1,0,0,810,2253,218,217,30,0.6221669170772657,470.012,0.094928706,0.0,0.0,0.007580097,0.102508803,470.012,810,1.0,0.0
dubois_dubois27,satlib_dimacs_dubois,test,state_v18_primary,81,216,1,0,0,410,3547,194,193,29,0.6332720409845933,331.188,0.107816034,0.113880333,0.000833063,0.003318042,0.225847472,391.9280406975337,58,0.14146341463414633,5.662137425588298e-15
dubois_dubois27,satlib_dimacs_dubois,test,state_v18_gate_signal_shuffled,81,216,1,0,0,871,3366,304,303,31,1.1581093750428408,578.764,0.172214287,0.233731874,0.001780436,0.008169499,0.41589609600000005,690.6162406882879,753,0.8645235361653272,4.440892098500626e-15
dubois_dubois27,satlib_dimacs_dubois,test,random_activation_matched_q,81,216,1,0,0,509,2876,240,239,29,0.763827292015776,404.204,0.142831533,0.138458504,0.001033505,0.004710154,0.287033696,481.3996321769389,140,0.275049115913556,2.4424906541753444e-15
dubois_dubois27,satlib_dimacs_dubois,test,state_Mode_A_always,81,216,1,0,0,840,2775,230,229,33,0.999662208952941,493.1,0.119078793,0.218585807,0.001777372,0.00812157,0.347563542,586.5746955505393,840,1.0,7.105427357601002e-15
dubois_dubois27,satlib_dimacs_dubois,test,state_gate_value_only_z_R,81,216,1,0,0,330,3329,153,152,30,0.5014378339983523,265.316,0.091744232,0.086647166,0.000754318,0.002804165,0.18194988099999998,314.2501017589579,63,0.19090909090909092,6.328271240363392e-15
dubois_dubois27,satlib_dimacs_dubois,test,state_gate_response_only_0_5z_t,81,216,1,0,0,758,4171,404,403,29,1.4859925000928342,648.084,0.37812244,0.251633623,0.001805916,0.006521758,0.638083737,819.6919963640875,270,0.3562005277044855,7.105427357601002e-15
dubois_dubois27,satlib_dimacs_dubois,test,Paper68_hard_threshold_0_5,81,216,1,0,0,550,5510,333,332,31,1.1296912090620026,520.04,0.271224944,0.166870789,0.001301077,0.004971371,0.44436818100000003,639.5496015891158,131,0.2381818181818182,2.886579864025407e-15
dubois_dubois27,satlib_dimacs_dubois,test,closure_HBV,81,216,1,0,0,250,1596,114,113,28,0.326293833903037,195.38400000000001,0.047622534,0.064144785,0.00069488,0.00253505,0.114997249,226.31167664171338,49,0.196,8.881784197001252e-16
dubois_dubois27,satlib_dimacs_dubois,test,closure_HSV,81,216,1,0,0,319,3282,139,138,29,0.4726167080225423,247.82799999999997,0.083208838,0.079860257,0.000713955,0.002710623,0.16649367299999998,292.60526664083204,53,0.16614420062695925,1.4432899320127035e-15
dubois_dubois27,satlib_dimacs_dubois,test,closure_BSV,81,216,1,0,0,213,2561,117,116,28,0.30121687497012317,191.144,0.060896352,0.045290163,0.000443288,0.001592502,0.108222305,220.24960455633925,28,0.13145539906103287,1.9984014443252818e-15
dubois_dubois27,satlib_dimacs_dubois,test,closure_HBS,81,216,1,0,0,368,3444,203,202,29,0.5785717910621315,327.176,0.116052058,0.096734093,0.000799407,0.002896461,0.21648201899999997,385.3972699920956,70,0.19021739130434784,1.1102230246251565e-15
dubois_dubois28,satlib_dimacs_dubois,test,jeroslow_wang,84,224,1,0,0,774,3731,389,388,29,1.0844569579930976,636.124,0.272270471,0.0,0.0,0.003648161,0.275918632,636.124,0,0.0,0.0
dubois_dubois28,satlib_dimacs_dubois,test,vsids,84,224,1,0,0,942,2475,248,247,42,0.742121999966912,540.4999999999999,0.138941012,0.0,0.0,0.00386052,0.142801532,540.4999999999999,0,0.0,0.0
dubois_dubois28,satlib_dimacs_dubois,test,score_with_R_Paper69,84,224,1,0,0,859,2476,230,229,33,0.6855204999446869,497.604,0.102287883,0.0,0.0,0.007253283,0.109541166,497.604,859,1.0,0.0
dubois_dubois28,satlib_dimacs_dubois,test,static_gate_v17_Paper69,84,224,1,0,0,868,2337,199,198,34,0.6692429169779643,468.748,0.087259806,0.0,0.0,0.008769711,0.096029517,468.748,868,1.0,0.0
dubois_dubois28,satlib_dimacs_dubois,test,state_v18_primary,84,224,1,0,0,340,2360,180,179,30,0.48502854199614376,291.44,0.079078939,0.089414921,0.000685581,0.002745507,0.171924948,337.6779686872978,47,0.13823529411764707,1.887379141862766e-15
dubois_dubois28,satlib_dimacs_dubois,test,state_v18_gate_signal_shuffled,84,224,1,0,0,707,2241,204,203,32,0.8059398750774562,425.064,0.095990811,0.175347607,0.001392442,0.006343914,0.27907477399999997,500.11913778969824,576,0.8147100424328148,2.886579864025407e-15
dubois_dubois28,satlib_dimacs_dubois,test,random_activation_matched_q,84,224,1,0,0,526,2235,197,196,30,0.6482134589459747,363.73999999999995,0.083935954,0.133222582,0.001043092,0.004569878,0.222771506,423.652781935814,146,0.27756653992395436,8.881784197001252e-16
dubois_dubois28,satlib_dimacs_dubois,test,state_Mode_A_always,84,224,1,0,0,859,2476,230,229,33,0.9728651660261676,497.604,0.105288302,0.21918845,0.001787715,0.008272761,0.3345372280000001,587.5753628123325,859,1.0,4.6629367034256575e-15
dubois_dubois28,satlib_dimacs_dubois,test,state_gate_value_only_z_R,84,224,1,0,0,438,3029,204,203,31,0.6025075409561396,347.51599999999996,0.100961275,0.108512009,0.00087534,0.003281032,0.213629656,404.97014763659655,43,0.09817351598173515,2.7755575615628914e-15
dubois_dubois28,satlib_dimacs_dubois,test,state_gate_response_only_0_5z_t,84,224,1,0,0,536,2372,220,219,31,0.6486667080316693,390.28799999999995,0.086475734,0.129507162,0.00110146,0.004004696,0.221089052,449.7482981266008,175,0.32649253731343286,1.9984014443252818e-15
dubois_dubois28,satlib_dimacs_dubois,test,Paper68_hard_threshold_0_5,84,224,1,0,0,527,2886,219,218,30,0.705258208909072,388.644,0.101499038,0.140579869,0.001045669,0.004136377,0.247260953,455.1430412118979,111,0.21062618595825428,1.6653345369377348e-15
dubois_dubois28,satlib_dimacs_dubois,test,closure_HBV,84,224,1,0,0,374,3309,205,204,30,0.5749575418885797,330.436,0.12776067,0.092649088,0.000754116,0.002845547,0.22400942100000001,390.68171020290606,86,0.22994652406417113,7.771561172376096e-16
dubois_dubois28,satlib_dimacs_dubois,test,closure_HSV,84,224,1,0,0,378,1983,177,176,30,0.45903154206462204,298.332,0.064839093,0.090320714,0.000753033,0.002870795,0.15878363499999998,341.0357078015304,60,0.15873015873015872,1.7763568394002505e-15
dubois_dubois28,satlib_dimacs_dubois,test,closure_BSV,84,224,1,0,0,389,2894,212,211,29,0.5920455000596121,340.276,0.117430704,0.101863374,0.000773704,0.002992419,0.22306020099999999,400.266424363661,47,0.12082262210796915,4.218847493575595e-15
dubois_dubois28,satlib_dimacs_dubois,test,closure_HBS,84,224,1,0,0,396,2425,201,200,30,0.5232077919645235,329.5,0.078723635,0.097475418,0.000800221,0.002883707,0.179882981,377.8782239844317,68,0.1717171717171717,8.881784197001252e-16
dubois_dubois29,satlib_dimacs_dubois,test,jeroslow_wang,87,232,1,0,0,832,3929,403,402,30,1.2021912499330938,668.316,0.295561321,0.0,0.0,0.004026227,0.299587548,668.316,0,0.0,0.0
dubois_dubois29,satlib_dimacs_dubois,test,vsids,87,232,1,0,0,1042,3225,279,278,31,0.8942704580258578,604.4999999999999,0.182177305,0.0,0.0,0.004561426,0.18673873100000002,604.4999999999999,0,0.0,0.0
dubois_dubois29,satlib_dimacs_dubois,test,score_with_R_Paper69,87,232,1,0,0,943,2677,236,235,33,0.7793895420618355,529.608,0.107153462,0.0,0.0,0.008321464,0.115474926,529.608,943,1.0,0.0
dubois_dubois29,satlib_dimacs_dubois,test,static_gate_v17_Paper69,87,232,1,0,0,858,2354,208,207,34,0.6650149999186397,474.816,0.087859656,0.0,0.0,0.00848465,0.09634430599999999,474.816,858,1.0,0.0
dubois_dubois29,satlib_dimacs_dubois,test,state_v18_primary,87,232,1,0,0,498,2667,200,199,32,0.6224706670036539,360.068,0.084273674,0.123061006,0.000999625,0.003602532,0.211936837,417.0668762357568,83,0.16666666666666666,3.4416913763379853e-15
dubois_dubois29,satlib_dimacs_dubois,test,state_v18_gate_signal_shuffled,87,232,1,0,0,939,2965,249,248,33,1.106908707995899,542.5600000000001,0.114431112,0.245522081,0.0019456,0.009262476,0.371161269,642.3811331956297,879,0.9361022364217252,5.329070518200751e-15
dubois_dubois29,satlib_dimacs_dubois,test,random_activation_matched_q,87,232,1,0,0,582,4512,370,369,30,1.1834407499991357,562.648,0.325883352,0.174741487,0.001194428,0.005048621,0.506867888,698.9664448015117,151,0.25945017182130586,2.6645352591003757e-15
dubois_dubois29,satlib_dimacs_dubois,test,state_Mode_A_always,87,232,1,0,0,943,2677,236,235,33,1.0851055829552934,529.608,0.108006663,0.244926556,0.001866216,0.0088357,0.36363513499999994,627.4050340042289,943,1.0,7.327471962526033e-15
dubois_dubois29,satlib_dimacs_dubois,test,state_gate_value_only_z_R,87,232,1,0,0,351,3156,144,143,32,0.4714422500692308,261.92400000000004,0.086664473,0.07912979,0.000710841,0.002576801,0.16908190499999998,307.3973528782493,66,0.18803418803418803,1.4432899320127035e-15
dubois_dubois29,satlib_dimacs_dubois,test,state_gate_response_only_0_5z_t,87,232,1,0,0,744,4359,410,409,30,1.4061802079668269,650.6360000000001,0.29260037,0.246266803,0.001504349,0.006546846,0.5469183679999999,797.7257311197209,243,0.32661290322580644,1.9984014443252818e-15
dubois_dubois29,satlib_dimacs_dubois,test,Paper68_hard_threshold_0_5,87,232,1,0,0,626,2581,216,215,31,0.7607601250056177,414.12399999999997,0.090205862,0.157346209,0.001252964,0.004885886,0.25369092099999996,482.3523345023883,177,0.2827476038338658,1.5543122344752192e-15
dubois_dubois29,satlib_dimacs_dubois,test,closure_HBV,87,232,1,0,0,460,2450,179,178,30,0.6022378330817446,326.8,0.088880683,0.116148659,0.000921665,0.003553506,0.209504513,383.14472032494996,102,0.2217391304347826,1.4432899320127035e-15
dubois_dubois29,satlib_dimacs_dubois,test,closure_HSV,87,232,1,0,0,645,4044,288,287,32,1.0586525000398979,497.676,0.198471765,0.194289722,0.001293538,0.005409119,0.399464144,605.1089862933575,90,0.13953488372093023,4.6629367034256575e-15
dubois_dubois29,satlib_dimacs_dubois,test,closure_BSV,87,232,1,0,0,425,3915,251,250,30,0.7694117500213906,394.16,0.188560398,0.119605578,0.000863627,0.003199536,0.312229139,478.13176396030633,55,0.12941176470588237,7.216449660063518e-16
dubois_dubois29,satlib_dimacs_dubois,test,closure_HBS,87,232,1,0,0,448,2287,157,156,32,0.5294856249820441,300.548,0.066624881,0.10666104,0.00089117,0.003422917,0.177600008,348.312234942609,81,0.18080357142857142,1.3322676295501878e-15
dubois_dubois50,satlib_dimacs_dubois,test,jeroslow_wang,150,400,1,0,0,3001,10628,869,868,51,7.0321297500049695,1811.812,1.103862303,0.0,0.0,0.024620627,1.12848293,1811.812,0,0.0,0.0
dubois_dubois50,satlib_dimacs_dubois,test,vsids,150,400,1,0,0,2996,6899,532,531,75,4.052653582999483,1458.396,0.539060109,0.0,0.0,0.020792857,0.559852966,1458.396,0,0.0,0.0
dubois_dubois50,satlib_dimacs_dubois,test,score_with_R_Paper69,150,400,1,0,0,3489,9250,584,583,60,5.028846499975771,1667.7,0.490503124,0.0,0.0,0.045605748,0.536108872,1667.7,3489,1.0,0.0
dubois_dubois50,satlib_dimacs_dubois,test,static_gate_v17_Paper69,150,400,1,0,0,2839,8130,598,597,57,4.48835041699931,1482.2199999999998,0.451999422,0.0,0.0,0.044239089,0.496238511,1482.2199999999998,2839,1.0,0.0
