galaxy,r_kpc,v_obs_km_s,e_v_obs_km_s,v_gas_km_s,v_disk_km_s,v_bulge_km_s,upsilon_disk,upsilon_bulge,v_baryon_km_s,v_residual_km_s,residual_fraction,H,B,S_eff,V,R_resp,R_rob,D_struct,v_nfw_like_km_s,v_rar_km_s,nfw_fractional_residual,rar_sigma_residual
KK98-251,1.4,21.8,2.0,13.11,10.08,0.0,0.5,0.7,14.92230880259486,15.892284291441555,0.5314466374884269,1.0,0.42233684609528027,0.924518193586129,0.656857096737852,0.6521937354536882,0.6521937354536882,0.227670721025462,16.86384886146393,34.4902976753796,0.06696552988447571,6.3451488376898
KK98-251,1.57,24.4,2.0,14.44,10.55,0.0,0.5,0.7,16.25314892566976,18.198767815431896,0.5562939230045686,1.0,0.3986013222674386,0.7956935123675706,0.7054058489972039,0.6551276515540075,0.6551276515540075,0.25708059864471955,17.80952948578614,37.09454485498953,0.023541738603389612,6.347272427494765
KK98-251,1.72,27.3,2.0,15.54,10.95,0.0,0.5,0.7,17.362109606842136,21.067680223508237,0.5955361671295738,1.0,0.4105740680186624,0.7358338619478414,0.5502965775689346,0.6090637832945208,0.6090637832945208,0.1996033055431505,18.596040618778158,39.2653206470229,0.13153862698379554,5.982660323511448
KK98-251,1.89,30.3,2.0,16.53,11.36,0.0,0.5,0.7,18.378403086231405,24.089921128970097,0.632099576294263,1.0,0.32376183733171915,0.8575076027681723,0.7681974192693629,0.6288776590011587,0.6288776590011587,0.3053686925645929,19.440411549422105,41.38265546152848,0.22045191515983795,5.541327730764239
KK98-251,2.06,32.6,2.0,17.3,11.57,0.0,0.5,0.7,19.136939410470003,26.391997840254536,0.6554043716361173,1.0,0.3513946860999889,1.0,0.6549480282636586,0.6128215226459067,0.6128215226459067,0.2630571935234371,20.240947610977155,43.14117054871015,0.269902508383528,5.270585274355074
KK98-251,2.46,33.3,2.0,18.07,12.23,0.0,0.5,0.7,20.032756924597273,26.600350561599747,0.6380963395828261,1.0,0.5677103941934943,0.3681696204248718,0.5997508923042169,0.6982847907853121,0.5950266599695689,0.22771601791897794,21.97919245360621,46.039218678713006,0.20244906986927455,6.369609339356504
KK98-251,2.79,34.6,2.0,18.07,12.94,0.0,0.5,0.7,20.254547637506,28.051974975035183,0.657316732934612,1.0,0.6330106056571706,0.9521674275265263,0.5426632563960729,0.7003478520101606,0.7003478520101606,0.24981522652662352,23.28589062066631,47.651018776258155,0.20438420762668716,6.525509388129077
KK98-251,3.13,34.2,2.0,17.41,12.45,0.0,0.5,0.7,19.5092119266771,28.08968938952512,0.6745927379364591,1.0,0.5916755407457713,0.9351711213510809,0.5746678562851956,0.697964778627364,0.697964778627364,0.27057774612219965,24.533404017486124,47.92006031775727,0.16000028839198024,6.860030158878633
NGC0024,0.21,17.4,6.51,1.51,18.55,0.0,0.5,0.7,13.203459773862305,11.332636498185227,0.4241929250891794,1.0,0.35856124146853563,0.028763836354864965,0.9563623015174969,0.6999418006891029,0.31514335208297295,0.12784802384683552,29.996080663378894,21.49887054928869,2.5476820093933594,0.6296268124867421
NGC0024,0.32,31.0,8.86,2.27,25.65,0.0,0.5,0.7,18.278789620759902,25.037688591401565,0.6523265868886577,1.0,0.48298825758658726,0.09567740832646648,0.6923957964608077,0.6941132449892812,0.42293643422160276,0.19102693232634,36.535500785787704,28.477577905127795,0.7366877915382868,0.2846977533715807
NGC0024,0.43,36.1,8.16,3.03,29.58,0.0,0.5,0.7,21.13454754661192,29.266720007544407,0.6572547018515819,1.0,0.46308301194358303,0.4543543974314913,0.7722407675959925,0.7098019553458674,0.6348945184365075,0.32224634781585393,41.79883083204047,32.95875197290575,0.6833905195060944,0.38495686606547175
NGC0024,0.54,46.0,8.52,3.84,33.96,0.0,0.5,0.7,24.31843744980339,39.046300721067034,0.7205168241965975,1.0,0.43614227674604605,0.1963309422646571,0.5147749218301662,0.6077829637273737,0.45820368718081533,0.16994957665718405,46.23995289517278,37.54712458576322,0.28994312086379825,0.9921215274925798
NGC0024,0.64,58.0,6.9,4.53,36.83,0.0,0.5,0.7,26.433791820319687,51.62610434654158,0.7922873513674197,1.0,0.4038887461564125,0.3651756186872162,0.6627397080735528,0.6444683315531067,0.5591478116593719,0.2935974939558533,49.7617224620078,40.83686576801664,0.056190733535703814,2.4874107582584584
NGC0024,0.74,63.4,9.55,5.28,39.62,0.0,0.5,0.7,28.508781103372343,56.62869767176356,0.7978011026082457,1.0,0.47861020263748605,0.9288800629329741,0.52891150639103,0.6325890292181291,0.6325890292181291,0.2669311780547998,52.90343379205325,43.99313411856807,0.10151262650883147,2.032132553029521
NGC0024,0.85,71.9,8.52,6.04,43.11,0.0,0.5,0.7,31.075997972711992,64.83743016190571,0.8131933259955781,1.0,0.4329522792377173,0.9140855822611514,0.4717723382637014,0.5889216241149687,0.5889216241149687,0.22593513854325853,56.005808581274465,47.65106472185594,0.20644531311987643,2.8461191641014163
NGC0024,0.96,76.4,6.82,6.8,46.75,0.0,0.5,0.7,33.7493888833561,68.54151114470706,0.8048605352786382,1.0,0.5196253827995642,0.8372650119242722,0.47010485987763434,0.6251175610492594,0.6251175610492594,0.23652501216279034,58.80343615597395,51.33359907112683,0.21245556698183582,3.6754253561397623
NGC0024,1.07,78.1,6.65,7.62,50.04,0.0,0.5,0.7,36.194822834212076,69.20653726346954,0.7852214813733992,1.0,0.7766842892509931,0.7980291232754775,0.574593600354151,0.7641907355365527,0.7641907355365527,0.3447900505531242,61.34615765087076,54.73327430139128,0.16823923848811817,3.513793338136648
NGC0024,1.17,80.5,6.14,8.31,52.76,0.0,0.5,0.7,38.221262407199475,70.84761887318444,0.7745665830793566,1.0,0.6521677143113095,0.881394327487839,0.6291674148724451,0.7430907223391953,0.7430907223391953,0.36213192856287724,63.46850333773271,57.58871480768583,0.15294690545398898,3.731479673015337
NGC0024,1.28,82.8,5.8,9.07,55.72,0.0,0.5,0.7,40.430484785616905,72.2579815660526,0.7615720174333123,1.0,0.6360484106829213,0.9396162287896538,0.6158668679442469,0.7316875592276969,0.7316875592276969,0.3431812011526417,65.62255110209638,60.665312228798456,0.13344778857918924,3.8163254777933693
NGC0024,1.38,85.6,6.48,9.82,58.31,0.0,0.5,0.7,42.38467234744183,74.37001781632163,0.7548284170560746,1.0,0.5800344729465637,0.9581229469403053,0.39271622391741723,0.6107229160689028,0.6107229160689028,0.18103864949100068,67.43627189997679,63.37413651454732,0.13418868217644558,3.4299172045451662
NGC0024,1.48,88.0,7.5,10.57,61.08,0.0,0.5,0.7,44.46468373889552,75.94005464838698,0.7446916193181818,1.0,0.5880570192502379,0.9755210898686855,0.6695266195628745,0.7329298827992415,0.7329298827992415,0.3654321424160954,69.12778584023648,66.17071156188211,0.12761378161497955,2.9105717917490512
NGC0024,1.59,92.0,8.52,11.19,63.47,0.0,0.5,0.7,46.254043607018836,79.5271239892403,0.7472310314272211,1.0,0.5476241282486871,0.9990328777965123,0.5985512104607267,0.6894899856725918,0.6894899856725918,0.30837855947707987,70.86214721719585,68.74309899020395,0.15396024831858002,2.7296832171122127
NGC0024,1.7,92.4,8.52,11.92,65.59,0.0,0.5,0.7,47.88643283853998,79.02309504189266,0.731415447377298,1.0,0.6770548247825275,0.9878580524525685,0.3625000434774883,0.6261003791136593,0.6261003791136593,0.16600308463359476,72.47775125093278,71.13712623645968,0.11614581852943998,2.495642460509428
NGC0024,1.8,95.1,9.2,12.54,66.83,0.0,0.5,0.7,48.89147216028579,81.5698102854236,0.7356951120133657,1.0,0.48078113481525836,0.3991053782321795,0.6250738395987967,0.669822266619926,0.588493378167598,0.27062678258629136,73.85347481384474,72.83725877007835,0.1326069086523345,2.4198631771653965
NGC0024,1.91,96.5,8.52,13.26,68.03,0.0,0.5,0.7,49.898577635038855,82.59771153004179,0.7326244409245886,1.0,0.5328678670458575,0.9921300180890356,0.551683379549037,0.6649206348045085,0.6649206348045085,0.2687454462288261,75.27395394003024,74.59001593886272,0.12416052062973022,2.5715943733729203
NGC0024,2.02,101.0,8.86,13.88,68.59,0.0,0.5,0.7,50.44748209772219,87.49886599265159,0.7505197088520733,1.0,0.4668316023373962,0.9293139766429566,0.5494061397631327,0.6353571459484335,0.6353571459484335,0.2619832520048897,76.60581213418553,75.88441319280042,0.17523782935612914,2.8347163439277177
NGC0024,2.13,99.9,9.55,14.61,69.0,0.0,0.5,0.7,50.930856069773654,85.94217765451374,0.7400852203554906,1.0,0.5261247756479576,0.7539066191730456,0.5989831815215845,0.6805099202884987,0.6805099202884987,0.3016690948721763,77.85680807727917,77.09327994025577,0.13270280651198924,2.388138226151229
NGC0024,2.23,103.0,8.18,15.23,69.17,0.0,0.5,0.7,51.226920168989274,89.3577229454735,0.752644231313036,1.0,0.45524763822559217,0.993509993726582,0.5351718258232163,0.6245688416197499,0.6245688416197499,0.25157257416373213,78.92964537387323,78.03651682221161,0.16541745038689903,3.0517705596318327
NGC0024,2.34,104.0,8.52,15.96,69.56,0.0,0.5,0.7,51.71091180785734,90.23292968755919,0.7527719674556214,1.0,0.5124119671303973,1.0,0.5823571696683483,0.6682457882155294,0.6682457882155294,0.29294702695220226,80.04447310002102,79.20614797041056,0.16039792216531168,2.910076529294536
NGC0024,2.44,107.0,9.2,16.58,69.75,0.0,0.5,0.7,52.032947735064944,93.49637613298175,0.763522783649227,1.0,0.2631664430115193,0.9848801043960234,0.4080535135377741,0.47531612082122365,0.47531612082122365,0.14808861342341945,81.00297751521265,80.14012376320923,0.1904175022857851,2.919551764868562
NGC0024,2.54,107.0,9.55,17.3,69.69,0.0,0.5,0.7,52.22679436840825,93.38823239573603,0.7617575290418378,1.0,0.38334310492694723,0.9451658830667653,0.411768294839964,0.5404392136005802,0.5404392136005802,0.16951827043559436,81.9128723911796,80.9357918001792,0.17570471540102425,2.7292364607142194
NGC0024,2.65,106.0,11.2,17.92,69.65,0.0,0.5,0.7,52.40885087463758,92.13746442137422,0.7555457769668922,1.0,0.4152612926345511,0.5533819203887241,0.43228689288318894,0.5641109194597355,0.5614093241819369,0.1833633233049886,82.86150643240647,81.76423313990068,0.14447161816947857,2.1639077553660107
NGC0024,2.76,107.0,11.2,18.55,69.52,0.0,0.5,0.7,52.54158067664124,93.21149231720304,0.7588769586863483,1.0,0.3383373678172597,0.8920181880993633,0.4167400540628288,0.5204812272927197,0.5204812272927197,0.16460449115144393,83.75920471739491,82.52828658619947,0.1461069023591172,2.184974411946476
NGC0024,7.07,104.0,3.11,26.32,52.21,0.0,0.5,0.7,45.33965648303922,93.59655736190301,0.809940416974852,1.0,0.8509653378079265,0.7848081560534654,0.570755825745621,0.7860570632717591,0.785744650266911,0.3632326316173359,99.01838793610722,91.7152699709843,0.09655377213992444,3.9500739643137317
NGC0024,8.49,106.0,2.55,24.76,47.19,0.0,0.5,0.7,41.55124125703106,97.51663627299703,0.8463416117835529,1.0,0.8543299412029848,0.8194584038812205,0.40393965618254407,0.7014241365180116,0.7014241365180116,0.23979652866342072,100.32631129357402,90.90743053061846,0.049472622621495065,5.918654693875116
NGC0024,9.91,109.0,4.95,22.59,43.11,0.0,0.5,0.7,37.94132509546813,102.18344215184767,0.8788364489521084,1.0,0.8196787805483476,0.7131046403844761,0.32500000000061263,0.643441425435524,0.643441425435524,0.18378092766783902,100.93928510095328,89.50710553204166,0.021270648372062065,3.9379584783754216
NGC0024,11.27,110.0,2.83,20.52,40.05,0.0,0.5,0.7,34.97244129310963,104.2925133938194,0.8989196983471075,1.0,0.829017913390795,0.6072900586413704,0.32500000000059653,0.6458759181822158,0.6360054862060643,0.1858083044377658,101.10488139990979,88.16563682438635,0.054110025381006295,7.715322676895281
NGC0055,1.23,28.7,3.4,13.65,27.5,0.0,0.5,0.7,23.75810388057094,16.10100928513489,0.31473309133290434,1.0,0.5643608525823186,0.5123666986119388,0.9818446936516457,0.8213593892377624,0.7299534126159167,0.2255694850309366,26.175404076392102,43.613136677536794,0.5170747229690834,4.386216669863763
NGC0055,1.84,37.6,2.6,18.65,32.63,0.0,0.5,0.7,29.667843703242067,23.099330076865872,0.37741840906518803,1.0,0.636031410201071,0.7555350882287224,0.6822893411071784,0.7570926850814278,0.7567029850847737,0.19485749425318635,31.70181829062358,53.99295741956393,0.3334556310347693,6.3049836229092024
NGC0055,2.46,43.1,1.2,21.85,36.38,0.0,0.5,0.7,33.75166218129117,26.80364340905915,0.3867524937957913,1.0,0.5694278671440781,0.7415414655623419,0.5950316821853889,0.6971500600588691,0.6971500600588691,0.16043513423936728,36.2965490137024,61.84149185368671,0.3224595960961133,15.61790987807226
NGC0055,3.07,50.1,2.8,25.04,38.7,0.0,0.5,0.7,37.09240623092549,33.677342531737864,0.45185612806323483,1.0,0.5371267799694359,0.4785572587931244,0.540283397609717,0.6620632415471801,0.6104612253036292,0.1490321212027808,40.16187721399356,68.42872466519796,0.19076138395938466,6.545973094713558
NGC0055,3.68,58.1,4.5,28.73,39.68,0.0,0.5,0.7,40.157989242490714,41.98744931524181,0.5222599470910443,1.0,0.5034111500836839,0.5843588472577174,0.708863112891305,0.7092974568285065,0.6757580188659169,0.2501729247672851,43.558141251267564,74.43248236560011,0.03980488541785837,3.6294405256889126
NGC0055,4.3,64.6,4.1,32.28,39.98,0.0,0.5,0.7,42.909190157820504,48.29038620678032,0.558799902232361,1.0,0.5282826305690566,0.8830541090504185,0.7236535797704574,0.7257700050485294,0.7257700050485294,0.2934850962334503,46.640855174296355,79.91918527703653,0.03752361007253782,3.7363866529357415
NGC0055,4.91,68.5,2.7,34.59,39.99,0.0,0.5,0.7,44.67737850411549,51.924771063529974,0.5746031967606158,1.0,0.5740247619792634,0.9729418238124979,0.7136543647277243,0.7426876197401419,0.7426876197401419,0.3045524857873662,49.382992323190415,84.12597107666242,0.05487813292295085,5.787396695060156
NGC0055,5.52,72.3,0.8,36.37,39.87,0.0,0.5,0.7,46.01722883877298,55.76472585783956,0.5948980542499077,1.0,0.7201762348256247,0.9970350713169657,0.49720106686199106,0.7101067037170087,0.7101067037170087,0.21003816379209828,51.88717537059381,87.71792246643608,0.0798550840036125,15.417922466436082
NGC0055,6.14,74.2,2.4,37.73,39.71,0.0,0.5,0.7,47.03185037822773,57.39028707020031,0.5982310957490865,1.0,0.5419747026087817,0.9633199602115885,0.5546180949227112,0.6698707533102278,0.6698707533102278,0.2222562770019411,54.22670278097253,90.85685100783255,0.06413600516998332,6.940354586596893
NGC0055,6.75,78.9,2.6,38.68,39.75,0.0,0.5,0.7,47.81394827871883,62.76174272596325,0.6327555777234826,1.0,0.5713267247715498,0.8665135575690877,0.6867771182458999,0.732093895417116,0.732093895417116,0.3181402256123578,56.35476853116986,93.59357919154462,0.12259448497291948,5.651376612132544
NGC0055,7.37,82.4,2.3,39.3,40.35,0.0,0.5,0.7,48.564917893475325,66.56732494249714,0.6526311312918278,1.0,0.47803471022294564,1.0,0.454379720724363,0.6011176188908279,0.6011176188908279,0.1782568320370443,58.364141722903184,96.22736662521196,0.15093842948040473,6.011898532700849
NGC0055,7.98,84.3,4.8,39.72,41.04,0.0,0.5,0.7,49.19165782935151,68.45926379972254,0.6594916477754841,1.0,0.5168329011862182,0.4873840036209499,0.4476779256594521,0.613910805828264,0.5794911076926214,0.17108886937224532,60.2080790366359,98.60739030428749,0.1493927408211655,2.9807063133932283
NGC0055,8.59,85.4,7.3,40.39,41.57,0.0,0.5,0.7,49.95382417793457,69.26597613547362,0.6578459063012467,1.0,0.7795899316677273,0.515620430013633,0.5829500930970216,0.768833914540988,0.6957559492605093,0.2668163759527358,61.934758681054035,101.06882865438824,0.1318853716522883,2.146414884162772
NGC0055,9.21,85.3,4.6,40.44,42.03,0.0,0.5,0.7,50.18619381861908,68.97416871554161,0.6538451214869524,1.0,0.7153903315414554,0.8156240288768671,0.5159812864433986,0.717341030685879,0.717341030685879,0.2420106683936886,63.58210442045426,102.879381997994,0.09823297230606687,3.82160478217261
NGC0055,9.82,86.8,4.0,39.94,42.44,0.0,0.5,0.7,49.95778617993395,70.9821076046633,0.6687415850835652,1.0,0.5704227445237988,0.7734844576565277,0.5479244419565555,0.6786395551019324,0.6786395551019324,0.24866701064879448,65.10736362383119,104.06069962579241,0.10611432632279083,4.315174906448103
NGC0055,10.43,85.4,5.7,39.15,42.87,0.0,0.5,0.7,49.514048006601115,69.58102507149489,0.6638438002182868,1.0,0.682690386403388,0.6355692850429676,0.4539931419115099,0.6767439156162727,0.6662066986229928,0.20078172965240326,66.54667371523651,104.91792396914819,0.0566365289446346,3.424197187569857
NGC0055,11.05,85.4,7.0,37.71,43.32,0.0,0.5,0.7,48.58348793571742,70.23392841070475,0.6763604116734035,1.0,0.5938772929580522,0.9967100791163588,0.403255502016019,0.6210010587615817,0.6210010587615817,0.1693755903893344,67.92926328555028,105.14137874118254,0.043660071832016735,2.8201969630260755
NGC0055,11.66,86.2,4.1,36.23,43.95,0.0,0.5,0.7,47.73273666992078,71.77761385000201,0.6933675327436867,1.0,0.7809394019693806,0.9776580954004583,0.6494191284915796,0.7974696015806426,0.7974696015806426,0.3590895077370333,69.21716878649525,105.36106713545693,0.048585197536327326,4.673431008648032
NGC0055,12.28,86.1,6.2,35.41,44.71,0.0,0.5,0.7,47.469570779605746,71.83209484624543,0.6960344911313723,1.0,0.7556553017556025,0.8286863633619664,0.47752999117985695,0.7119368326414298,0.7119368326414298,0.23663167382162337,70.45855476235421,106.25806002052636,0.026364005714168772,3.251300003310704
NGC0055,12.89,87.4,2.5,34.67,45.88,0.0,0.5,0.7,47.48153430545395,73.37754356749755,0.7048609852908063,1.0,0.4096741872759266,0.0507174287854782,0.3508160865622689,0.5238086912415602,0.29219234381079007,0.07225232126786285,71.61849956288647,107.4306835660892,0.03338950567380458,8.012273426435678
NGC0055,13.5,86.5,5.5,33.61,48.0,0.0,0.5,0.7,47.766432774491335,72.11530974765344,0.6950606969828594,1.0,0.3131547021931907,0.9764901538878904,0.33179935827746193,0.470122993658849,0.470122993658849,0.10842009069758092,72.72203474109652,108.90831624852633,0.011744653932339852,4.074239317913879
NGC0100,0.23,6.81,8.19,-0.86,9.67,0.0,0.5,0.7,6.783424651309986,0.601040764008564,0.007789572646255255,1.0,0.5048707127580926,0.12411310367185645,0.8756467574537443,0.7617919411386342,0.48398476334209184,0.003301218462413907,12.970420728185855,14.894917735094284,3.6197645741266156,0.9871694426244546
NGC0100,0.69,20.0,4.09,-1.93,23.77,0.0,0.5,0.7,16.69675267829047,11.009925067864904,0.30304612500000006,1.0,0.4917840723649568,0.18270861081650822,0.5388978710887328,0.6423331100261791,0.469094116130883,0.07660818773349627,22.29563192791918,31.48034387493144,0.9396918826631232,2.806930042770523
NGC0100,1.15,33.0,4.0,-3.62,34.7,0.0,0.5,0.7,24.268098400987252,22.36200795993061,0.4591913682277318,1.0,0.4969614326359461,0.4030274043853834,0.5504258756181412,0.6491431959094605,0.5762209264699966,0.14564030644188017,28.568222945684493,43.546514011586645,0.29025157233639476,2.636628502896661
NGC0100,1.59,42.7,4.0,-4.31,41.73,0.0,0.5,0.7,29.191100527386766,31.163594946668145,0.5326468362136578,1.0,0.5332118770498941,0.7145178315293186,0.6578550774714627,0.7052504119820464,0.7052504119820464,0.247122865586855,33.35376260515631,51.89257752557087,0.07749937197106506,2.298144381392717
NGC0100,2.05,49.9,4.0,-3.92,46.7,0.0,0.5,0.7,32.78839123836362,37.615573902308064,0.5682432600672285,1.0,0.6188640116155593,0.9681011709795826,0.5991047375470242,0.7183994547240469,0.7183994547240469,0.24456991981458714,37.59470316048857,58.54797019799401,0.0006303967754145419,2.1619925494985033
