set,source_n,t,delta,sigma,config,alpha,dsigma,F_MAAT,H,B,R
jittered_zero,22,83.08769473868333,0.005,0.505,HBR,20.0,0.005,0.47437834805425183,0.6999527284276228,0.9090909090909091,0.977921682676448
jittered_zero,22,83.08769473868333,0.01,0.51,HBR,20.0,0.005,0.559515622362948,0.7010520169540712,0.8333333333333333,0.9782198146942126
jittered_zero,22,83.08769473868333,0.02,0.52,HBR,20.0,0.005,0.7106611841060827,0.7027420262447535,0.7142857142857141,0.9788043220851027
jittered_zero,22,83.08769473868333,0.05,0.55,HBR,20.0,0.005,1.0638302968992221,0.7040141284351503,0.4999999999999998,0.9804670275430376
known_zero,23,84.73549298051705,-0.05,0.45,HBR,20.0,0.005,0.8267369483025494,0.8965000552531004,0.5000000000000001,0.9759608135348747
known_zero,23,84.73549298051705,-0.02,0.48,HBR,20.0,0.005,0.40241575164460214,0.9575048925752546,0.7142857142857141,0.9777325947587093
known_zero,23,84.73549298051705,-0.01,0.49,HBR,20.0,0.005,0.22593273863260446,0.978567833587723,0.8333333333333333,0.9782930503485431
known_zero,23,84.73549298051705,-0.005,0.495,HBR,20.0,0.005,0.12779611044488323,0.9892375736802693,0.9090909090909091,0.978567833587723
known_zero,23,84.73549298051705,-0.002,0.498,HBR,20.0,0.005,0.06504462899163477,0.9956838831376391,0.9615384615384615,0.9787309870057329
known_zero,23,84.73549298051705,0.0,0.5,HBR,20.0,0.005,0.021388055864569662,0.9999999999999973,1.0,0.9788390466240657
known_zero,23,84.73549298051705,0.002,0.502,HBR,20.0,0.005,0.0648020139252144,0.9957061866959271,0.9615384615384615,0.9789465420587239
known_zero,23,84.73549298051705,0.005,0.505,HBR,20.0,0.005,0.1271064559319163,0.9893751896129871,0.9090909090909091,0.9791067334789098
known_zero,23,84.73549298051705,0.01,0.51,HBR,20.0,0.005,0.22428098995920354,0.9791067334789098,0.8333333333333333,0.9793709376945761
known_zero,23,84.73549298051705,0.02,0.52,HBR,20.0,0.005,0.39805566003406645,0.9595723948132688,0.7142857142857141,0.9798890700052023
known_zero,23,84.73549298051705,0.05,0.55,HBR,20.0,0.005,0.8085106824054917,0.9079627413075848,0.4999999999999998,0.9813642664060707
jittered_zero,23,84.51612257992386,-0.05,0.45,HBR,20.0,0.005,1.1179424474111406,0.6689687452034105,0.5000000000000001,0.9774801167688307
jittered_zero,23,84.51612257992386,-0.02,0.48,HBR,20.0,0.005,0.7397398256775954,0.6823215230899317,0.7142857142857141,0.9792059426998588
jittered_zero,23,84.51612257992386,-0.01,0.49,HBR,20.0,0.005,0.5799128528388081,0.6858238423997008,0.8333333333333333,0.9797509989447871
jittered_zero,23,84.51612257992386,-0.005,0.495,HBR,20.0,0.005,0.4903401470043847,0.6873953372158942,0.9090909090909091,0.9800180693295233
jittered_zero,23,84.51612257992386,-0.002,0.498,HBR,20.0,0.005,0.4328014646296523,0.6882809114247471,0.9615384615384615,0.9801765910632537
jittered_zero,23,84.51612257992386,0.0,0.5,HBR,20.0,0.005,0.39265082625092446,0.6888474880284059,1.0,0.9802815612935682
jittered_zero,23,84.51612257992386,0.002,0.502,HBR,20.0,0.005,0.43097042180679707,0.6893950764219837,0.9615384615384615,0.9803859660927123
jittered_zero,23,84.51612257992386,0.005,0.505,HBR,20.0,0.005,0.4857618913275886,0.6901809825099445,0.9090909090909091,0.9805415192788842
jittered_zero,23,84.51612257992386,0.01,0.51,HBR,20.0,0.005,0.570751711970713,0.6913967934843565,0.8333333333333333,0.980797987242948
jittered_zero,23,84.51612257992386,0.02,0.52,HBR,20.0,0.005,0.7213806161795717,0.6934806356403032,0.7142857142857141,0.98130062653801
jittered_zero,23,84.51612257992386,0.05,0.55,HBR,20.0,0.005,1.0714099909190224,0.6970897301924335,0.4999999999999998,0.9827292082783912
known_zero,24,87.42527461312523,-0.05,0.45,HBR,20.0,0.005,0.8054008112006663,0.9121978574689857,0.5000000000000001,0.9798505027326672
known_zero,24,87.42527461312523,-0.02,0.48,HBR,20.0,0.005,0.3915855918358439,0.9643423959223062,0.7142857142857141,0.9813712111025183
known_zero,24,87.42527461312523,-0.01,0.49,HBR,20.0,0.005,0.21871847528255212,0.982083045149571,0.8333333333333333,0.9818492342901076
known_zero,24,87.42527461312523,-0.005,0.495,HBR,20.0,0.005,0.1224105432404794,0.9910196101556038,0.9090909090909091,0.982083045149571
known_zero,24,87.42527461312523,-0.002,0.498,HBR,20.0,0.005,0.060762836354640845,0.9964026013420461,0.9615384615384615,0.9822216941198343
known_zero,24,87.42527461312523,0.0,0.5,HBR,20.0,0.005,0.017844825461835474,0.9999999999999925,1.0,0.9823134505653496
known_zero,24,87.42527461312523,0.002,0.502,HBR,20.0,0.005,0.06055767291904259,0.9964214271380325,0.9615384615384615,0.9824046694480288
known_zero,24,87.42527461312523,0.005,0.505,HBR,20.0,0.005,0.12182740044510562,0.9911360167626166,0.9090909090909091,0.9825404961777187
known_zero,24,87.42527461312523,0.01,0.51,HBR,20.0,0.005,0.21732131333741295,0.9825404961777187,0.8333333333333333,0.9827642271171803
known_zero,24,87.42527461312523,0.02,0.52,HBR,20.0,0.005,0.38789111265325404,0.9661094864909133,0.7142857142857141,0.9832019229780967
known_zero,24,87.42527461312523,0.05,0.55,HBR,20.0,0.005,0.7898385873855446,0.922185320857248,0.4999999999999998,0.9844399974748359
jittered_zero,24,87.54645747925322,-0.05,0.45,HBR,20.0,0.005,0.9270445945769386,0.8063643814720597,0.5000000000000001,0.9814954887285982
jittered_zero,24,87.54645747925322,-0.02,0.48,HBR,20.0,0.005,0.5492556344142535,0.8223375112413625,0.7142857142857141,0.9829676909126102
jittered_zero,24,87.54645747925322,-0.01,0.49,HBR,20.0,0.005,0.3905247237934979,0.8257249764487148,0.8333333333333333,0.9834291840080543
jittered_zero,24,87.54645747925322,-0.005,0.495,HBR,20.0,0.005,0.30169286708878457,0.8270399380404176,0.9090909090909091,0.9836546639125401
jittered_zero,24,87.54645747925322,-0.002,0.498,HBR,20.0,0.005,0.24466036086748044,0.8277077931424126,0.9615384615384615,0.9837882934590332
jittered_zero,24,87.54645747925322,0.0,0.5,HBR,20.0,0.005,0.20487267555946562,0.8281028015754052,1.0,0.9838766949902734
jittered_zero,24,87.54645747925322,0.002,0.502,HBR,20.0,0.005,0.2435754564399635,0.8284578351523616,0.9615384615384615,0.9839645520848512
jittered_zero,24,87.54645747925322,0.005,0.505,HBR,20.0,0.005,0.2989792258903293,0.8289159362871946,0.9090909090909091,0.9840953233034972
jittered_zero,24,87.54645747925322,0.01,0.51,HBR,20.0,0.005,0.3850876039262697,0.8294833348706541,0.8333333333333333,0.9843105944091686
jittered_zero,24,87.54645747925322,0.02,0.52,HBR,20.0,0.005,0.538303329734768,0.8299045622137015,0.7142857142857141,0.9847312447300106
jittered_zero,24,87.54645747925322,0.05,0.55,HBR,20.0,0.005,0.8983631700267498,0.8261052486173199,0.4999999999999998,0.9859172079254402
known_zero,25,88.80911120763446,-0.05,0.45,HBR,20.0,0.005,0.827827085514621,0.8957411464850243,0.5000000000000001,0.9757234352960337
known_zero,25,88.80911120763446,-0.02,0.48,HBR,20.0,0.005,0.4029017002402178,0.9572080202309533,0.7142857142857141,0.9775606729986714
known_zero,25,88.80911120763446,-0.01,0.49,HBR,20.0,0.005,0.22624206572376482,0.9784202810712767,0.8333333333333333,0.9781379723034587
known_zero,25,88.80911120763446,-0.005,0.495,HBR,20.0,0.005,0.12802129216141322,0.9891639907930041,0.9090909090909091,0.9784202810712767
known_zero,25,88.80911120763446,-0.002,0.498,HBR,20.0,0.005,0.06522059205265127,0.9956544925470173,0.9615384615384615,0.9785876676013208
known_zero,25,88.80911120763446,0.0,0.5,HBR,20.0,0.005,0.02153171988359342,0.9999999999999853,1.0,0.9786984327734792
known_zero,25,88.80911120763446,0.002,0.502,HBR,20.0,0.005,0.06497195259606774,0.9956773515277504,0.9615384615384615,0.97880854113986
known_zero,25,88.80911120763446,0.005,0.505,HBR,20.0,0.005,0.12731450813585016,0.9893050217894812,0.9090909090909091,0.9789724794035835
known_zero,25,88.80911120763446,0.01,0.51,HBR,20.0,0.005,0.22454929809469257,0.9789724794035835,0.8333333333333333,0.9792424724409792
known_zero,25,88.80911120763446,0.02,0.52,HBR,20.0,0.005,0.39843346654644757,0.9593260113025389,0.7142857142857141,0.9797705011123627
known_zero,25,88.80911120763446,0.05,0.55,HBR,20.0,0.005,0.8091500582033623,0.907476502750386,0.4999999999999998,0.9812624989500833
jittered_zero,25,88.83893309019668,-0.05,0.45,HBR,20.0,0.005,0.8479449575491104,0.8786672480196723,0.5000000000000001,0.9748723237137755
jittered_zero,25,88.83893309019668,-0.02,0.48,HBR,20.0,0.005,0.4386160053262482,0.9244013604164991,0.7142857142857141,0.9767399446510542
jittered_zero,25,88.83893309019668,-0.01,0.49,HBR,20.0,0.005,0.2735554832778402,0.9339800431651314,0.8333333333333333,0.9773272603973435
jittered_zero,25,88.83893309019668,-0.005,0.495,HBR,20.0,0.005,0.18327319248482513,0.9367646398938583,0.9090909090909091,0.9776145574738163
jittered_zero,25,88.83893309019668,-0.002,0.498,HBR,20.0,0.005,0.12603020056264969,0.9376824309434559,0.9615384615384615,0.9777849307387831
jittered_zero,25,88.83893309019668,0.0,0.5,HBR,20.0,0.005,0.08638987201645967,0.93796781726655,1.0,0.9778976844912666
jittered_zero,25,88.83893309019668,0.002,0.502,HBR,20.0,0.005,0.12547093728384773,0.9379912911425132,0.9615384615384615,0.978009779392551
jittered_zero,25,88.83893309019668,0.005,0.505,HBR,20.0,0.005,0.18186599127127895,0.937544688480857,0.9090909090909091,0.9781766936526229
jittered_zero,25,88.83893309019668,0.01,0.51,HBR,20.0,0.005,0.27067832197880526,0.9355947592191707,0.8333333333333333,0.9784516366451065
jittered_zero,25,88.83893309019668,0.02,0.52,HBR,20.0,0.005,0.432406985383304,0.9280214651123917,0.7142857142857141,0.9789895283199921
jittered_zero,25,88.83893309019668,0.05,0.55,HBR,20.0,0.005,0.8270119323271644,0.8920945376615025,0.4999999999999998,0.9805108342583044
known_zero,26,92.49189927055849,-0.05,0.45,HBR,20.0,0.005,0.8760690725462119,0.8614630205534229,0.5000000000000001,0.9667660529473213
known_zero,26,92.49189927055849,-0.02,0.48,HBR,20.0,0.005,0.42760751149452714,0.941844137063424,0.7142857142857141,0.9692625084874726
known_zero,26,92.49189927055849,-0.01,0.49,HBR,20.0,0.005,0.2427292778704323,0.970441811315432,0.8333333333333333,0.9700536638285288
known_zero,26,92.49189927055849,-0.005,0.495,HBR,20.0,0.005,0.14032762567741303,0.9850985320480001,0.9090909090909091,0.970441811315432
known_zero,26,92.49189927055849,-0.002,0.498,HBR,20.0,0.005,0.07499528422948648,0.9940097413857144,0.9615384615384615,0.9706723542475276
known_zero,26,92.49189927055849,0.0,0.5,HBR,20.0,0.005,0.029608971532573924,0.9999999999999791,1.0,0.970825079577106
known_zero,26,92.49189927055849,0.002,0.502,HBR,20.0,0.005,0.07464931670126164,0.9940416819207608,0.9615384615384615,0.9709770330363786
known_zero,26,92.49189927055849,0.005,0.505,HBR,20.0,0.005,0.1393439738750233,0.9852946322600636,0.9090909090909091,0.9712035236118106
known_zero,26,92.49189927055849,0.01,0.51,HBR,20.0,0.005,0.24037533813034803,0.9712035236118106,0.8333333333333333,0.9715771978812507
known_zero,26,92.49189927055849,0.02,0.52,HBR,20.0,0.005,0.4214179264399257,0.9447210694324494,0.7142857142857141,0.972310452304631
known_zero,26,92.49189927055849,0.05,0.55,HBR,20.0,0.005,0.8506188756102632,0.8767445670683346,0.4999999999999998,0.9744012410204904
jittered_zero,26,92.46234974832157,-0.05,0.45,HBR,20.0,0.005,0.9005000704533627,0.8412292801172248,0.5000000000000001,0.9661251853602709
jittered_zero,26,92.46234974832157,-0.02,0.48,HBR,20.0,0.005,0.47386466029276453,0.8998438049919695,0.7142857142857141,0.9686437875854538
jittered_zero,26,92.46234974832157,-0.01,0.49,HBR,20.0,0.005,0.30502642123117524,0.9124058602305746,0.8333333333333333,0.9694421279842795
jittered_zero,26,92.46234974832157,-0.005,0.495,HBR,20.0,0.005,0.2135944961735728,0.9160779804393906,0.9090909090909091,0.9698338314674886
jittered_zero,26,92.46234974832157,-0.002,0.498,HBR,20.0,0.005,0.15594308313012298,0.9172899036691736,0.9615384615384615,0.9700664963673136
jittered_zero,26,92.46234974832157,0.0,0.5,HBR,20.0,0.005,0.11615292202347491,0.9176665920275308,1.0,0.9702206315105759
jittered_zero,26,92.46234974832157,0.002,0.502,HBR,20.0,0.005,0.15518244426313615,0.9176970011272926,0.9615384615384615,0.9703739909265507
jittered_zero,26,92.46234974832157,0.005,0.505,HBR,20.0,0.005,0.21168077135348057,0.9171058239808796,0.9090909090909091,0.9706025832207675
jittered_zero,26,92.46234974832157,0.01,0.51,HBR,20.0,0.005,0.30111494135880373,0.9145311862367248,0.8333333333333333,0.9709797411717397
jittered_zero,26,92.46234974832157,0.02,0.52,HBR,20.0,0.005,0.46543624385276705,0.9045874336447273,0.7142857142857141,0.9717198914388934
jittered_zero,26,92.46234974832157,0.05,0.55,HBR,20.0,0.005,0.8723804070535421,0.8583738739186443,0.4999999999999998,0.973830804365349
known_zero,27,94.65134404051989,-0.05,0.45,HBR,20.0,0.005,0.7862684334969844,0.9265515094822829,0.5000000000000001,0.9833053130649999
known_zero,27,94.65134404051989,-0.02,0.48,HBR,20.0,0.005,0.38193118952493066,0.9704890141911483,0.7142857142857141,0.9846158078102181
known_zero,27,94.65134404051989,-0.01,0.49,HBR,20.0,0.005,0.21229528019203203,0.9852247230139031,0.8333333333333333,0.9850250518710146
known_zero,27,94.65134404051989,-0.005,0.495,HBR,20.0,0.005,0.11761554652659283,0.992607611030714,0.9090909090909091,0.9852247230139031
known_zero,27,94.65134404051989,-0.002,0.498,HBR,20.0,0.005,0.05694867441779307,0.997041929011848,0.9615384615384615,0.9853429689962984
known_zero,27,94.65134404051989,0.0,0.5,HBR,20.0,0.005,0.014686158292805698,0.9999999999999987,1.0,0.985421157333168
known_zero,27,94.65134404051989,0.002,0.502,HBR,20.0,0.005,0.05677449893681666,0.9970578849451215,0.9615384615384615,0.9854988353229367
known_zero,27,94.65134404051989,0.005,0.505,HBR,20.0,0.005,0.11712052104491852,0.9927064606025869,0.9090909090909091,0.9856144019437518
known_zero,27,94.65134404051989,0.01,0.51,HBR,20.0,0.005,0.21110884719130854,0.9856144019437518,0.8333333333333333,0.9858045033991775
known_zero,27,94.65134404051989,0.02,0.52,HBR,20.0,0.005,0.3787889882551189,0.9720036075694453,0.7142857142857141,0.986175460288495
known_zero,27,94.65134404051989,0.05,0.55,HBR,20.0,0.005,0.7729391064433734,0.9352633841095787,0.4999999999999998,0.9872175674498865
jittered_zero,27,94.76011070554453,-0.05,0.45,HBR,20.0,0.005,0.8732647517606054,0.8479748598184155,0.5000000000000001,0.9849018562150756
jittered_zero,27,94.76011070554453,-0.02,0.48,HBR,20.0,0.005,0.4977994838302546,0.8629535165166381,0.7142857142857141,0.9861638169836802
jittered_zero,27,94.76011070554453,-0.01,0.49,HBR,20.0,0.005,0.33970426541563087,0.8660193583260434,0.8333333333333333,0.9865564904212762
jittered_zero,27,94.76011070554453,-0.005,0.495,HBR,20.0,0.005,0.25116716810758316,0.8671735092757529,0.9090909090909091,0.9867478018371014
jittered_zero,27,94.76011070554453,-0.002,0.498,HBR,20.0,0.005,0.19430429228393908,0.8677448951906878,0.9615384615384615,0.9868610080936498
jittered_zero,27,94.76011070554453,0.0,0.5,HBR,20.0,0.005,0.15462669107610025,0.8680756351752463,1.0,0.9869358266443075
jittered_zero,27,94.76011070554453,0.002,0.502,HBR,20.0,0.005,0.19343714762909686,0.8683664681210845,0.9615384615384615,0.9870101268652701
jittered_zero,27,94.76011070554453,0.005,0.505,HBR,20.0,0.005,0.24899788706542395,0.8687284738528419,0.9090909090909091,0.9871206118532003
jittered_zero,27,94.76011070554453,0.01,0.51,HBR,20.0,0.005,0.335355589314281,0.8691366377670314,0.8333333333333333,0.987302203935235
jittered_zero,27,94.76011070554453,0.02,0.52,HBR,20.0,0.005,0.4890219749861216,0.8692461734583499,0.7142857142857141,0.9876559919546058
jittered_zero,27,94.76011070554453,0.05,0.55,HBR,20.0,0.005,0.8499948336031261,0.8646520650417607,0.4999999999999998,0.9886453925884618
known_zero,28,95.87063422824531,-0.05,0.45,HBR,20.0,0.005,0.7992907698215038,0.9167857858161444,0.5000000000000001,0.9809221778261732
known_zero,28,95.87063422824531,-0.02,0.48,HBR,20.0,0.005,0.38842703964144665,0.9663570056972962,0.7142857142857141,0.9824234408295116
known_zero,28,95.87063422824531,-0.01,0.49,HBR,20.0,0.005,0.21660046189286603,0.9831209551414746,0.8333333333333333,0.9828922427602864
known_zero,28,95.87063422824531,-0.005,0.495,HBR,20.0,0.005,0.12082295724425907,0.9915462774034732,0.9090909090909091,0.9831209551414748
known_zero,28,95.87063422824531,-0.002,0.498,HBR,20.0,0.005,0.05949669468816349,0.9966151267470436,0.9615384615384615,0.9832563921573978
known_zero,28,95.87063422824531,0.0,0.5,HBR,20.0,0.005,0.016794293631590074,0.9999999999999969,1.0,0.9833459443512802
known_zero,28,95.87063422824531,0.002,0.502,HBR,20.0,0.005,0.059296756024313266,0.9966334629850463,0.9615384615384615,0.9834349090394716
known_zero,28,95.87063422824531,0.005,0.505,HBR,20.0,0.005,0.12025467890741501,0.9916597289985217,0.9090909090909091,0.9835672616123718
known_zero,28,95.87063422824531,0.01,0.51,HBR,20.0,0.005,0.215238755068914,0.9835672616123718,0.8333333333333333,0.9837849576025216
known_zero,28,95.87063422824531,0.02,0.52,HBR,20.0,0.005,0.3848243437985199,0.9680846009297221,0.7142857142857141,0.9842096857954229
known_zero,28,95.87063422824531,0.05,0.55,HBR,20.0,0.005,0.7840776853353848,0.9266077214839287,0.4999999999999998,0.9854020663770299
jittered_zero,28,95.70730159461198,-0.05,0.45,HBR,20.0,0.005,0.9495957399735035,0.7857447192552637,0.5000000000000001,0.984791598375607
jittered_zero,28,95.70730159461198,-0.02,0.48,HBR,20.0,0.005,0.5750047101841493,0.798830080476694,0.7142857142857141,0.9861710581110216
jittered_zero,28,95.70730159461198,-0.01,0.49,HBR,20.0,0.005,0.41655162408119345,0.8019262134641945,0.8333333333333333,0.9865992121033554
jittered_zero,28,95.70730159461198,-0.005,0.495,HBR,20.0,0.005,0.3276986521227861,0.8032347572383582,0.9090909090909091,0.9868075781912029
jittered_zero,28,95.70730159461198,-0.002,0.498,HBR,20.0,0.005,0.2706020750430157,0.8039437242415199,0.9615384615384615,0.9869307985588589
jittered_zero,28,95.70730159461198,0.0,0.5,HBR,20.0,0.005,0.230750362832853,0.8043848250801848,1.0,0.987012202225145
jittered_zero,28,95.70730159461198,0.002,0.502,HBR,20.0,0.005,0.2693721752196696,0.8048008221430758,0.9615384615384615,0.9870930148868289
jittered_zero,28,95.70730159461198,0.005,0.505,HBR,20.0,0.005,0.32462300817180423,0.8053780333329011,0.9090909090909091,0.9872131324434014
jittered_zero,28,95.70730159461198,0.01,0.51,HBR,20.0,0.005,0.4103939549446267,0.8062165545822194,0.8333333333333333,0.9874104165567498
jittered_zero,28,95.70730159461198,0.02,0.52,HBR,20.0,0.005,0.5626385479043394,0.807440876978591,0.7142857142857141,0.987794234740554
jittered_zero,28,95.70730159461198,0.05,0.55,HBR,20.0,0.005,0.9178150500399248,0.8077777029891835,0.4999999999999998,0.9888629897240075
known_zero,29,98.83119421819369,-0.05,0.45,HBR,20.0,0.005,0.9053426707321881,0.841432006372133,0.5000000000000001,0.9612262930894084
known_zero,29,98.83119421819369,-0.02,0.48,HBR,20.0,0.005,0.44274163489777757,0.9325856832907332,0.7142857142857141,0.9641820514389056
known_zero,29,98.83119421819369,-0.01,0.49,HBR,20.0,0.005,0.2528500217094574,0.9655805665385802,0.8333333333333333,0.9651200997101892
known_zero,29,98.83119421819369,-0.005,0.495,HBR,20.0,0.005,0.14788155473420878,0.9826073886928419,0.9090909090909091,0.9655805665385802
known_zero,29,98.83119421819369,-0.002,0.498,HBR,20.0,0.005,0.08098936017490374,0.9929984237406883,0.9615384615384615,0.96585414506453
known_zero,29,98.83119421819369,0.0,0.5,HBR,20.0,0.005,0.03455478547220841,0.999999999999982,1.0,0.9660354135274974
known_zero,29,98.83119421819369,0.002,0.502,HBR,20.0,0.005,0.08057651632584906,0.9930366357943505,0.9615384615384615,0.9662157929105805
known_zero,29,98.83119421819369,0.005,0.505,HBR,20.0,0.005,0.14670761187019576,0.982841291425363,0.9090909090909091,0.9664847037267256
known_zero,29,98.83119421819369,0.01,0.51,HBR,20.0,0.005,0.25004209039721403,0.9664847037267256,0.8333333333333333,0.9669284996087419
known_zero,29,98.83119421819369,0.02,0.52,HBR,20.0,0.005,0.4353751815128839,0.9359689548984548,0.7142857142857141,0.9677998554357451
known_zero,29,98.83119421819369,0.05,0.55,HBR,20.0,0.005,0.8753393065684687,0.8589623635056177,0.4999999999999998,0.9702883789886612
jittered_zero,29,98.93802221250124,-0.05,0.45,HBR,20.0,0.005,1.0989234974573099,0.6932919346940567,0.5000000000000001,0.9612966674881859
jittered_zero,29,98.93802221250124,-0.02,0.48,HBR,20.0,0.005,0.7028333199667993,0.718955260642144,0.7142857142857141,0.964249755236087
jittered_zero,29,98.93802221250124,-0.01,0.49,HBR,20.0,0.005,0.5402718256604344,0.7243238448328613,0.8333333333333333,0.9651868381141505
jittered_zero,29,98.93802221250124,-0.005,0.495,HBR,20.0,0.005,0.4499880112927204,0.7263518803193156,0.9090909090909091,0.9656468092221854
jittered_zero,29,98.93802221250124,-0.002,0.498,HBR,20.0,0.005,0.3922336144161511,0.7273563716901075,0.9615384615384615,0.9659200862813918
jittered_zero,29,98.93802221250124,0.0,0.5,HBR,20.0,0.005,0.35202667837593105,0.7279376060286579,1.0,0.9661011521158461
jittered_zero,29,98.93802221250124,0.002,0.502,HBR,20.0,0.005,0.39035956340280276,0.7284483226967637,0.9615384615384615,0.9662813275667314
jittered_zero,29,98.93802221250124,0.005,0.505,HBR,20.0,0.005,0.44530033048179557,0.7290829045929655,0.9090909090909091,0.9665499300715613
jittered_zero,29,98.93802221250124,0.01,0.51,HBR,20.0,0.005,0.5308782841282497,0.7297940428644519,0.8333333333333333,0.9669932057852247
jittered_zero,29,98.93802221250124,0.02,0.52,HBR,20.0,0.005,0.6839025700183243,0.729959578945526,0.7142857142857141,0.9678634983786053
jittered_zero,29,98.93802221250124,0.05,0.55,HBR,20.0,0.005,1.0492604209459837,0.721795503735917,0.4999999999999998,0.9703486642797556
known_zero,30,101.31785100573138,-0.05,0.45,HBR,20.0,0.005,0.8850804735783478,0.8552777930185946,0.5000000000000001,0.9650220440560774
known_zero,30,101.31785100573138,-0.02,0.48,HBR,20.0,0.005,0.43214014804142825,0.9390734552669951,0.7142857142857141,0.967725955400971
known_zero,30,101.31785100573138,-0.01,0.49,HBR,20.0,0.005,0.24573129150367912,0.9690025452923912,0.8333333333333333,0.9685824245967956
known_zero,30,101.31785100573138,-0.005,0.495,HBR,20.0,0.005,0.14255677372028172,0.9843649627958079,0.9090909090909091,0.9690025452923909
known_zero,30,101.31785100573138,-0.002,0.498,HBR,20.0,0.005,0.07675823055151214,0.993712908895646,0.9615384615384615,0.9692520578378895
known_zero,30,101.31785100573138,0.0,0.5,HBR,20.0,0.005,0.031060067028721453,0.9999999999999782,1.0,0.9694173413049375
known_zero,30,101.31785100573138,0.002,0.502,HBR,20.0,0.005,0.07638323878942654,0.993747554908815,0.9615384615384615,0.969581782854727
known_zero,30,101.31785100573138,0.005,0.505,HBR,20.0,0.005,0.14149055956221887,0.9845774867801259,0.9090909090909091,0.9698268752910546
known_zero,30,101.31785100573138,0.01,0.51,HBR,20.0,0.005,0.24318013508635894,0.9698268752910546,0.8333333333333333,0.9702312092850468
known_zero,30,101.31785100573138,0.02,0.52,HBR,20.0,0.005,0.4254364224659859,0.9421784079914713,0.7142857142857141,0.9710245223404044
known_zero,30,101.31785100573138,0.05,0.55,HBR,20.0,0.005,0.8575915871871689,0.87165025126643,0.4999999999999998,0.9732859227246639
jittered_zero,30,101.45418708406415,-0.05,0.45,HBR,20.0,0.005,1.1219232785315183,0.674411650450716,0.5000000000000001,0.9657391610821391
jittered_zero,30,101.45418708406415,-0.02,0.48,HBR,20.0,0.005,0.7325891091867328,0.6948746896655251,0.7142857142857141,0.9684163986973138
jittered_zero,30,101.45418708406415,-0.01,0.49,HBR,20.0,0.005,0.5709133378877036,0.6995109483740367,0.8333333333333333,0.969264301019622
jittered_zero,30,101.45418708406415,-0.005,0.495,HBR,20.0,0.005,0.48078082551474627,0.7013966683815798,0.9090909090909091,0.9696801981524009
jittered_zero,30,101.45418708406415,-0.002,0.498,HBR,20.0,0.005,0.4230226570841977,0.7023891544061506,0.9615384615384615,0.9699271955959181
jittered_zero,30,101.45418708406415,0.0,0.5,HBR,20.0,0.005,0.3827738972204669,0.7029930283972571,1.0,0.9700908102309123
jittered_zero,30,101.45418708406415,0.002,0.502,HBR,20.0,0.005,0.42103368899160204,0.7035508198734268,0.9615384615384615,0.9702535892544384
jittered_zero,30,101.45418708406415,0.005,0.505,HBR,20.0,0.005,0.47580671976883143,0.7043014997846124,0.9090909090909091,0.9704961996940658
jittered_zero,30,101.45418708406415,0.01,0.51,HBR,20.0,0.005,0.560953110986056,0.7053253643688379,0.8333333333333333,0.9708964283567315
jittered_zero,30,101.45418708406415,0.02,0.52,HBR,20.0,0.005,0.712573272758186,0.7065410432587677,0.7142857142857141,0.9716816474386448
jittered_zero,30,101.45418708406415,0.05,0.55,HBR,20.0,0.005,1.07029184710887,0.7041821453752892,0.4999999999999998,0.9739196832283034
known_zero,31,103.72553804047834,-0.05,0.45,HBR,20.0,0.005,0.8278601015084066,0.8957730567487973,0.5000000000000001,0.975656464147892
known_zero,31,103.72553804047834,-0.02,0.48,HBR,20.0,0.005,0.40276306664930417,0.9573152819150393,0.7142857142857141,0.9775866598899582
known_zero,31,103.72553804047834,-0.01,0.49,HBR,20.0,0.005,0.2261113707930942,0.9784917644023384,0.8333333333333333,0.9781943515075068
known_zero,31,103.72553804047834,-0.005,0.495,HBR,20.0,0.005,0.12790737846937633,0.9892044053147515,0.9090909090909091,0.9784917644023384
known_zero,31,103.72553804047834,-0.002,0.498,HBR,20.0,0.005,0.06512092477688015,0.9956718073494766,0.9615384615384615,0.9786681862245822
known_zero,31,103.72553804047834,0.0,0.5,HBR,20.0,0.005,0.021443309090443778,0.9999999999999967,1.0,0.9787849641032594
known_zero,31,103.72553804047834,0.002,0.502,HBR,20.0,0.005,0.06485878252868418,0.9956959066056886,0.9615384615384615,0.9789010767952453
known_zero,31,103.72553804047834,0.005,0.505,HBR,20.0,0.005,0.12716221280859816,0.9893530963078514,0.9090909090909091,0.9790740063413346
known_zero,31,103.72553804047834,0.01,0.51,HBR,20.0,0.005,0.2243266601869008,0.9790740063413346,0.8333333333333333,0.9793589461901195
known_zero,31,103.72553804047834,0.02,0.52,HBR,20.0,0.005,0.3980519228902712,0.9595488893998876,0.7142857142857141,0.9799167357609933
known_zero,31,103.72553804047834,0.05,0.55,HBR,20.0,0.005,0.8081637996800882,0.9081547585305373,0.4999999999999998,0.9814971753795475
jittered_zero,31,103.69770123250304,-0.05,0.45,HBR,20.0,0.005,0.8440843629315002,0.8816768786302855,0.5000000000000001,0.9753025567385942
jittered_zero,31,103.69770123250304,-0.02,0.48,HBR,20.0,0.005,0.4336768564031732,0.9284974549321845,0.7142857142857141,0.9772458894702396
jittered_zero,31,103.69770123250304,-0.01,0.49,HBR,20.0,0.005,0.2681763109394534,0.9385080814341581,0.8333333333333333,0.9778578744387013
