z,C_proj_norm,R_proj,H,B,S,V,R_resp,R_rob,CCI_min,CCI_diag
7.909887359198999324e-01,1.007314486834597034e+01,2.308536141981553658e-01,8.479887438711227743e-01,6.042172145251663018e-01,5.230440154432994815e-01,8.081272774765337896e-01,7.453398060531095659e-01,6.821820634628004143e-01,2.314012850592340742e-01,1.777540512911580661e-01
7.934918648310388400e-01,1.014025525400009897e+01,2.348703561223624836e-01,8.472126761263604200e-01,6.049708791061727542e-01,5.232046668072142248e-01,8.054383271420469947e-01,7.445943486057983174e-01,6.817226193651308996e-01,2.317503523914610231e-01,1.780004577542261268e-01
7.959949937421777477e-01,1.020776985399456471e+01,2.388807715127801434e-01,8.464341195741951207e-01,6.057309826612903292e-01,5.233663854059354970e-01,8.027714049942080710e-01,7.438549909007631245e-01,6.812674937022238364e-01,2.320980585163730792e-01,1.782459206647926120e-01
7.984981226533166554e-01,1.027569070667153106e+01,2.428847417645342011e-01,8.456530827647480431e-01,6.064975897019643236e-01,5.235291780144968321e-01,8.001263293786922137e-01,7.431217269643264345e-01,6.808166874941259383e-01,2.324444007488024044e-01,1.784904382417480118e-01
8.010012515644555631e-01,1.034401985506696064e+01,2.468821487748432131e-01,8.448695744915364347e-01,6.072707655307224561e-01,5.236930514456522578e-01,7.975029203603491990e-01,7.423945510944411907e-01,6.803702019398580880e-01,2.327893762837546232e-01,1.787340086247828641e-01
8.035043804755944707e-01,1.041275934681947035e+01,2.508728749543910896e-01,8.440836037928317603e-01,6.080505762529566649e-01,5.238580125499616713e-01,7.949009997045436426e-01,7.416734578624408769e-01,6.799280384189168025e-01,2.331329821938676883e-01,1.789766298728701910e-01
8.060075093867334894e-01,1.048191123407734615e+01,2.548568032386553384e-01,8.432951799529255776e-01,6.088370887889184013e-01,5.240240682158749941e-01,7.923203908586921029e-01,7.409584421147983324e-01,6.794901984927791405e-01,2.334752154268677493e-01,1.792182999627456863e-01
8.085106382978723971e-01,1.055147757340382952e+01,2.588338170991942855e-01,8.425043125034044067e-01,6.096303708859310833e-01,5.241912253698133295e-01,7.897609189339909186e-01,7.402494989749214271e-01,6.790566839064348104e-01,2.338160728030103108e-01,1.794590167873769959e-01
8.110137672090113048e-01,1.062146042568054227e+01,2.628038005548832268e-01,8.417110112243063602e-01,6.104304911308237047e-01,5.243594909762487877e-01,7.872224106873396687e-01,7.395466238449521779e-01,6.786274965899172784e-01,2.341555510125210016e-01,1.796987781544321650e-01
8.135168961201502125e-01,1.069186185600921846e+01,2.667666381831113043e-01,8.409152861452530159e-01,6.112375189625933736e-01,5.245288720377823122e-01,7.847046945034479304e-01,7.388498124075941753e-01,6.782026386598557499e-01,2.344936466130260189e-01,1.799375817847406189e-01
8.160200250312891201e-01,1.076268393361156051e+01,2.707222151309239822e-01,8.401171475466157057e-01,6.120515246852978875e-01,5.246993755952201743e-01,7.822076003771344377e-01,7.381590606279891942e-01,6.777821124210596793e-01,2.348303560269648094e-01,1.801754253107409054e-01
8.185231539424280278e-01,1.083392873172731541e+01,2.746704171261180605e-01,8.393166059605056128e-01,6.128725794811863414e-01,5.248710087276476921e-01,7.797309598958083177e-01,7.374743647555801473e-01,6.773659203680930663e-01,2.351656755390072462e-01,1.804123062749312389e-01
8.210262828535669355e-01,1.090559832751059410e+01,2.786111304882855078e-01,8.385136721717965091e-01,6.137007554240720975e-01,5.250437785525015055e-01,7.772746062221336238e-01,7.367957213260231120e-01,6.769540651868818371e-01,2.354996012934533201e-01,1.806482221283075285e-01
8.235294117647059542e-01,1.097769480192432212e+01,2.825442421398038362e-01,8.377083572190574534e-01,6.145361254929535555e-01,5.252176922256398539e-01,7.748383740768767236e-01,7.361231271631137885e-01,6.765465497563307729e-01,2.358321292916274181e-01,1.808831702287967691e-01
8.260325406758448619e-01,1.105022023963296895e+01,2.864696396167743520e-01,8.369006723953942295e-01,6.153787635858880556e-01,5.253927569414111876e-01,7.724220997219293228e-01,7.354565793807273932e-01,6.761433771499489875e-01,2.361632553892683284e-01,1.811171478396870760e-01
8.285356695869837695e-01,1.112317672889346731e+01,2.903872110799041728e-01,8.360906292493377467e-01,6.162287445341256831e-01,5.255689799327205591e-01,7.700256209435111243e-01,7.347960753848151727e-01,6.757445506375134858e-01,2.364929752938978724e-01,1.813501521280423967e-01
8.310387984981226772e-01,1.119656636144429562e+01,2.942968453253303474e-01,8.352782395856453990e-01,6.170861441165069738e-01,5.257463684710941276e-01,7.676487770355475693e-01,7.341416128754176817e-01,6.753500736867433796e-01,2.368212845621843754e-01,1.815821801631128662e-01
8.335419274092615849e-01,1.127039123239277529e+01,2.981984317953840224e-01,8.344635154659494347e-01,6.179510390741324022e-01,5.259249298667417749e-01,7.652914087832212164e-01,7.334931898486776181e-01,6.749599499649739931e-01,2.371481785973056922e-01,1.818132289147444680e-01
8.360450563204004926e-01,1.134465344010064136e+01,3.020918605892995989e-01,8.336464692093992213e-01,6.188235071253082031e-01,5.261046714686181680e-01,7.629533584466930973e-01,7.328508045988946229e-01,6.745741833408575028e-01,2.374736526462976061e-01,1.820432952517780922e-01
8.385481852315394002e-01,1.141935508606779237e+01,3.059770224738579958e-01,8.328271133933339287e-01,6.197036269807769671e-01,5.262856006644809348e-01,7.606344697449950454e-01,7.322144557206345938e-01,6.741927778861026566e-01,2.377977017973818830e-01,1.822723759404333566e-01
8.410513141426784189e-01,1.149449827481422659e+01,3.098538088939671864e-01,8.320054608537875707e-01,6.205914783592366701e-01,5.264677248809485066e-01,7.583345878400912232e-01,7.315841421108377762e-01,6.738157378772106076e-01,2.381203209772957130e-01,1.825004676426936479e-01
8.435544430538173266e-01,1.157008511376025517e+01,3.137221119831800631e-01,8.311815246859390882e-01,6.214871420031572447e-01,5.266510515835540751e-01,7.560535593211030747e-01,7.309598629709558315e-01,6.734430677972316204e-01,2.384415049486098559e-01,1.827275669146819215e-01
8.460575719649562343e-01,1.164611771310493182e+01,3.175818245741435231e-01,8.303553182445637670e-01,6.223906996949006842e-01,5.268355882767996601e-01,7.537912321887028089e-01,7.303416178091399757e-01,6.730747723375559710e-01,2.387612483070292724e-01,1.829536702050242325e-01
8.485607008760951420e-01,1.172259818570270440e+01,3.214328402089807746e-01,8.295268551443173433e-01,6.233022342731513454e-01,5.270213425042060695e-01,7.515474558396663118e-01,7.297294064424284521e-01,6.727108563997020729e-01,2.390795454786928398e-01,1.831787738532119347e-01
8.510638297872340496e-01,1.179952864693836823e+01,3.252750531496050312e-01,8.286961492600785073e-01,6.242218296496636620e-01,5.272083218483637479e-01,7.493220810515897057e-01,7.291232289990015047e-01,6.723513250971531185e-01,2.393963907174503913e-01,1.834028740879476427e-01
8.535669586983729573e-01,1.187691121460019161e+01,3.291083583879595986e-01,8.278632147271465236e-01,6.251495708263359319e-01,5.273965339309789613e-01,7.471149599677648911e-01,7.285230859204454568e-01,6.719961837571968299e-01,2.397117781021347316e-01,1.836259670254868359e-01
8.560700876095118650e-01,1.195474800875137333e+01,3.329326516561862404e-01,8.270280659413594693e-01,6.260855439126159494e-01,5.275859864129196497e-01,7.449259460822132972e-01,7.279289779640468749e-01,6.716454379227863036e-01,2.400257015338244093e-01,1.838480486679726911e-01
8.585732165206508837e-01,1.203304115159975218e+01,3.367478294367188263e-01,8.261907175592257957e-01,6.270298361432474765e-01,5.277766869942596140e-01,7.427548942248769492e-01,7.273409062051432450e-01,6.712990933544388250e-01,2.403381547330850632e-01,1.840691149017553707e-01
8.610763454317897914e-01,1.211179276736577926e+01,3.405537889722999867e-01,8.253511844978472789e-01,6.279825358963655457e-01,5.279686434143194829e-01,7.406016605469639691e-01,7.267588720394678736e-01,6.709571560321302419e-01,2.406491312372132652e-01,1.842891614957124502e-01
8.635794743429286990e-01,1.219100498214887729e+01,3.443504282759222157e-01,8.245094819349436666e-01,6.289437327119488108e-01,5.281618634517077915e-01,7.384661025064467310e-01,7.261828771855801667e-01,6.706196321572466257e-01,2.409586243974501385e-01,1.845081840995476674e-01
8.660826032540676067e-01,1.227067992379196149e+01,3.481376461406834877e-01,8.236656253086974688e-01,6.299135173106360508e-01,5.283563549243579516e-01,7.363480788537157817e-01,7.256129236873011257e-01,6.702865281545395959e-01,2.412666273761915059e-01,1.847261782420867027e-01
8.685857321652065144e-01,1.235081972174441844e+01,3.519153421495672118e-01,8.228196303175145943e-01,6.308919816129180402e-01,5.285521256895655551e-01,7.342474496173799769e-01,7.250490139161813730e-01,6.699578506741027395e-01,2.415731331441887120e-01,1.849431393295659365e-01
8.710888610763454221e-01,1.243142650692334428e+01,3.556834166851345902e-01,8.219715129197712189e-01,6.318792187587113363e-01,5.287491836440229021e-01,7.321640760902193845e-01,7.244911505740248003e-01,6.696336065933862214e-01,2.418781344777271858e-01,1.851590626439049425e-01
8.735919899874843297e-01,1.251250241157319820e+01,3.594417709391348192e-01,8.211212893334506324e-01,6.328753231273251956e-01,5.289475367238516412e-01,7.300978208152837379e-01,7.239393366954415265e-01,6.693138030192301580e-01,2.421816239557957329e-01,1.853739433409721526e-01
8.760951188986233484e-01,1.259404956912374907e+01,3.631903069220249747e-01,8.202689760357362303e-01,6.338803903578291710e-01,5.291471929046338563e-01,7.280485475721391042e-01,7.233935756504488168e-01,6.689984472899305201e-01,2.424835939572378696e-01,1.855877764488369774e-01
8.785982478097622561e-01,1.267607011404647110e+01,3.669289274724031324e-01,8.194145897625059183e-01,6.348945173698322675e-01,5.293481602014415976e-01,7.260161213632593258e-01,7.228538711471075295e-01,6.686875469773287950e-01,2.427840366578905840e-01,1.858005568660132945e-01
8.811013767209011638e-01,1.275856618170928947e+01,3.706575362663496742e-01,8.185581475077555735e-01,6.359178023846834282e-01,5.295504466688649714e-01,7.240004084005604579e-01,7.223202272342010843e-01,6.683811098889304025e-01,2.430829440277077758e-01,1.860122793596906965e-01
8.836045056320400715e-01,1.284153990822979807e+01,3.743760378266762778e-01,8.176996665228839500e-01,6.369503449471035639e-01,5.297540604010376741e-01,7.220012760920788697e-01,7.217926483039404095e-01,6.680791440700400985e-01,2.433803078278741483e-01,1.862229385639594115e-01
8.861076345431789791e-01,1.292499343032691428e+01,3.780843375320819821e-01,8.168391643160417548e-01,6.379922459472598950e-01,5.299590095316619731e-01,7.200185930287891223e-01,7.212711390947553758e-01,6.677816578059559971e-01,2.436761196078875980e-01,1.864325289780118244e-01
8.886107634543178868e-01,1.300892888517093660e+01,3.817823416262086100e-01,8.159766586513133024e-01,6.390436076432916002e-01,5.301653022340313548e-01,7.180522289715636219e-01,7.207557046941046597e-01,6.674886596241756953e-01,2.439703707026351087e-01,1.866410449643394476e-01
8.911138923654567945e-01,1.309334841023212626e+01,3.854699572266011010e-01,8.151121675477790429e-01,6.401045336843017575e-01,5.303729467210520632e-01,7.161020548382709405e-01,7.202463505413220224e-01,6.672001582966274880e-01,2.442630522294550743e-01,1.868484807469194264e-01
8.936170212765958132e-01,1.317825414312781973e+01,3.891470923335674792e-01,8.142457092785808648e-01,6.411751291338231296e-01,5.305819512452626396e-01,7.141679426910091388e-01,7.197430824305340868e-01,6.669161628419486565e-01,2.445541550851741686e-01,1.870548304093828385e-01
8.961201501877347209e-01,1.326364822146799405e+01,3.928136558389345168e-01,8.133773023698422922e-01,6.422555004937706702e-01,5.307923240988524638e-01,7.122497657234783119e-01,7.192459065136089791e-01,6.666366825277852959e-01,2.448436699431322805e-01,1.872600878931738599e-01
8.986232790988736285e-01,1.334953278269948918e+01,3.964695575347018108e-01,8.125069655996043361e-01,6.433457557288957407e-01,5.310040736136790729e-01,7.103473982484870275e-01,7.187548293031840174e-01,6.663617268731465426e-01,2.451315872501787507e-01,1.874642469956885604e-01
9.011264080100125362e-01,1.343590996394866544e+01,4.001147081215872259e-01,8.116347179965455183e-01,6.444460042917490306e-01,5.312172081612827057e-01,7.084607156855922128e-01,7.182698576757065023e-01,6.660913056507649088e-01,2.454178972236640277e-01,1.876673013684093949e-01
9.036295369211514439e-01,1.352278190186281215e+01,4.037490192174657544e-01,8.107605788387305390e-01,6.455563571481700569e-01,5.314317361529012906e-01,7.065895945488731567e-01,7.177909988745599934e-01,6.658254288895175677e-01,2.457025898483992665e-01,1.878692445150170476e-01
9.061326658322903516e-01,1.361015073245004459e+01,4.073724033656968557e-01,8.098845676522349324e-01,6.466769268033132345e-01,5.316476660394829912e-01,7.047339124348360739e-01,7.173182605132346623e-01,6.655641068768750612e-01,2.459856548736009119e-01,1.880700697894909235e-01
9.086357947434292592e-01,1.369801859091797880e+01,4.109847740433418273e-01,8.090067042096594774e-01,6.478078273282263932e-01,5.318650063116976412e-01,7.028935480104497868e-01,7.168516505785451631e-01,6.653073501613836482e-01,2.462670818098163517e-01,1.882697703941958456e-01
9.111389236545682779e-01,1.378638761151101022e+01,4.145860456692654905e-01,8.081270085286456073e-01,6.489491743869927332e-01,5.320837654999474031e-01,7.010683810013103034e-01,7.163911774339319916e-01,6.650551695552036069e-01,2.465468599258195392e-01,1.884683393779469363e-01
9.136420525657071856e-01,1.387525992734629909e+01,4.181761336121210815e-01,8.072455008702186241e-01,6.501010852644538707e-01,5.323039521743757607e-01,6.992582921799347373e-01,7.159368498227974831e-01,6.648075761366708525e-01,2.468249782454938479e-01,1.886657696340650892e-01
9.161451814768460933e-01,1.396463767024857461e+01,4.217549541982191785e-01,8.063622017370863926e-01,6.512636788945255217e-01,5.325255749448752907e-01,6.974631633541814590e-01,7.154886768719131984e-01,6.645645812529077379e-01,2.471014255446879471e-01,1.888620538984127628e-01
9.186483103879850010e-01,1.405452297058363698e+01,4.253224247192751162e-01,8.054771318718891848e-01,6.524370758891245847e-01,5.327486424610954341e-01,6.956828773557972578e-01,7.150466680949034703e-01,6.643261965224848131e-01,2.473761903480435898e-01,1.890571847474093459e-01
9.211514392991239086e-01,1.414491795709067112e+01,4.288784634400335527e-01,8.045903122552875431e-01,6.536213985677191696e-01,5.329731634124474926e-01,6.939173180290895138e-01,7.146108333957689185e-01,6.640924338381105629e-01,2.476492609258085786e-01,1.892511545960357533e-01
9.236545682102628163e-01,1.423582475671347325e+01,4.324229896057715794e-01,8.037017641040158367e-01,6.548167709875208908e-01,5.331991465281106235e-01,6.921663702197221602e-01,7.141811830724935639e-01,6.638633053693768771e-01,2.479206252906188401e-01,1.894439556958162074e-01
9.261576971214017240e-01,1.432724549443044992e+01,4.359559234496728219e-01,8.028115088689065093e-01,6.560233189743353011e-01,5.334266005770353924e-01,6.904299197636355467e-01,7.137577278207363207e-01,6.636388235655632517e-01,2.481902711942476913e-01,1.896355801327769264e-01
9.286608260325407427e-01,1.441918229308355315e+01,4.394771862000740881e-01,8.019195682327386887e-01,6.572411701540842310e-01,5.336555343679468821e-01,6.887078534760880943e-01,7.133404787375664524e-01,6.634190011584703006e-01,2.484581861243396195e-01,1.898260198253926279e-01
9.311639549436796504e-01,1.451163727320618868e+01,4.429867000875823413e-01,8.010259641079469084e-01,6.584704539850242400e-01,5.338859567493482450e-01,6.870000591408199631e-01,7.129294473252566489e-01,6.632038511652919022e-01,2.487243573011231057e-01,1.900152665225180448e-01
9.336670838548185580e-01,1.460461255285014204e+01,4.464843883520626666e-01,8.001307186344693845e-01,6.597113017906728327e-01,5.341178766095217023e-01,6.853064254993337379e-01,7.125246454952161024e-01,6.629933868915844908e-01,2.489887716740687429e-01,1.902033118012801394e-01
9.361702127659574657e-01,1.469811024741135519e+01,4.499701752494837392e-01,7.992338541773843508e-01,6.609638467934640937e-01,5.343513028765297657e-01,6.836268422403002365e-01,7.121260855719647731e-01,6.627876219342628827e-01,2.492514159185327816e-01,1.903901470649595196e-01
