eta_g,beta_s,chi2_growth,max_abs_delta_mu_pct,max_abs_delta_slip_pct,max_abs_delta_Sigma_pct,max_abs_delta_Weyl_pct,max_abs_delta_EG_pct,stable
0.008,0.03,12.34970829,0.7986460259,2.994922597,2.30806674,1.992964416,1.820147243,True
0.008,0.032,12.34970829,0.7986460259,3.194584104,2.408694787,2.093282536,1.920295383,True
0.008,0.034,12.34970829,0.7986460259,3.39424561,2.509322835,2.193600655,2.020443523,True
0.008,0.036,12.34970829,0.7986460259,3.593907117,2.609950882,2.293918775,2.120591664,True
0.008,0.038,12.34970829,0.7986460259,3.793568623,2.71057893,2.394236894,2.220739804,True
0.008,0.04,12.34970829,0.7986460259,3.99323013,2.811206978,2.494555014,2.320887944,True
0.008,0.042,12.34970829,0.7986460259,4.192891636,2.911835025,2.594873134,2.421036084,True
0.008,0.044,12.34970829,0.7986460259,4.392553143,3.012463073,2.695191253,2.521184225,True
0.008,0.046,12.34970829,0.7986460259,4.592214649,3.11309112,2.795509373,2.621332365,True
0.008,0.048,12.34970829,0.7986460259,4.791876156,3.213719168,2.895827493,2.721480505,True
0.008,0.05,12.34970829,0.7986460259,4.991537662,3.314347216,2.996145612,2.821628646,True
0.008,0.052,12.34970829,0.7986460259,5.191199169,3.414975263,3.096463732,2.921776786,True
0.008,0.054,12.34970829,0.7986460259,5.390860675,3.515603311,3.196781851,3.021924926,True
0.008,0.056,12.34970829,0.7986460259,5.590522182,3.616231358,3.297099971,3.122073067,True
0.008,0.058,12.34970829,0.7986460259,5.790183688,3.716859406,3.397418091,3.222221207,True
0.008,0.06,12.34970829,0.7986460259,5.989845195,3.817487454,3.49773621,3.322369347,True
0.01,-0.06,12.38682758,0.9983075324,5.989845195,2.026513603,2.403347135,2.609602333,True
0.01,-0.058,12.38682758,0.9983075324,5.790183688,1.925686232,2.302907574,2.509375035,True
0.01,-0.056,12.38682758,0.9983075324,5.590522182,1.82485886,2.202468013,2.409147737,True
0.01,-0.054,12.38682758,0.9983075324,5.390860675,1.724031489,2.102028452,2.30892044,True
0.01,-0.052,12.38682758,0.9983075324,5.191199169,1.623204118,2.001588892,2.208693142,True
0.01,-0.05,12.38682758,0.9983075324,4.991537662,1.522376747,1.901149331,2.108465845,True
0.01,-0.048,12.38682758,0.9983075324,4.791876156,1.421549376,1.80070977,2.008238547,True
0.01,-0.046,12.38682758,0.9983075324,4.592214649,1.320722005,1.700270209,1.90801125,True
0.01,-0.044,12.38682758,0.9983075324,4.392553143,1.219894633,1.599830648,1.807783952,True
0.01,-0.042,12.38682758,0.9983075324,4.192891636,1.119067262,1.499391088,1.707556655,True
0.01,-0.04,12.38682758,0.9983075324,3.99323013,1.018239891,1.398951527,1.607329357,True
0.01,-0.038,12.38682758,0.9983075324,3.793568623,0.9174125198,1.298511966,1.507102059,True
0.01,-0.036,12.38682758,0.9983075324,3.593907117,0.8165851487,1.198072405,1.406874762,True
0.01,-0.034,12.38682758,0.9983075324,3.39424561,0.7157577775,1.097632844,1.306647464,True
0.01,-0.032,12.38682758,0.9983075324,3.194584104,0.6149304063,0.9971932835,1.206420167,True
0.01,-0.03,12.38682758,0.9983075324,2.994922597,0.5141030352,0.8967537227,1.106192869,True
0.01,-0.028,12.38682758,0.9983075324,2.795261091,0.413275664,0.7963141619,1.005965572,True
0.01,-0.026,12.38682758,0.9983075324,2.595599584,0.3124482928,0.6958746011,0.9057382741,True
0.01,-0.024,12.38682758,0.9983075324,2.395938078,0.2116209216,0.5954350403,0.8055109765,True
0.01,-0.022,12.38682758,0.9983075324,2.196276571,0.1107935505,0.4949954795,0.7052836789,True
0.01,-0.02,12.38682758,0.9983075324,1.996615065,0.009966179293,0.3945559187,0.6050563814,True
0.01,-0.018,12.38682758,0.9983075324,1.796953558,0.09086119188,0.2941163579,0.5104452372,True
0.01,-0.016,12.38682758,0.9983075324,1.597292052,0.1916885631,0.1936767971,0.4313503251,True
0.01,-0.014,12.38682758,0.9983075324,1.397630545,0.2925159342,0.09935985892,0.3655594313,True
0.01,-0.012,12.38682758,0.9983075324,1.197969039,0.3933433054,0.05242144506,0.3113093807,True
0.01,-0.01,12.38682758,0.9983075324,0.9983075324,0.4941706766,0.1076418853,0.2690010387,True
0.01,-0.008,12.38682758,0.9983075324,0.7986460259,0.5949980477,0.2080814461,0.2463093829,True
0.01,-0.006,12.38682758,0.9983075324,0.5989845195,0.6958254189,0.3085210069,0.2311866307,True
0.01,-0.004,12.38682758,0.9983075324,0.399323013,0.7966527901,0.4089605677,0.219330772,True
0.01,-0.002,12.38682758,0.9983075324,0.1996615065,0.8974801613,0.5094001285,0.2969892967,True
0.01,0,12.38682758,0.9983075324,0,0.9983075324,0.6098396893,0.3972165942,True
0.01,0.002,12.38682758,0.9983075324,0.1996615065,1.099134904,0.7102792501,0.4974438918,True
0.01,0.004,12.38682758,0.9983075324,0.399323013,1.199962275,0.8107188109,0.5976711894,True
0.01,0.006,12.38682758,0.9983075324,0.5989845195,1.300789646,0.9111583716,0.6978984869,True
0.01,0.008,12.38682758,0.9983075324,0.7986460259,1.401617017,1.011597932,0.7981257845,True
0.01,0.01,12.38682758,0.9983075324,0.9983075324,1.502444388,1.112037493,0.898353082,True
0.01,0.012,12.38682758,0.9983075324,1.197969039,1.603271759,1.212477054,0.9985803796,True
0.01,0.014,12.38682758,0.9983075324,1.397630545,1.704099131,1.312916615,1.098807677,True
0.01,0.016,12.38682758,0.9983075324,1.597292052,1.804926502,1.413356176,1.199034975,True
0.01,0.018,12.38682758,0.9983075324,1.796953558,1.905753873,1.513795736,1.299262272,True
0.01,0.02,12.38682758,0.9983075324,1.996615065,2.006581244,1.614235297,1.39948957,True
0.01,0.022,12.38682758,0.9983075324,2.196276571,2.107408615,1.714674858,1.499716867,True
0.01,0.024,12.38682758,0.9983075324,2.395938078,2.208235986,1.815114419,1.599944165,True
0.01,0.026,12.38682758,0.9983075324,2.595599584,2.309063358,1.91555398,1.700171463,True
0.01,0.028,12.38682758,0.9983075324,2.795261091,2.409890729,2.01599354,1.80039876,True
0.01,0.03,12.38682758,0.9983075324,2.994922597,2.5107181,2.116433101,1.900626058,True
0.01,0.032,12.38682758,0.9983075324,3.194584104,2.611545471,2.216872662,2.000853355,True
0.01,0.034,12.38682758,0.9983075324,3.39424561,2.712372842,2.317312223,2.101080653,True
0.01,0.036,12.38682758,0.9983075324,3.593907117,2.813200214,2.417751784,2.20130795,True
0.01,0.038,12.38682758,0.9983075324,3.793568623,2.914027585,2.518191344,2.301535248,True
0.01,0.04,12.38682758,0.9983075324,3.99323013,3.014854956,2.618630905,2.401762545,True
0.01,0.042,12.38682758,0.9983075324,4.192891636,3.115682327,2.719070466,2.501989843,True
0.01,0.044,12.38682758,0.9983075324,4.392553143,3.216509698,2.819510027,2.602217141,True
0.01,0.046,12.38682758,0.9983075324,4.592214649,3.317337069,2.919949588,2.702444438,True
0.01,0.048,12.38682758,0.9983075324,4.791876156,3.418164441,3.020389148,2.802671736,True
0.01,0.05,12.38682758,0.9983075324,4.991537662,3.518991812,3.120828709,2.902899033,True
0.01,0.052,12.38682758,0.9983075324,5.191199169,3.619819183,3.22126827,3.003126331,True
0.01,0.054,12.38682758,0.9983075324,5.390860675,3.720646554,3.321707831,3.103353628,True
0.01,0.056,12.38682758,0.9983075324,5.590522182,3.821473925,3.422147392,3.203580926,True
0.01,0.058,12.38682758,0.9983075324,5.790183688,3.922301296,3.522586952,3.303808224,True
0.01,0.06,12.38682758,0.9983075324,5.989845195,4.023128668,3.623026513,3.404035521,True
0.012,-0.06,12.42403216,1.197969039,5.989845195,1.832831804,2.285498227,2.532758822,True
0.012,-0.058,12.42403216,1.197969039,5.790183688,1.731805109,2.184937384,2.432452442,True
0.012,-0.056,12.42403216,1.197969039,5.590522182,1.630778414,2.084376542,2.332146063,True
0.012,-0.054,12.42403216,1.197969039,5.390860675,1.52975172,1.983815699,2.231839683,True
0.012,-0.052,12.42403216,1.197969039,5.191199169,1.428725025,1.883254856,2.131533304,True
0.012,-0.05,12.42403216,1.197969039,4.991537662,1.32769833,1.782694014,2.031226924,True
0.012,-0.048,12.42403216,1.197969039,4.791876156,1.226671635,1.682133171,1.930920545,True
0.012,-0.046,12.42403216,1.197969039,4.592214649,1.125644941,1.581572329,1.830614166,True
0.012,-0.044,12.42403216,1.197969039,4.392553143,1.024618246,1.481011486,1.730307786,True
0.012,-0.042,12.42403216,1.197969039,4.192891636,0.923591551,1.380450644,1.630001407,True
0.012,-0.04,12.42403216,1.197969039,3.99323013,0.8225648562,1.279889801,1.529695027,True
0.012,-0.038,12.42403216,1.197969039,3.793568623,0.7215381615,1.179328959,1.429388648,True
0.012,-0.036,12.42403216,1.197969039,3.593907117,0.6205114667,1.078768116,1.329082268,True
0.012,-0.034,12.42403216,1.197969039,3.39424561,0.519484772,0.9782072736,1.228775889,True
0.012,-0.032,12.42403216,1.197969039,3.194584104,0.4184580772,0.877646431,1.128469509,True
0.012,-0.03,12.42403216,1.197969039,2.994922597,0.3174313825,0.7770855885,1.02816313,True
0.012,-0.028,12.42403216,1.197969039,2.795261091,0.2164046877,0.6765247459,0.9278567505,True
0.012,-0.026,12.42403216,1.197969039,2.595599584,0.1153779929,0.5759639034,0.827550371,True
0.012,-0.024,12.42403216,1.197969039,2.395938078,0.01435129818,0.4754030609,0.7272439915,True
0.012,-0.022,12.42403216,1.197969039,2.196276571,0.08667539658,0.3748422183,0.6307675277,True
0.012,-0.02,12.42403216,1.197969039,1.996615065,0.1877020913,0.2742813758,0.5475504472,True
0.012,-0.018,12.42403216,1.197969039,1.796953558,0.2887287861,0.1737205332,0.4762197629,True
0.012,-0.016,12.42403216,1.197969039,1.597292052,0.3897554809,0.09109845406,0.4152387094,True
0.012,-0.014,12.42403216,1.197969039,1.397630545,0.4907821756,0.06076310445,0.3636355327,True
0.012,-0.012,12.42403216,1.197969039,1.197969039,0.5918088704,0.1279619944,0.3223651712,True
0.012,-0.01,12.42403216,1.197969039,0.9983075324,0.6928355651,0.228522837,0.2987520278,True
0.012,-0.008,12.42403216,1.197969039,0.7986460259,0.7938622599,0.3290836795,0.2825208252,True
0.012,-0.006,12.42403216,1.197969039,0.5989845195,0.8948889546,0.4296445221,0.2695489124,True
0.012,-0.004,12.42403216,1.197969039,0.399323013,0.9959156494,0.5302053646,0.275819803,True
0.012,-0.002,12.42403216,1.197969039,0.1996615065,1.096942344,0.6307662071,0.3761261825,True
0.012,0,12.42403216,1.197969039,0,1.197969039,0.7313270497,0.476432562,True
0.012,0.002,12.42403216,1.197969039,0.1996615065,1.298995734,0.8318878922,0.5767389414,True
0.012,0.004,12.42403216,1.197969039,0.399323013,1.400022428,0.9324487348,0.6770453209,True
0.012,0.006,12.42403216,1.197969039,0.5989845195,1.501049123,1.033009577,0.7773517003,True
0.012,0.008,12.42403216,1.197969039,0.7986460259,1.602075818,1.13357042,0.8776580798,True
0.012,0.01,12.42403216,1.197969039,0.9983075324,1.703102513,1.234131262,0.9779644593,True
0.012,0.012,12.42403216,1.197969039,1.197969039,1.804129207,1.334692105,1.078270839,True
0.012,0.014,12.42403216,1.197969039,1.397630545,1.905155902,1.435252948,1.178577218,True
0.012,0.016,12.42403216,1.197969039,1.597292052,2.006182597,1.53581379,1.278883598,True
0.012,0.018,12.42403216,1.197969039,1.796953558,2.107209292,1.636374633,1.379189977,True
0.012,0.02,12.42403216,1.197969039,1.996615065,2.208235986,1.736935475,1.479496357,True
0.012,0.022,12.42403216,1.197969039,2.196276571,2.309262681,1.837496318,1.579802736,True
0.012,0.024,12.42403216,1.197969039,2.395938078,2.410289376,1.93805716,1.680109115,True
0.012,0.026,12.42403216,1.197969039,2.595599584,2.511316071,2.038618003,1.780415495,True
0.012,0.028,12.42403216,1.197969039,2.795261091,2.612342766,2.139178845,1.880721874,True
0.012,0.03,12.42403216,1.197969039,2.994922597,2.71336946,2.239739688,1.981028254,True
0.012,0.032,12.42403216,1.197969039,3.194584104,2.814396155,2.34030053,2.081334633,True
0.012,0.034,12.42403216,1.197969039,3.39424561,2.91542285,2.440861373,2.181641013,True
0.012,0.036,12.42403216,1.197969039,3.593907117,3.016449545,2.541422216,2.281947392,True
0.012,0.038,12.42403216,1.197969039,3.793568623,3.117476239,2.641983058,2.382253772,True
0.012,0.04,12.42403216,1.197969039,3.99323013,3.218502934,2.742543901,2.482560151,True
0.012,0.042,12.42403216,1.197969039,4.192891636,3.319529629,2.843104743,2.582866531,True
0.012,0.044,12.42403216,1.197969039,4.392553143,3.420556324,2.943665586,2.68317291,True
0.012,0.046,12.42403216,1.197969039,4.592214649,3.521583018,3.044226428,2.783479289,True
0.012,0.048,12.42403216,1.197969039,4.791876156,3.622609713,3.144787271,2.883785669,True
0.012,0.05,12.42403216,1.197969039,4.991537662,3.723636408,3.245348113,2.984092048,True
0.012,0.052,12.42403216,1.197969039,5.191199169,3.824663103,3.345908956,3.084398428,True
0.012,0.054,12.42403216,1.197969039,5.390860675,3.925689797,3.446469798,3.184704807,True
0.012,0.056,12.42403216,1.197969039,5.590522182,4.026716492,3.547030641,3.285011187,True
0.012,0.058,12.42403216,1.197969039,5.790183688,4.127743187,3.647591484,3.385317566,True
0.012,0.06,12.42403216,1.197969039,5.989845195,4.228769882,3.748152326,3.485623946,True
0.014,-0.06,12.46132157,1.397630545,5.989845195,1.639150005,2.167803892,2.455988326,True
0.014,-0.058,12.46132157,1.397630545,5.790183688,1.537923987,2.067121927,2.355602939,True
0.014,-0.056,12.46132157,1.397630545,5.590522182,1.436697968,1.966439961,2.255217553,True
0.014,-0.054,12.46132157,1.397630545,5.390860675,1.33547195,1.865757996,2.154832167,True
0.014,-0.052,12.46132157,1.397630545,5.191199169,1.234245932,1.765076031,2.054446781,True
0.014,-0.05,12.46132157,1.397630545,4.991537662,1.133019913,1.664394066,1.954061395,True
0.014,-0.048,12.46132157,1.397630545,4.791876156,1.031793895,1.5637121,1.853676008,True
0.014,-0.046,12.46132157,1.397630545,4.592214649,0.9305678765,1.463030135,1.753290622,True
0.014,-0.044,12.46132157,1.397630545,4.392553143,0.8293418582,1.36234817,1.652905236,True
0.014,-0.042,12.46132157,1.397630545,4.192891636,0.7281158398,1.261666205,1.55251985,True
0.014,-0.04,12.46132157,1.397630545,3.99323013,0.6268898215,1.16098424,1.452134463,True
0.014,-0.038,12.46132157,1.397630545,3.793568623,0.5256638031,1.060302274,1.351749077,True
0.014,-0.036,12.46132157,1.397630545,3.593907117,0.4244377848,0.9596203092,1.251363691,True
0.014,-0.034,12.46132157,1.397630545,3.39424561,0.3232117664,0.858938344,1.150978305,True
0.014,-0.032,12.46132157,1.397630545,3.194584104,0.2219857481,0.7582563788,1.050592919,True
0.014,-0.03,12.46132157,1.397630545,2.994922597,0.1207597298,0.6575744135,0.9502075324,True
0.014,-0.028,12.46132157,1.397630545,2.795261091,0.01953371141,0.5568924483,0.8498221462,True
0.014,-0.026,12.46132157,1.397630545,2.595599584,0.08169230693,0.4562104831,0.7519188261,True
0.014,-0.024,12.46132157,1.397630545,2.395938078,0.1829183253,0.3555285179,0.6654162182,True
0.014,-0.022,12.46132157,1.397630545,2.196276571,0.2841443436,0.2548465527,0.5897151239,True
0.014,-0.02,12.46132157,1.397630545,1.996615065,0.385370362,0.1576229543,0.5235064193,True
0.014,-0.018,12.46132157,1.397630545,1.796953558,0.4865963803,0.08600766644,0.4658070039,True
0.014,-0.016,12.46132157,1.397630545,1.597292052,0.5878223986,0.06920502051,0.4160871621,True
0.014,-0.014,12.46132157,1.397630545,1.397630545,0.689048417,0.1478813082,0.3755862781,True
0.014,-0.012,12.46132157,1.397630545,1.197969039,0.7902744353,0.2485632734,0.3512145083,True
0.014,-0.01,12.46132157,1.397630545,0.9983075324,0.8915004537,0.3492452386,0.3340597856,True
0.014,-0.008,12.46132157,1.397630545,0.7986460259,0.992726472,0.4499272038,0.3201441851,True
0.014,-0.006,12.46132157,1.397630545,0.5989845195,1.09395249,0.5506091691,0.3083474046,True
0.014,-0.004,12.46132157,1.397630545,0.399323013,1.195178509,0.6512911343,0.3548024884,True
0.014,-0.002,12.46132157,1.397630545,0.1996615065,1.296404527,0.7519730995,0.4551878746,True
0.014,0,12.46132157,1.397630545,0,1.397630545,0.8526550647,0.5555732608,True
0.014,0.002,12.46132157,1.397630545,0.1996615065,1.498856564,0.9533370299,0.655958647,True
0.014,0.004,12.46132157,1.397630545,0.399323013,1.600082582,1.054018995,0.7563440333,True
0.014,0.006,12.46132157,1.397630545,0.5989845195,1.7013086,1.15470096,0.8567294195,True
0.014,0.008,12.46132157,1.397630545,0.7986460259,1.802534619,1.255382926,0.9571148057,True
0.014,0.01,12.46132157,1.397630545,0.9983075324,1.903760637,1.356064891,1.057500192,True
0.014,0.012,12.46132157,1.397630545,1.197969039,2.004986655,1.456746856,1.157885578,True
0.014,0.014,12.46132157,1.397630545,1.397630545,2.106212674,1.557428821,1.258270964,True
0.014,0.016,12.46132157,1.397630545,1.597292052,2.207438692,1.658110786,1.358656351,True
0.014,0.018,12.46132157,1.397630545,1.796953558,2.30866471,1.758792752,1.459041737,True
0.014,0.02,12.46132157,1.397630545,1.996615065,2.409890729,1.859474717,1.559427123,True
0.014,0.022,12.46132157,1.397630545,2.196276571,2.511116747,1.960156682,1.659812509,True
0.014,0.024,12.46132157,1.397630545,2.395938078,2.612342766,2.060838647,1.760197895,True
0.014,0.026,12.46132157,1.397630545,2.595599584,2.713568784,2.161520613,1.860583282,True
0.014,0.028,12.46132157,1.397630545,2.795261091,2.814794802,2.262202578,1.960968668,True
0.014,0.03,12.46132157,1.397630545,2.994922597,2.916020821,2.362884543,2.061354054,True
0.014,0.032,12.46132157,1.397630545,3.194584104,3.017246839,2.463566508,2.16173944,True
0.014,0.034,12.46132157,1.397630545,3.39424561,3.118472857,2.564248473,2.262124826,True
0.014,0.036,12.46132157,1.397630545,3.593907117,3.219698876,2.664930439,2.362510213,True
0.014,0.038,12.46132157,1.397630545,3.793568623,3.320924894,2.765612404,2.462895599,True
0.014,0.04,12.46132157,1.397630545,3.99323013,3.422150912,2.866294369,2.563280985,True
0.014,0.042,12.46132157,1.397630545,4.192891636,3.523376931,2.966976334,2.663666371,True
0.014,0.044,12.46132157,1.397630545,4.392553143,3.624602949,3.067658299,2.764051758,True
0.014,0.046,12.46132157,1.397630545,4.592214649,3.725828967,3.168340265,2.864437144,True
0.014,0.048,12.46132157,1.397630545,4.791876156,3.827054986,3.26902223,2.96482253,True
0.014,0.05,12.46132157,1.397630545,4.991537662,3.928281004,3.369704195,3.065207916,True
0.014,0.052,12.46132157,1.397630545,5.191199169,4.029507022,3.47038616,3.165593302,True
0.014,0.054,12.46132157,1.397630545,5.390860675,4.130733041,3.571068126,3.265978689,True
0.014,0.056,12.46132157,1.397630545,5.590522182,4.231959059,3.671750091,3.366364075,True
0.014,0.058,12.46132157,1.397630545,5.790183688,4.333185077,3.772432056,3.466749461,True
0.014,0.06,12.46132157,1.397630545,5.989845195,4.434411096,3.873114021,3.567134847,True
0.016,-0.06,12.49869537,1.597292052,5.989845195,1.445468206,2.050263781,2.379290632,True
0.016,-0.058,12.49869537,1.597292052,5.790183688,1.344042864,1.949460851,2.278826314,True
0.016,-0.056,12.49869537,1.597292052,5.590522182,1.242617522,1.848657922,2.178361996,True
0.016,-0.054,12.49869537,1.597292052,5.390860675,1.14119218,1.747854993,2.077897678,True
0.016,-0.052,12.49869537,1.597292052,5.191199169,1.039766838,1.647052064,1.97743336,True
0.016,-0.05,12.49869537,1.597292052,4.991537662,0.9383414964,1.546249135,1.876969042,True
0.016,-0.048,12.49869537,1.597292052,4.791876156,0.8369161544,1.445446206,1.776504724,True
0.016,-0.046,12.49869537,1.597292052,4.592214649,0.7354908125,1.344643276,1.676040406,True
0.016,-0.044,12.49869537,1.597292052,4.392553143,0.6340654706,1.243840347,1.575576088,True
0.016,-0.042,12.49869537,1.597292052,4.192891636,0.5326401286,1.143037418,1.47511177,True
0.016,-0.04,12.49869537,1.597292052,3.99323013,0.4312147867,1.042234489,1.374647452,True
0.016,-0.038,12.49869537,1.597292052,3.793568623,0.3297894448,0.9414315597,1.274183134,True
0.016,-0.036,12.49869537,1.597292052,3.593907117,0.2283641028,0.8406286305,1.173718816,True
0.016,-0.034,12.49869537,1.597292052,3.39424561,0.1269387609,0.7398257014,1.073254498,True
0.016,-0.032,12.49869537,1.597292052,3.194584104,0.02551341899,0.6390227722,0.9727901795,True
0.016,-0.03,12.49869537,1.597292052,2.994922597,0.07591192294,0.538219843,0.8737906055,True
0.016,-0.028,12.49869537,1.597292052,2.795261091,0.1773372649,0.4374169139,0.7845438357,True
0.016,-0.026,12.49869537,1.597292052,2.595599584,0.2787626068,0.3366139847,0.7052365933,True
0.016,-0.024,12.49869537,1.597292052,2.395938078,0.3801879487,0.2358110555,0.6347477744,True
0.016,-0.022,12.49869537,1.597292052,2.196276571,0.4816132907,0.1468007975,0.5721796933,True
