z,a,D_LCDM,D_MAAT_eta002,f_LCDM,f_MAAT_eta002,fsigma8_LCDM,fsigma8_MAAT_eta002,C_hat,mu_eta002,eta_slip_beta003,Sigma_eta002_beta003,Weyl_proxy,EG_proxy,delta_D_pct,delta_fsigma8_pct,delta_mu_pct,delta_slip_pct,delta_Sigma_pct,delta_Weyl_pct,delta_EG_pct
6.511102280735938663e-01,6.056530829966051410e-01,7.131981137929279679e-01,7.125742185488040947e-01,8.056189019225231673e-01,8.087075537744772280e-01,4.659729297238164869e-01,4.673502282171094757e-01,2.029713485022885400e-02,1.000405942697004669e+00,1.000608914045506781e+00,1.000710523311862943e+00,9.998351164309914330e-01,9.968885651804331172e-01,-8.747853255049645171e-02,2.955747867390746686e-01,4.059426970046686733e-02,6.089140455067809654e-02,7.105233118629428191e-02,-1.648835690085670436e-02,-3.111434819566882837e-01
6.481872149446898934e-01,6.067271915063108256e-01,7.142164273967543942e-01,7.135955381555552091e-01,8.048487153210642786e-01,8.079238748225257005e-01,4.661921371557486427e-01,4.675665373888310272e-01,2.004932712649067778e-02,1.000400986542529846e+00,1.000601479813794770e+00,1.000701847042082537e+00,9.998319076418629159e-01,9.968929265621209179e-01,-8.693292640471217414e-02,2.948141170864955196e-01,4.009865425298464459e-02,6.014798137947696688e-02,7.018470420825373424e-02,-1.680923581370841191e-02,-3.107073437879082078e-01
6.452693765192105690e-01,6.078032049168963225e-01,7.152352175798084577e-01,7.146173280109525683e-01,8.040764708260356164e-01,8.071381889521002106e-01,4.664091895548340139e-01,4.677806930348094583e-01,1.980454974314140373e-02,1.000396090994862819e+00,1.000594136492294339e+00,1.000693276907067109e+00,9.998287809731037923e-01,9.968973460658872021e-01,-8.638970141133230085e-02,2.940558442436524422e-01,3.960909948628188459e-02,5.941364922943392912e-02,6.932769070671085387e-02,-1.712190268962077155e-02,-3.102653934112797884e-01
6.423567036362132221e-01,6.088811266066490591e-01,7.162544796249739054e-01,7.156395834012255763e-01,8.033021703095972743e-01,8.063504979502944536e-01,4.666240789391140620e-01,4.679926872215293687e-01,1.956276511209035715e-02,1.000391255302241822e+00,1.000586882953362622e+00,1.000684811589456880e+00,9.998257352006699739e-01,9.969018224568799713e-01,-8.584884859223283760e-02,2.932999697587155841e-01,3.912553022418219228e-02,5.868829533626218620e-02,6.848115894568795881e-02,-1.742647993300261433e-02,-3.098177543120028687e-01
6.394491871509733194e-01,6.099609599598478926e-01,7.172742087977339587e-01,7.166622995953084718e-01,8.025258157018931859e-01,8.055608036607339040e-01,4.668367973623358536e-01,4.682025120504458848e-01,1.932393607886002604e-02,1.000386478721577266e+00,1.000579718082365899e+00,1.000676449787111899e+00,9.998227691155294750e-01,9.969063545168379559e-01,-8.531035898406891249e-02,2.925464950120524321e-01,3.864787215772658158e-02,5.797180823658987237e-02,6.764497871118990702e-02,-1.772308844705250408e-02,-3.093645483162044130e-01
6.365468179349553779e-01,6.110427083667734349e-01,7.182944003462504723e-01,7.176854718449173776e-01,8.017474089911940105e-01,8.047691079837485661e-01,4.670473369144671483e-01,4.684101596585087957e-01,1.908802591915975330e-02,1.000381760518383123e+00,1.000572640777574795e+00,1.000668190212990583e+00,9.998198815235390668e-01,9.969109410439419561e-01,-8.477422363860327714e-02,2.917954212189905472e-01,3.817605183831229709e-02,5.726407775747954787e-02,6.681902129905825660e-02,-1.801184764609331523e-02,-3.089058956058043925e-01
6.336495868757840988e-01,6.121263752237191547e-01,7.193150495014428714e-01,7.187090953846276831e-01,8.009669522240367989e-01,8.039754128765402852e-01,4.672556897222109318e-01,4.686156222186844689e-01,1.885499833542469972e-02,1.000377099966708538e+00,1.000565649950062808e+00,1.000660031595028476e+00,9.998170712453212650e-01,9.969155808526662943e-01,-8.424043362295491333e-02,2.910467494322077076e-01,3.770999667085384033e-02,5.656499500628076049e-02,6.600315950284763034e-02,-1.829287546787350394e-02,-3.084419147333705702e-01
6.307574848772166121e-01,6.132119639330014804e-01,7.203361514770694196e-01,7.197331654319545358e-01,8.001844475053621064e-01,8.031797203533469487e-01,4.674618479495201151e-01,4.688188919404804866e-01,1.862481745332335292e-02,1.000372496349066553e+00,1.000558744523599719e+00,1.000651972676014134e+00,9.998143371161396509e-01,9.969202727736307112e-01,-8.370898001973718638e-02,2.903004805446528502e-01,3.724963490665533783e-02,5.587445235997190451e-02,6.519726760141342226e-02,-1.856628838603491261e-02,-3.079727226369288751e-01
6.278705028591136106e-01,6.142994779029707919e-01,7.213577014698092649e-01,7.207576771874317778e-01,7.993998969986462200e-01,8.023820324856036912e-01,4.676658037981122340e-01,4.690199610704671729e-01,1.839744781823619488e-02,1.000367948956364827e+00,1.000551923434547019e+00,1.000644012213464329e+00,9.998116779857707526e-01,9.969250156534474883e-01,-8.317985392751776896e-02,2.895566152917860570e-01,3.679489563648274952e-02,5.519234345470191982e-02,6.440122134643289087e-02,-1.883220142292474364e-02,-3.074984346552511738e-01
6.249886317574098182e-01,6.153889205480221891e-01,7.223796946593449286e-01,7.217826258346948798e-01,7.986133029260317207e-01,8.015823514020983254e-01,4.678675495079828162e-01,4.692188218927998422e-01,1.817285439170800848e-02,1.000363457087834140e+00,1.000545185631751322e+00,1.000636148979501039e+00,9.998090927183815868e-01,9.969298083545756750e-01,-8.265304646078273920e-02,2.888151542542427563e-01,3.634570878341403244e-02,5.451856317513215089e-02,6.361489795010388804e-02,-1.909072816184131938e-02,-3.070191645424324989e-01
6.221118625240871225e-01,6.164802952886060394e-01,7.234021262084473491e-01,7.228080065405625421e-01,7.978246675684523836e-01,8.007806792891256631e-01,4.680670773579191923e-01,4.694154667297412709e-01,1.795100254787707766e-02,1.000359020050957559e+00,1.000538530076436228e+00,1.000628381760723329e+00,9.998065801923982088e-01,9.969346497551649922e-01,-8.212854875043763825e-02,2.880760978604352540e-01,3.590200509575591781e-02,5.385300764362277448e-02,6.283817607233288527e-02,-1.934198076017912271e-02,-3.065350244835007842e-01
6.192401861271445984e-01,6.175736055512389688e-01,7.244249912630603694e-01,7.238338144551214048e-01,7.970339932657568571e-01,7.999770183906355081e-01,4.682643796660134194e-01,4.696098879421822803e-01,1.773185806988314406e-02,1.000354637161397608e+00,1.000531955742096413e+00,1.000620709358083005e+00,9.998041393003817001e-01,9.969395387489085048e-01,-8.160635194379849133e-02,2.873394463889258899e-01,3.546371613976084802e-02,5.319557420964127203e-02,6.207093580830047586e-02,-1.958606996182998827e-02,-3.060461251091495249e-01
6.163735935505723074e-01,6.186688547685139650e-01,7.254482849523877785e-01,7.248600447118102030e-01,7.962412824168269010e-01,7.991713710083782063e-01,4.684594487901748705e-01,4.698020779301622096e-01,1.751538714625701376e-02,1.000350307742925215e+00,1.000525461614387712e+00,1.000613130586755162e+00,9.998017689488954973e-01,9.969444742448878571e-01,-8.108644720501097247e-02,2.866051999708322251e-01,3.503077429252154928e-02,5.254616143877122170e-02,6.131305867551617439e-02,-1.982310511045026757e-02,-3.055525755112142861e-01
6.135120757943202108e-01,6.197660463791120344e-01,7.264720023889804645e-01,7.258866924275065857e-01,7.954465374796936272e-01,7.983637395020461991e-01,4.686522771286422140e-01,4.699920291333897771e-01,1.730155636729356974e-02,1.000346031127345769e+00,1.000519046691018765e+00,1.000605644276010953e+00,9.997994680583786042e-01,9.969494551674223937e-01,-8.056882571511432556e-02,2.858733585924323473e-01,3.460311273457694625e-02,5.190466910187652161e-02,6.056442760109526091e-02,-2.005319416213957595e-02,-3.050544832577606336e-01
6.106556238742719689e-01,6.208651838278125279e-01,7.274961386688252318e-01,7.269137527026139356e-01,7.946497609716488553e-01,7.975541262894104699e-01,4.688428571204943385e-01,4.701797340317612761e-01,1.709033272141140258e-02,1.000341806654428289e+00,1.000512709981642434e+00,1.000598249269091244e+00,9.997972355630168062e-01,9.969544804559190565e-01,-8.005347867233329751e-02,2.851439220974108513e-01,3.418066544282893915e-02,5.127099816424340872e-02,5.982492690912444289e-02,-2.027644369831937965e-02,-3.045519544080943497e-01
6.078042288222160749e-01,6.219662705655040202e-01,7.285206888714348406e-01,7.279412206211494096e-01,7.938509554693529147e-01,7.967425338464555473e-01,4.690311812461614438e-01,4.703651851458798272e-01,1.688168359150011427e-02,1.000337633671829929e+00,1.000506450507745004e+00,1.000590944423074724e+00,9.997950704106092212e-01,9.969595490647140679e-01,-7.954039729236737910e-02,2.844168901892811796e-01,3.376336718299288719e-02,5.064505077450043302e-02,5.909444230747240567e-02,-2.049295893907787658e-02,-3.040450935285932133e-01
6.049578816858180996e-01,6.230693100491948577e-01,7.295456480599383786e-01,7.289690912508345333e-01,7.930501236089402273e-01,7.959289647075069585e-01,4.692172420279341893e-01,4.705483750375726859e-01,1.667557675125817124e-02,1.000333511535025144e+00,1.000500267302537827e+00,1.000583728608752221e+00,9.997929715624426228e-01,9.969646599629283790e-01,-7.902957280837295817e-02,2.836922624337938070e-01,3.335115350251438571e-02,5.002673025378268079e-02,5.837286087522208788e-02,-2.070284375573772095e-02,-3.035340037071621033e-01
6.021165735285916032e-01,6.241743057420245933e-01,7.305710112811737433e-01,7.299973596431846845e-01,7.922472680861193384e-01,7.951134214653582388e-01,4.694010320304733974e-01,4.707292963104084960e-01,1.647198036152299275e-02,1.000329439607230420e+00,1.000494159410845629e+00,1.000576600710494368e+00,9.997909379931569918e-01,9.969698121343079089e-01,-7.852099647138591210e-02,2.829700382612000964e-01,3.294396072304195400e-02,4.941594108456293100e-02,5.766007104943682293e-02,-2.090620068430082412e-02,-3.030187865692091087e-01
5.992802954298710461e-01,6.252812611132745335e-01,7.315967735657805671e-01,7.310260208336015753e-01,7.914423916562707273e-01,7.942959067713917243e-01,4.695825438613180358e-01,4.709079416102128768e-01,1.627086296659521411e-02,1.000325417259331884e+00,1.000488125888997937e+00,1.000569559626125260e+00,9.997889686906180629e-01,9.969750045770774394e-01,-7.801465955039142697e-02,2.822502169685147111e-01,3.254172593318838125e-02,4.881258889979367410e-02,5.695596261252600101e-02,-2.110313093819371488e-02,-3.024995422922560628e-01
5.964490384847829230e-01,6.263901796383786191e-01,7.326229299282944751e-01,7.320550698414657331e-01,7.906354971345397331e-01,7.934764233356954577e-01,4.697617701713923677e-01,4.710843036255834559e-01,1.607219349055893920e-02,1.000321443869811144e+00,1.000482165804716717e+00,1.000562604266790556e+00,9.997870626557845419e-01,9.969802363037848503e-01,-7.751055333257469981e-02,2.815327977218244904e-01,3.214438698111443671e-02,4.821658047167165506e-02,5.626042667905561956e-02,-2.129373442154580687e-02,-3.019763696215149729e-01
5.936227938042193397e-01,6.275010647989341939e-01,7.336494753672424540e-01,7.330845016702307593e-01,7.898265873959261496e-01,7.926549739271772088e-01,4.699387036555118802e-01,4.712583750884037359e-01,1.587594123360001191e-02,1.000317518824672014e+00,1.000476278237008021e+00,1.000555733556829141e+00,9.997852189025784320e-01,9.969855063411501295e-01,-7.700866912347838211e-02,2.808177795585952707e-01,3.175188246720139773e-02,4.762782370080209660e-02,5.557335568291410510e-02,-2.147810974215680346e-02,-3.014493658849870528e-01
5.908015525148080371e-01,6.286139200827134399e-01,7.346764048652391077e-01,7.341143113075183635e-01,7.890156653753709337e-01,7.918315613736734981e-01,4.701133370528893241e-01,4.714301487743564056e-01,1.568207586832344111e-02,1.000313641517366570e+00,1.000470462276049632e+00,1.000548946433642339e+00,9.997834364577532495e-01,9.969908137299134943e-01,-7.650899824717365127e-02,2.801051613898237203e-01,3.136415173665696443e-02,4.704622760496324219e-02,5.489464336423388602e-02,-2.165635422467504512e-02,-3.009186270086505743e-01
5.879853057588861898e-01,6.297287489836737029e-01,7.357037133890848013e-01,7.351444937252146206e-01,7.882027340678369187e-01,7.910061885620536248e-01,4.702856631476380889e-01,4.715996175034337101e-01,1.549056743607238849e-02,1.000309811348721434e+00,1.000464717023082262e+00,1.000542241847566460e+00,9.997817143607654611e-01,9.969961575246861774e-01,-7.601153204651985018e-02,2.793949420021183405e-01,3.098113487214337880e-02,4.647170230822617043e-02,5.422418475664603221e-02,-2.182856392345389196e-02,-3.003842475313822646e-01
5.851740446944715401e-01,6.308455550019690383e-01,7.367313958898633608e-01,7.361750438795674478e-01,7.873877965283879732e-01,7.901788584383219183e-01,4.704556747692754115e-01,4.717667741404494297e-01,1.530138634324947067e-02,1.000306027726864944e+00,1.000459041590297415e+00,1.000535618761740908e+00,9.997800516636421442e-01,9.970015367937961059e-01,-7.551626188319576771e-02,2.786871200601455101e-01,3.060277268649436166e-02,4.590415902974154250e-02,5.356187617409080559e-02,-2.199483363578558226e-02,-2.998463206203894060e-01
5.823677604952357534e-01,6.319643416439606476e-01,7.377594473030427702e-01,7.372059567112847489e-01,7.865708558722632748e-01,7.893495740077138834e-01,4.706233647932248632e-01,4.719316115955474733e-01,1.511450335764252979e-02,1.000302290067152766e+00,1.000453435100729260e+00,1.000529076151980723e+00,9.997784474308509806e-01,9.970069506191404640e-01,-7.502317913804619487e-02,2.779816941084952697e-01,3.022900671527661842e-02,4.534351007292602986e-02,5.290761519807229973e-02,-2.215525691490194404e-02,-2.993049380859535979e-01
5.795664443504748853e-01,6.330851124222284243e-01,7.387878625485752027e-01,7.382372271456344448e-01,7.857519152749472546e-01,7.885183383347880159e-01,4.707887261413156721e-01,4.720941228247090837e-01,1.492988960475579753e-02,1.000298597792095068e+00,1.000447896688142713e+00,1.000522613006647576e+00,9.997769007391723584e-01,9.970123980960357013e-01,-7.453227521107977371e-02,2.772786625739150357e-01,2.985977920950677600e-02,4.478966881427126623e-02,5.226130066475764835e-02,-2.230992608276416433e-02,-2.987601903964298700e-01
5.767700874650840692e-01,6.342078708555815014e-01,7.398166365309997161e-01,7.392688500925449491e-01,7.849309779722362101e-01,7.876851545435151758e-01,4.709517517822829347e-01,4.722543008302603207e-01,1.474751656414824072e-02,1.000294950331283017e+00,1.000442425496924415e+00,1.000516228326518764e+00,9.997754106775658123e-01,9.970178783330645444e-01,-7.404354152176649551e-02,2.765780237673993724e-01,2.949503312830170643e-02,4.424254969244145741e-02,5.162283265187639358e-02,-2.245893224341877215e-02,-2.982121666935455551e-01
5.739786810595282063e-01,6.353326204690695755e-01,7.408457641395447268e-01,7.403008204467069753e-01,7.841080472603011442e-01,7.868500258173616313e-01,4.711124347322649952e-01,4.724121386613765461e-01,1.456735606578004293e-02,1.000291347121315511e+00,1.000437020681973488e+00,1.000509921124660861e+00,9.997739763470433472e-01,9.970233904519315571e-01,-7.355696950912264664e-02,2.758797758862335248e-01,2.913471213155105488e-02,4.370206819734878678e-02,5.099211246608614800e-02,-2.260236529566528318e-02,-2.976609548068442912e-01
5.711922163698146537e-01,6.364593647939941201e-01,7.418752402482324815e-01,7.413331330876764547e-01,7.832831264957458295e-01,7.860129553993696616e-01,4.712707680553001599e-01,4.725676294145860212e-01,1.438938028636870155e-02,1.000287787605727452e+00,1.000431681408590956e+00,1.000503690426302272e+00,9.997725968605413183e-01,9.970289335873131487e-01,-7.307255063191446520e-02,2.751839170159783854e-01,2.877876057274519894e-02,4.316814085909559395e-02,5.036904263022723427e-02,-2.274031394586817356e-02,-2.971066412686851343e-01
5.684106846474661356e-01,6.375881073679190436e-01,7.429050597159837510e-01,7.423657828799787861e-01,7.824562190956619867e-01,7.851739465922321637e-01,4.714267448638209679e-01,4.727207662342720051e-01,1.421356174575577613e-02,1.000284271234915145e+00,1.000426406852372718e+00,1.000497535268702665e+00,9.997712713427890918e-01,9.970345068867095817e-01,-7.259027636871029365e-02,2.744904451326442563e-01,2.842712349151454987e-02,4.264068523727182480e-02,4.975352687026646237e-02,-2.287286572109081817e-02,-2.965493113290418314e-01
5.656340771594932093e-01,6.387188517346820138e-01,7.439352173867248563e-01,7.433987646732130861e-01,7.816273285376790225e-01,7.843330027583649278e-01,4.715803583191485182e-01,4.728715423131732987e-01,1.403987330328556986e-02,1.000280797466065685e+00,1.000421196199098528e+00,1.000491454701027738e+00,9.997699989301811474e-01,9.970401095102974232e-01,-7.211013821824520387e-02,2.737993581045107816e-01,2.807974660656853416e-02,4.211961990985280124e-02,4.914547010277381389e-02,-2.300010698188525993e-02,-2.959890489702576843e-01
5.628623851883662876e-01,6.398516014444057820e-01,7.449657080894942496e-01,7.444320733021598802e-01,7.807964583600118802e-01,7.834901273199720295e-01,4.717316016319837990e-01,4.730199508928824570e-01,1.386828815419672255e-02,1.000277365763083903e+00,1.000416048644625855e+00,1.000485447784221549e+00,9.997687787706522888e-01,9.970457406307866588e-01,-7.163212769926086132e-02,2.731106536940786644e-01,2.773657630839032606e-02,4.160486446258548909e-02,4.854477842215487726e-02,-2.312212293477111658e-02,-2.954259369213341202e-01
