activity,H,B,S_eff,V,R_resp,R_rob,R_sig
4.348617975392168877e-02,6.150794462782827043e-01,7.720424289946795637e-01,9.999999999999999547e-07,4.376158705704954466e-01,5.923182977439982455e-01,2.135090861568937973e-02,1.495909540261122859e-03
7.184030538779159203e-01,8.603579524424879166e-01,9.235055490199870487e-01,6.002752330727486596e-01,9.523860757141294764e-01,9.112633587361324006e-01,8.209572399521479769e-01,7.551997554237742660e-01
4.351816639702332790e-01,6.972502925537799046e-01,7.574505876744377364e-01,1.128408767480535008e-01,8.081526304643130709e-01,7.529141646306963809e-01,4.684634513452397564e-01,3.204940052223425595e-01
1.711933129596827419e+00,4.665819602968821478e-01,3.758174281309248355e-01,2.483214549107742170e-02,8.207333324127412677e-01,5.240454771831910552e-01,2.445008052961625267e-01,1.328646192375462776e-01
1.893386883071486393e+00,3.340019487174076263e-01,2.856609321783522559e-01,7.012520106484586291e-02,7.916360385303375935e-01,4.227092994005805515e-01,2.697738696498933053e-01,1.883503124498832337e-01
5.426968298975242133e-01,7.207727908453743781e-01,8.063432485401128558e-01,2.572057671738319229e-01,8.369482269752456238e-01,7.864521615893433903e-01,5.947362476007140852e-01,4.756046441940594560e-01
1.469268149465570161e+00,6.168480464816878950e-01,6.551458488888500797e-01,2.524631309155341841e-01,8.465105484339454645e-01,6.993847964529421590e-01,5.421090173711748950e-01,4.421635991281507305e-01
2.845981676082037781e-01,7.380784160310661646e-01,7.389504978464357388e-01,4.429744101109006627e-02,6.571497245359254613e-01,7.103309325477569214e-01,3.549688184681035752e-01,2.037857383472690964e-01
6.053355563237693415e-01,7.215435118726174490e-01,8.625535641458239589e-01,3.850640005881914019e-01,8.819111085413526840e-01,8.187622377726463396e-01,6.780341729445377164e-01,5.830779332437161511e-01
3.050398917135229704e-01,6.364376277054119013e-01,6.784103377830835724e-01,3.401969859744753688e-02,7.196222640269374082e-01,6.773050268965679077e-01,3.206423180757998481e-01,1.762828536128144274e-01
6.237456865183043098e-01,7.824430600853676809e-01,8.363933319558219948e-01,4.365860093461266800e-01,8.394538491337408814e-01,8.190052955421180947e-01,6.998137736686145249e-01,6.170766410939574342e-01
1.484420404168411478e+00,5.621670940491632074e-01,6.553311747435960344e-01,2.349845061586678940e-01,9.216998640011522248e-01,6.976515940531676785e-01,5.314822318903461573e-01,4.275322471247410827e-01
2.002719202407555521e+00,2.801133326198201878e-01,2.911867920209783578e-01,9.999999999999999547e-07,8.664821906876596369e-01,4.134487638051833058e-01,1.630482993441304679e-02,1.227529488327755826e-03
4.455492974332091460e-01,6.532432908140393124e-01,7.556930221172575290e-01,1.380921655964855721e-01,8.041965861128840265e-01,7.349551967297700550e-01,4.838802639665418792e-01,3.463534707261699541e-01
1.192573876891582341e+00,9.386573498824536399e-01,8.779169277037994767e-01,7.850746325594208930e-01,9.747361815381062611e-01,9.295709256186621694e-01,8.911270667392511280e-01,8.615199079061807153e-01
1.543060422735551107e+00,4.676904923062062402e-01,4.473388382436863098e-01,1.470089066301333569e-01,9.067997190663417140e-01,5.746042597067312352e-01,4.086603878103609033e-01,3.111411869027405630e-01
2.096429430668244720e+00,2.752496159588639912e-01,2.499796133880955173e-01,1.320052372623263873e-02,8.046388195372451424e-01,3.811337707875479541e-01,1.644204620183299104e-01,8.391867349048286184e-02
1.342133062351782646e+00,7.710720668492663243e-01,8.026398281093326537e-01,4.898792765642621116e-01,9.369030222402966457e-01,8.338797717868577930e-01,7.300453618089597363e-01,6.563673534784445485e-01
5.612352482602375181e-01,7.506888994028336759e-01,8.018531324013854489e-01,3.058611243465707563e-01,8.512778490807212384e-01,8.002187422537763162e-01,6.291983997144946494e-01,5.190996328647075053e-01
1.376051945210659877e+00,6.619358484527438913e-01,7.141600065032496225e-01,4.142781822455340879e-01,9.660151548725506299e-01,7.700728093492016368e-01,6.595107171697027759e-01,5.826046034586316313e-01
7.050805556916356354e-01,8.018573756428606369e-01,8.095170493839960457e-01,5.763835520359636977e-01,8.767384944092149190e-01,8.287007549689041630e-01,7.567914129680625157e-01,7.037833117743386158e-01
2.147482459521757203e+00,2.708955761976564180e-01,2.241770072511874434e-01,9.999999999999999547e-07,8.142457557290264658e-01,3.670423367690747174e-01,1.491204209134166028e-02,1.149724771617118045e-03
8.792874973600012245e-01,9.367850289016684817e-01,1.000000000000000000e+00,9.307041119173266042e-01,9.610143956077449312e-01,9.655837424464108754e-01,9.567431618361637025e-01,9.497290109491701715e-01
1.507940985674231404e+00,5.595379018941124549e-01,6.112013628718053759e-01,2.051376736115887445e-01,9.038580333193116934e-01,6.761421580776527662e-01,5.018106429697815063e-01,3.953132309380234521e-01
5.110068116286865803e-02,6.020392194769779159e-01,7.053504009616266002e-01,9.999999999999999547e-07,4.181992157229139084e-01,5.620879890636022447e-01,2.052831148885418330e-02,1.453424135727844364e-03
8.801351814964618603e-01,9.921227864314698941e-01,9.488552734738864292e-01,9.194573018831067035e-01,1.000000000000000000e+00,9.800655717054900240e-01,9.645488809746664005e-01,9.523125946898040040e-01
1.925236749309525708e+00,3.087629569952526354e-01,3.120167288828329943e-01,2.045378026259367030e-02,8.078990045134837317e-01,4.269595328835320003e-01,1.997484566703234266e-01,1.087829436902920804e-01
1.342500377753141017e+00,7.406994206478689780e-01,7.233963409692325541e-01,5.025327119712056367e-01,9.398583601718691893e-01,7.955978005819437371e-01,7.092694672301335101e-01,6.470016933257637382e-01
9.766743500711480008e-01,1.000000000000000000e+00,9.160130612132522110e-01,1.000000000000000000e+00,9.688763177440468111e-01,9.609998847720516713e-01,9.609998847720516713e-01,9.783580766101954707e-01
2.059062498758597037e+00,2.700987448574048710e-01,2.837572333442284767e-01,8.822443532742928890e-03,7.835587113177251428e-01,3.916039076601023905e-01,1.517163844350001567e-01,7.105274463330736590e-02
1.878765627523904191e+00,2.902950559940055686e-01,3.463705923873983128e-01,3.093254243523864064e-02,8.888072955016723675e-01,4.470911646711800969e-01,2.292983713110018917e-01,1.344017352689475808e-01
7.088744824104642461e-01,8.327136235185568225e-01,9.138376514026025355e-01,5.747798291465744391e-01,8.984684664357525108e-01,8.809593155277727350e-01,7.917576512990989190e-01,7.269447464279793492e-01
1.198006484490947265e+00,8.779238579052780489e-01,9.274433672680555407e-01,7.890682425223929375e-01,1.000000000000000000e+00,9.337875594111991751e-01,8.952920002370791108e-01,8.656413629440826707e-01
1.077613363403417956e+00,9.647686530222761014e-01,9.123845500412435250e-01,9.467834452934337230e-01,1.000000000000000000e+00,9.583710850751927524e-01,9.554609467876464812e-01,9.531391999211802357e-01
1.390845500252697375e+00,6.504507714952318942e-01,7.168055292637688369e-01,4.052380556780283971e-01,9.932525606915941774e-01,7.736748708146802267e-01,6.581826411187140513e-01,5.783313971184517177e-01
7.350447873092623707e-01,8.005553150589486133e-01,8.974487132019224322e-01,5.988458429418421769e-01,9.732737754925803175e-01,8.875891853505801787e-01,8.044290788917860535e-01,7.435469024223690937e-01
5.372510016849542103e-01,7.190149110746909544e-01,8.098957278494389733e-01,2.756287421033478680e-01,8.733527293456849749e-01,7.982131820190475624e-01,6.118856912693847461e-01,4.946652688318372015e-01
2.007878037562179419e+00,3.036811159110107128e-01,2.889290127200912495e-01,1.978941617388421323e-03,8.275639985453334679e-01,4.171928369835453121e-01,1.094865769232806346e-01,3.754742042753131392e-02
2.032523898896714254e+00,2.929121525573942231e-01,2.695877830925536012e-01,2.524941347692741256e-02,7.982902851165196711e-01,3.979844899465574404e-01,1.997387989260334673e-01,1.150639989371585459e-01
1.855310348676354026e+00,3.643694422258160204e-01,2.287393851735566030e-01,9.999999999999999547e-07,8.347628453135969018e-01,4.112904915079511059e-01,1.624095271735184060e-02,1.224000987306350001e-03
2.152049747682035274e+00,3.471386022573357266e-01,3.216086570998558658e-01,2.460430848137001164e-03,8.349646545067072045e-01,4.534188566815122168e-01,1.230629931946001510e-01,4.335406168312826158e-02
1.638981356715314863e+00,4.609584908970484896e-01,4.749775408445337521e-01,7.549755977721164801e-02,8.631283572230978862e-01,5.738566600229240144e-01,3.456096008097914174e-01,2.303624538591075299e-01
1.682267902836399376e+00,4.520205555493266303e-01,3.769799693848883138e-01,6.221801133996635036e-02,8.318808751901890508e-01,5.214098123750019464e-01,3.064526853797470141e-01,2.003137754664851000e-01
1.677698202317809750e+00,4.335069248227789163e-01,4.489275618905409493e-01,2.725880426546484214e-02,8.255325545487968153e-01,5.436284427756086224e-01,2.572487828286881828e-01,1.413820435150653643e-01
1.057336788073074407e+00,1.000000000000000000e+00,9.580489791939270638e-01,9.951573955499718460e-01,9.978134838590406730e-01,9.850970691653707645e-01,9.850970691653707645e-01,9.896115684535499168e-01
1.004194827931397693e+00,1.000000000000000000e+00,9.699744497386773023e-01,9.537404299994693968e-01,9.511243727841455220e-01,9.734923321829666021e-01,9.685163343238367695e-01,9.645538553218199196e-01
5.284978075278069509e-01,7.674349939366629236e-01,7.828570853119795059e-01,2.255452581906389475e-01,8.558177515786793421e-01,8.011277803804166542e-01,5.835589969692956958e-01,4.528883519273464442e-01
1.418602227590439080e+00,6.731137841513811226e-01,7.039240582181316430e-01,2.880202853847385058e-01,8.978664087682330930e-01,7.520995673803383408e-01,5.916464639472837073e-01,4.883057302488347240e-01
6.365042994251359776e-01,7.922586591143608858e-01,8.280612120806649656e-01,4.512690846034133618e-01,9.386803975983143422e-01,8.507769760245114110e-01,7.260569580962380476e-01,6.395796875771357914e-01
5.671785013451797752e-01,7.537126924541659445e-01,7.862774009822773857e-01,3.127874475188615055e-01,8.633591949402035226e-01,7.998177665260330915e-01,6.324928410378334309e-01,5.242123738061933436e-01
1.289115023011320638e+00,7.813252742395637718e-01,8.577056086450810524e-01,5.981937538108785812e-01,9.166955690397659007e-01,8.500903477549207610e-01,7.785908261474558945e-01,7.257459819271039336e-01
9.019612540950950885e-01,9.944280975262187461e-01,9.706571959474155076e-01,9.773722354491271025e-01,9.379051532470731312e-01,9.673851040959562386e-01,9.673851040959562386e-01,9.718666215039146739e-01
4.814845393481909097e-01,6.873192586538355853e-01,7.892412346682748936e-01,1.721268421153008543e-01,8.173856228507966337e-01,7.625443220079104467e-01,5.256067924452320073e-01,3.902812352782822902e-01
1.795323236856228633e+00,3.369631255480856069e-01,3.838694098564677804e-01,3.294213027648715264e-02,8.021281615135131826e-01,4.698975878583706023e-01,2.417911115781098685e-01,1.420986738243978642e-01
1.893253822447627410e+00,2.295390174688679563e-01,2.984645856491227600e-01,7.816816051073097876e-03,8.117844509280736087e-01,3.817069065050734400e-01,1.443959414127084506e-01,6.634603314532196150e-02
3.689389432911181488e-01,7.376809273880332585e-01,7.530368529454319892e-01,7.672761008684694795e-02,7.388165889847431167e-01,7.431454241280385231e-01,4.212532589621918455e-01,2.674969572596646583e-01
1.651547215999971119e-02,6.429901797412067577e-01,7.611905353981796019e-01,3.475974031203863529e-02,4.239401872876060740e-01,5.920168971093536792e-01,2.914202373481988850e-01,1.652982256348716761e-01
7.394859307646222124e-01,8.905977733627972182e-01,8.552101133856038206e-01,7.007184178876624259e-01,9.680758798190871595e-01,9.034163459398374396e-01,8.478164548795975586e-01,8.058105685560683629e-01
1.754523838497655808e+00,4.130767528413427092e-01,3.889275499864477403e-01,1.570885698814140918e-02,8.536976831730204163e-01,5.157048174087086601e-01,2.154453066848435461e-01,1.071730813265995841e-01
1.846182505715513900e+00,3.357291517395588620e-01,3.113034396567154749e-01,3.123742279227594704e-02,7.430031742175403631e-01,4.266331003757597440e-01,2.219267786901867878e-01,1.315630215074646836e-01
3.043239542553083377e-01,7.163754397017887410e-01,7.911573032387609894e-01,5.363884213963979186e-02,6.416467239124797883e-01,7.137834984993433052e-01,3.737186112236760005e-01,2.227036343726332690e-01
1.703538982602712748e+00,3.466803285542535695e-01,4.327131323374630023e-01,5.084472712362467922e-02,8.601548533788216933e-01,5.053225043257844051e-01,2.846020081011385039e-01,1.797932638061512933e-01
2.545491680807447921e-01,7.439067469745114236e-01,7.715875176739958041e-01,3.507736478985878231e-02,6.370957117070705777e-01,7.151044120784509905e-01,3.365377857766955194e-01,1.841472905860583875e-01
8.581376983443643747e-01,9.909232104412643016e-01,9.073688654285725352e-01,8.712205952622718019e-01,1.000000000000000000e+00,9.651792088213294596e-01,9.407798391145902883e-01,9.217051985390721791e-01
2.196940933026215070e+00,2.839093564804388570e-01,2.746812480873846440e-01,9.999999999999999547e-07,7.297394609777964058e-01,3.846439001886126641e-01,1.544522136946663293e-02,1.179729304142193656e-03
4.236998111080016449e-01,7.416348719924915622e-01,7.384394782250387479e-01,1.586272028309045345e-01,7.763079327710366018e-01,7.519339452919765465e-01,5.095997248280654812e-01,3.733092746337634549e-01
3.387198816707781557e-01,6.304242151276696626e-01,7.638354825831576989e-01,4.412368605762150009e-02,7.051355414134167221e-01,6.976459973179646168e-01,3.498599877602139863e-01,2.014195458557087037e-01
9.301607316029457673e-01,9.714448404102182799e-01,9.015391171991626873e-01,9.633332511285218613e-01,9.846703977575700373e-01,9.518412772675753919e-01,9.518412772675753919e-01,9.569956018071634762e-01
1.363270757133695277e+00,7.611960813071643184e-01,6.898781918255917356e-01,4.255054214004145297e-01,9.475689094558888970e-01,7.924281976015355999e-01,6.783381071376245464e-01,5.990116246681210788e-01
2.052381721309157303e+00,2.207193421717955073e-01,3.317461862702341668e-01,9.999999999999999547e-07,8.055193727233191936e-01,3.892608923566536205e-01,1.558405888107530259e-02,1.187496738918021296e-03
2.157806520172675491e+00,2.980085399230160137e-01,2.934807258133771968e-01,6.199701845009065494e-03,7.807920067263123265e-01,4.087406999055632761e-01,1.434427538046427753e-01,6.206734925675250203e-02
1.532094005010682103e-01,6.721789839765487384e-01,7.401204580540772238e-01,9.218599954391741916e-03,5.745506710341261591e-01,6.587266364037598354e-01,2.265662210408604660e-01,9.646885187467882372e-02
3.035945381653917252e-01,7.346438740853188376e-01,7.293369691113689157e-01,2.745278387575062970e-02,7.395492266558660877e-01,7.344981826656046264e-01,3.229532370433551569e-01,1.673627391109754337e-01
1.739623542571186565e+00,3.142533777358973435e-01,3.520669630327752930e-01,3.427021217246668805e-02,7.922230144226430903e-01,4.442058029234852712e-01,2.341086006697992161e-01,1.402438682783669344e-01
5.953907349958930117e-01,8.285732352388645028e-01,8.437836408683674350e-01,3.511962870489350741e-01,9.050768767635722911e-01,8.585175095058020789e-01,6.865929610484257095e-01,5.741951217173685285e-01
1.946667930913993594e+00,2.809574844567813146e-01,2.959154655497023279e-01,2.649068205879851964e-02,8.248944572203945613e-01,4.093255790765601976e-01,2.064547829916970334e-01,1.194070034694020566e-01
1.459597165903991023e+00,5.876426333043333061e-01,6.951832843291431141e-01,2.264764906592510174e-01,9.399295137899542629e-01,7.268352272646563250e-01,5.430411716612894013e-01,4.300809332680201047e-01
2.460585652374898125e-01,6.164456558055558810e-01,7.500557641655548613e-01,6.509659149525708760e-03,6.065805326057062130e-01,6.545742836847304735e-01,2.067087052182959017e-01,8.220128916852122158e-02
1.831564426832815728e+00,2.919700931829821711e-01,3.455665209823296502e-01,3.028673521398740284e-02,8.211272051058763344e-01,4.359401039824110646e-01,2.238119302347831296e-01,1.312950522056800240e-01
3.879840360177669312e-01,6.959659398903030869e-01,7.240009691518675128e-01,7.574630733534808147e-02,7.065465981355317782e-01,7.087438679988650181e-01,4.052353770347099093e-01,2.591085729793547454e-01
