mu,pi0,stable,background_safe,fail_reason,min_P_X,min_D,min_c_s2,max_c_s2,max_omega_maat,final_a,final_lambda,final_X,final_w_maat,final_omega_maat
77.42636826811261,2.4955555555555557,True,True,,1.9410300807079994,0.5164522636902911,1.0,3.7583920473858297,0.04414265119027122,1018.0555449547205,0.11897964130151946,7.31885856694278e-23,-0.898981967147479,0.0010726658418382432
77.42636826811261,2.612962962962963,True,True,,1.8770927759418155,0.5203343842485386,1.0,3.6074740258664493,0.045841931696424684,1018.7786607549355,0.12168448801507617,7.179097913695925e-23,-0.8989878929270609,0.0011219326937743548
77.42636826811261,2.7303703703703706,True,True,,1.8188962245971876,0.5275399547462449,1.0,3.447883346527005,0.04765005515085761,1019.5504328441795,0.12450562494778225,7.037363654595652e-23,-0.8989942144482631,0.0011744918634644492
77.42636826811261,2.847777777777778,False,,stability_violation,,,,,,,,,,
77.42636826811261,2.9651851851851854,False,,stability_violation,,,,,,,,,,
77.42636826811261,3.0825925925925928,False,,stability_violation,,,,,,,,,,
77.42636826811261,3.2,False,,stability_violation,,,,,,,,,,
129.15496650148827,0.03,True,True,,3.294117017081384,3.294117017081384,1.0,1.000779530475908,0.00014647889639190627,1001.8736925441929,0.017762532663983657,1.6613494461112992e-24,-0.8988557691028286,2.3933901002558694e-05
129.15496650148827,0.14740740740740743,True,True,,3.9850411067722162,3.9850411067722162,1.0,1.0189380391108183,0.0019523795628666133,1002.1736529407026,0.023112112314929257,2.6872413493510606e-23,-0.8988577666952419,4.052054978328498e-05
129.15496650148827,0.26481481481481484,True,True,,5.2479159163598315,5.2479159163598315,1.0,1.0620132057286993,0.006028622571774324,1002.8894890575039,0.03289010310127561,4.780194198391652e-23,-0.8988627673074008,8.205543216883762e-05
129.15496650148827,0.38222222222222224,True,True,,6.726734890264749,6.198773677733299,1.0,1.1321812279389962,0.011796844526412116,1003.9989350948508,0.04434007279877734,5.659313868869464e-23,-0.8988708405406308,0.00014912096142382506
129.15496650148827,0.49962962962962965,True,True,,6.7411589734483135,5.467024172321076,1.0,1.2330581978360435,0.018583068128673535,1005.4187729767835,0.055954735124957466,5.914393603876486e-23,-0.8988814729313048,0.00023745361099078896
129.15496650148827,0.6170370370370372,True,True,,6.424998110225087,4.689829962500711,1.0,1.369985300447684,0.02569650545803484,1007.0341216364861,0.06696127628069688,5.900301470132044e-23,-0.898893817627076,0.0003400205416111254
129.15496650148827,0.7344444444444446,True,True,,6.086018861958857,3.9253221033525554,1.0,1.550450816956113,0.03253258209882796,1008.727612316533,0.0769683548273957,5.774261315325686e-23,-0.8989069560361443,0.00044919165654399223
129.15496650148827,0.851851851851852,True,True,,5.738492313251164,3.2154265358486294,1.0,1.784675298680595,0.03862881617385183,1010.3983125116853,0.08580380720674029,5.606752274435989e-23,-0.8989200706358961,0.0005581745568408963
129.15496650148827,0.9692592592592594,True,True,,5.393821395172977,2.5852538263342355,1.0,2.0863798131656397,0.043677445225500204,1011.9707476288349,0.09343061827713026,5.430990506966913e-23,-0.8989325322771597,0.0006617401866424593
129.15496650148827,1.086666666666667,True,True,,5.060392243212757,2.0456586830040293,1.0,2.473722662170417,0.047509412761277736,1013.3966233252567,0.09989624559844724,5.2630113669948715e-23,-0.8989439239531948,0.0007564211142755827
129.15496650148827,1.2040740740740743,True,False,,4.743838897375923,1.5970971797293196,1.0,2.97028819384674,0.05006510199039629,1014.6520842408801,0.1052990153517177,5.1104250284327435e-23,-0.8989540247347307,0.0008403788787587002
129.15496650148827,1.3214814814814817,True,False,,4.447515304475609,1.233447161149237,1.0,3.605760704278354,0.05136292789147835,1015.7317467171686,0.10976053079135883,4.976949949483526e-23,-0.8989627647619484,0.0009130305869836189
129.15496650148827,1.438888888888889,True,False,,4.173021434567895,0.9451131833004469,1.0,4.41536686642674,0.05147182221671645,1016.6360697606976,0.1133823736584747,4.8656137933322255e-23,-0.8989701251260912,0.0009742170763559387
129.15496650148827,1.5562962962962965,True,False,,3.9206915922210595,0.7212309378095716,1.0,5.436111218590361,0.050489816150310736,1017.3377237078419,0.1161318330750969,4.7817538964898737e-23,-0.8989758712404119,0.0010219864314946797
129.15496650148827,1.673703703703704,True,False,,3.690002384482912,0.5510592068297355,1.0,6.6961994986194595,0.048528708137408214,1017.6976726146828,0.11755327224766554,4.73467389922558e-23,-0.8989788955770288,0.0010471294898475195
129.15496650148827,1.7911111111111113,True,False,,3.479889991522203,0.42475056958617996,1.0,8.19278475579807,0.04570382455194355,1017.3439345839189,0.11633257161085533,4.7264205936433793e-23,-0.8989762961157465,0.0010255187185952018
129.15496650148827,1.9085185185185187,True,False,,3.2889837540849407,0.3336977824876035,1.0,9.856175038283698,0.04212763664366717,1015.8180269480097,0.1106816422474976,4.6680191583209375e-23,-0.8989646140871617,0.00092840402111727
129.15496650148827,2.025925925925926,True,False,,3.115770314866657,0.2706168355187719,1.0,11.513586391969044,0.037906104932440454,1013.7281973663664,0.10261483368004284,4.195419022527462e-23,-0.8989489402228117,0.0007981165779878496
129.15496650148827,2.1433333333333335,True,False,,2.9587038923003384,0.22948255904452441,1.0,12.892935762173925,0.042092256037349965,1017.5512402231038,0.11792930739832816,4.030854645205917e-23,-0.8989797017076596,0.0010538319046530286
129.15496650148827,2.260740740740741,False,False,integration_failure,2.8162767417131596,0.20539297728012018,13.711650607567996,13.711650607567996,0.02790850344551101,0.3,0.05,2.555474348422497,7.503060482895288,0.02790850344551101
129.15496650148827,2.3781481481481483,True,False,,2.6870612911387184,0.19440876428736242,1.0,13.82170860963284,0.049004571713813845,1020.9488185367675,0.13080977297633178,3.293380484312449e-23,-0.8990088604083005,0.0012962720229659059
129.15496650148827,2.4955555555555557,True,False,,2.569732783150429,0.19339376129990216,1.0,13.287568150481642,0.026456256497583125,1014.2137541198512,0.10758999149573983,1.0795225893658287e-23,-0.8989584673667926,0.0008773102146945305
129.15496650148827,2.612962962962963,True,False,,2.463078930722834,0.19986952868859031,1.0,12.323433926541501,0.02323832886126481,1013.8103214902206,0.10666091733758111,3.0036016548345324e-27,-0.8989566540733442,0.0008622377538534064
129.15496650148827,2.7303703703703706,True,False,,2.3660012321616692,0.21188914470664688,1.0,11.16622201405039,0.03352393605493263,1017.5121370446379,0.1207004334955996,8.551150369876949e-24,-0.8989857215190645,0.0011038812842886104
129.15496650148827,2.847777777777778,False,,stability_violation,,,,,,,,,,
129.15496650148827,2.9651851851851854,False,,stability_violation,,,,,,,,,,
129.15496650148827,3.0825925925925928,False,,stability_violation,,,,,,,,,,
129.15496650148827,3.2,False,,stability_violation,,,,,,,,,,
215.44346900318823,0.03,True,True,,4.863334778714219,4.863334778714219,1.0,1.0008238255148787,0.00014914232539237735,1001.881747915355,0.017932029501399396,1.8990148944901273e-24,-0.8988558243891737,2.4392841205971985e-05
215.44346900318823,0.14740740740740743,True,True,,6.680572802031662,6.680572802031662,1.0,1.020045255049605,0.0032454490678431986,1002.3792159071664,0.026366909653317918,2.3770873099901285e-23,-0.8988592375240779,5.273620463574699e-05
215.44346900318823,0.26481481481481484,True,True,,9.73923085075104,9.73923085075104,1.0,1.065884491669916,0.01000903346437384,1003.5806223251411,0.04056395689512669,3.432261573785992e-23,-0.8988679137079418,0.00012480665594550636
215.44346900318823,0.38222222222222224,True,True,,11.03885455034092,9.672077164608444,1.0,1.141311670954582,0.019517608499085296,1005.4350584789298,0.05627812317759981,3.646389370369339e-23,-0.8988818041554482,0.00024020554579801232
215.44346900318823,0.49962962962962965,True,True,,10.576830367760072,8.451445421534437,1.0,1.2514818282811264,0.030611619641751322,1007.7788074162636,0.0716676390637917,3.5946920807068615e-23,-0.8988997696229097,0.00038947631967127115
215.44346900318823,0.6170370370370372,True,True,,10.049442261975774,7.155007342624309,1.0,1.4045327671585373,0.042134386486787696,1010.400457192226,0.08587150315078734,3.463135089808764e-23,-0.8989201766033992,0.0005590551375552927
215.44346900318823,0.7344444444444446,True,False,,9.483990795843203,5.879731372085605,1.0,1.6129972945480209,0.05310686283470613,1013.0915233496415,0.09847533740737627,3.312756620287532e-23,-0.8989413554428552,0.0007350724247502758
215.44346900318823,0.851851851851852,True,False,,8.904281573252616,4.6955541945763635,1.0,1.8963217554889635,0.06280941582307015,1015.6767577564978,0.10931411981693691,3.1664119476821325e-23,-0.8989618740302041,0.0009056259880205256
215.44346900318823,0.9692592592592594,True,False,,8.329335829649157,3.6443627593065884,1.0,2.285539717026956,0.0707865078664142,1018.0283002988006,0.11837885975435862,3.033342128996418e-23,-0.8989806689632652,0.0010618726491950464
215.44346900318823,1.086666666666667,True,False,,7.773142482146152,2.7442638108469266,1.0,2.8325055526448195,0.07680639987211076,1020.0708651007498,0.1257706320625719,2.9171396123301615e-23,-0.8989970958087968,0.0011984487827909698
215.44346900318823,1.2040740740740743,True,False,,7.245099675903255,1.9960181262671188,1.0,3.6297764937900534,0.08080473041464263,1021.7820065248485,0.13167731238012428,2.819727425212873e-23,-0.8990109321999411,0.0013134988786571583
215.44346900318823,1.3214814814814817,True,False,,6.75080213140119,1.3894133349208717,1.0,4.858742867748317,0.08283011471085718,1023.1460713049393,0.13622170939323183,2.746864785696206e-23,-0.8990220062320728,0.0014055874469108124
215.44346900318823,1.438888888888889,True,False,,6.292918759550007,0.9084432715782738,1.0,6.927145542744871,0.08299992448047054,1023.6984418945991,0.13806392152697483,2.721929601753726e-23,-0.8990266015776092,0.0014438030552934471
215.44346900318823,1.5562962962962965,True,False,,5.8720072139796455,0.5349851776053898,1.0,10.976018513751972,0.08146798263650604,1019.8414457074261,0.1255830688280163,2.752033957750181e-23,-0.8989966667288797,0.0011948814640060155
215.44346900318823,1.673703703703704,False,False,stability_violation,5.487194422625385,0.2511216217416612,21.85074460959909,21.85074460959909,0.0784027769049577,0.3,0.05,1.4006420438957479,3.0073446124726027,0.0784027769049577
215.44346900318823,1.7911111111111113,False,False,integration_failure,5.136705827055237,0.04042611610267777,127.06404478749788,127.06404478749788,0.0739737818070067,0.3,0.05,1.6040395061728399,3.4809583585618715,0.0739737818070067
215.44346900318823,1.9085185185185187,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.025925925925926,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.1433333333333335,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.260740740740741,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.3781481481481483,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.4955555555555557,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.612962962962963,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.7303703703703706,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.847777777777778,False,,stability_violation,,,,,,,,,,
215.44346900318823,2.9651851851851854,False,,stability_violation,,,,,,,,,,
215.44346900318823,3.0825925925925928,False,,stability_violation,,,,,,,,,,
215.44346900318823,3.2,False,,stability_violation,,,,,,,,,,
359.38136638046257,0.03,True,True,,7.545193503364338,7.545193503364338,1.0,1.0008528782348916,0.0002384135893486202,1001.895219653822,0.018212407934441156,2.048268995712196e-24,-0.8988559169924129,2.5161578502770293e-05
359.38136638046257,0.14740740740740743,True,True,,12.222564061469848,12.222564061469848,1.0,1.0207733389102203,0.005394978894554791,1002.7315909596584,0.03122748237356586,1.8386818857278377e-23,-0.8988617938965396,7.396981723289434e-05
359.38136638046257,0.26481481481481484,True,True,,18.360336547655002,17.18415008992306,1.0,1.0684460070225799,0.016578287286825703,1004.7715281747229,0.05128663514372502,2.2178060421266876e-23,-0.898876903987041,0.00019949455048422384
359.38136638046257,0.38222222222222224,True,True,,17.745818668296945,15.46589657692371,1.0,1.147416095797191,0.03213160111012976,1007.8983789323393,0.07245029610281636,2.18806755610189e-23,-0.8989007985303391,0.00039802581624858656
359.38136638046257,0.49962962962962965,True,False,,16.975115881134414,13.429760110578513,1.0,1.2639924869367736,0.05003345723775411,1011.8000624091961,0.09260969104439191,2.0787294928539178e-23,-0.8989311402147598,0.0006501705307191409
359.38136638046257,0.6170370370370372,True,False,,16.095379498562707,11.267171054701919,1.0,1.428520026936657,0.06835390797226433,1016.0969995435896,0.11082859782826664,1.9581670607154173e-23,-0.8989649106353991,0.0009308685599425683
359.38136638046257,0.7344444444444446,True,False,,15.152149604146404,9.139882523167977,1.0,1.6578057284367058,0.08554622402882985,1020.4252494070245,0.1266714603966585,1.844185132951215e-23,-0.8989991652852508,0.001215655702466528
359.38136638046257,0.851851851851852,True,False,,14.185136338523218,7.1645559372247645,1.0,1.9799044717931142,0.10054721418553317,1024.482828244735,0.1399799326273424,1.7423334063340257e-23,-0.8990314459769096,0.0014840908138761093
359.38136638046257,0.9692592592592594,True,False,,13.226069034757398,5.411062939351149,1.0,2.4442644971975436,0.1127413938504829,1028.055411901213,0.1507842026209972,1.653917992574258e-23,-0.899060001212334,0.0017215940845636936
359.38136638046257,1.086666666666667,True,False,,12.298282613000538,3.90960739989238,1.0,3.1456566747185595,0.12186185018932066,1031.0502731004146,0.15932142759731086,1.5786304148968138e-23,-0.8990840502676682,0.001921652743081489
359.38136638046257,1.2040740740740743,True,False,,11.417454124242134,2.6614583714871767,1.0,4.289923993010741,0.12788107198340648,1033.5510567910885,0.16613503198015458,1.518314295042997e-23,-0.8991041832494558,0.0020891588991318803
359.38136638046257,1.3214814814814817,True,False,,10.592916124721569,1.6495805931743721,1.0,6.421581442308969,0.13091853765003378,1035.4113301952586,0.17101738409434936,1.4892629278479073e-23,-0.8991191218000423,0.002213461823872247
359.38136638046257,1.438888888888889,True,False,,9.829120626161638,0.8472741721354389,1.0,11.600873659807995,0.13117286869940703,1029.994280508319,0.15696128394711548,1.524665013805766e-23,-0.8990772707894005,0.0018652528313188239
359.38136638046257,1.5562962962962965,False,False,integration_failure,9.12699785088201,0.2243085249575607,40.68948272299879,40.68948272299879,0.12887667193622923,0.3,0.05,1.211029080932785,2.627222092057599,0.12887667193622923
359.38136638046257,1.673703703703704,False,,stability_violation,,,,,,,,,,
359.38136638046257,1.7911111111111113,False,,stability_violation,,,,,,,,,,
359.38136638046257,1.9085185185185187,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.025925925925926,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.1433333333333335,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.260740740740741,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.3781481481481483,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.4955555555555557,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.612962962962963,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.7303703703703706,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.847777777777778,False,,stability_violation,,,,,,,,,,
359.38136638046257,2.9651851851851854,False,,stability_violation,,,,,,,,,,
359.38136638046257,3.0825925925925928,False,,stability_violation,,,,,,,,,,
359.38136638046257,3.2,False,,stability_violation,,,,,,,,,,
599.4842503189409,0.03,True,True,,12.194613638284435,12.194613638284435,1.0,1.0008712985185475,0.00039051804595367426,1001.917784942349,0.018673759697510398,2.0904199857302746e-24,-0.898856072486575,2.645246080681165e-05
599.4842503189409,0.14740740740740743,True,True,,23.94631643764436,23.94631643764436,1.0,1.0212357358052253,0.008960053567966917,1003.3387303938441,0.03827680105315987,1.2720119797641431e-23,-0.8988662674428866,0.0001111308684222374
599.4842503189409,0.26481481481481484,True,True,,29.95878672111713,27.99678945912704,1.0,1.070079366237848,0.027344576588708456,1006.8230578484987,0.06594920639142131,1.3403511336462254e-23,-0.8988925903778536,0.0003298234784582859
599.4842503189409,0.38222222222222224,True,False,,28.933709116440912,25.130569851046936,1.0,1.151335178148996,0.052465929400730534,1012.1080155807513,0.09400934184641552,1.2603411802159839e-23,-0.8989335210197299,0.000669957558438193
599.4842503189409,0.49962962962962965,True,False,,27.648099383153514,21.734089517723884,1.0,1.2721075507030937,0.08075520439249942,1018.6093801829755,0.12012369537688428,1.1671114775137853e-23,-0.8989844574641063,0.001093369456773612
599.4842503189409,0.6170370370370372,True,False,,26.18061065079121,18.126673551873168,1.0,1.4443141250307212,0.10903593544624154,1025.6519922239231,0.1432755655068693,1.079692916550283e-23,-0.899039933354483,0.0015546782965054837
599.4842503189409,0.7344444444444446,True,False,,24.60720835721222,14.578142409641876,1.0,1.6879522552158082,0.13497955967039973,1032.5973211138933,0.16299022578380654,1.0019932036031688e-23,-0.8990947874115728,0.002010982665675547
599.4842503189409,0.851851851851852,True,False,,22.994133009346598,11.283099070484443,1.0,2.0379270682375865,0.15716018046547872,1038.910060142192,0.17908617548599923,9.34403153073184e-24,-0.8991447456465071,0.0024267048394261935
599.4842503189409,0.9692592592592594,True,False,,21.394312324723824,8.358096458754925,1.0,2.5597111053096,0.17488597023978014,1044.2222980719725,0.19163822112322662,8.755550089889284e-24,-0.8991869197977373,0.002777759178101506
599.4842503189409,1.086666666666667,True,False,,19.846671296184283,5.853517666801746,1.0,3.3905546076583617,0.18796913341265836,1048.505930123844,0.20124168798672995,8.23957465922586e-24,-0.8992210835238378,0.0030622068546457557
599.4842503189409,1.2040740740740743,True,False,,18.377360820905274,3.7714796020132937,1.0,4.872719134181465,0.19652316347400378,1052.4712335301506,0.2097119952908889,7.836109737775544e-24,-0.8992525771402291,0.003324479780208382
599.4842503189409,1.3214814814814817,True,False,,17.00194854096316,2.0835657364289037,1.0,8.16002502042647,0.20081575462297388,1055.7408368887839,0.21632373928962484,7.815227575682142e-24,-0.8992780449530113,0.003536610614028901
599.4842503189409,1.438888888888889,False,False,integration_failure,15.727860859504348,0.7452379644948,21.104481533178912,21.104481533178912,0.20117447037121597,0.3,0.05,1.035200617283951,2.3167605116586807,0.20117447037121597
599.4842503189409,1.5562962962962965,False,,stability_violation,,,,,,,,,,
599.4842503189409,1.673703703703704,False,,stability_violation,,,,,,,,,,
599.4842503189409,1.7911111111111113,False,,stability_violation,,,,,,,,,,
599.4842503189409,1.9085185185185187,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.025925925925926,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.1433333333333335,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.260740740740741,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.3781481481481483,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.4955555555555557,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.612962962962963,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.7303703703703706,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.847777777777778,False,,stability_violation,,,,,,,,,,
599.4842503189409,2.9651851851851854,False,,stability_violation,,,,,,,,,,
599.4842503189409,3.0825925925925928,False,,stability_violation,,,,,,,,,,
599.4842503189409,3.2,False,,stability_violation,,,,,,,,,,
1000.0,0.03,True,True,,20.426660220354822,20.426660220354822,1.0,1.0008827276649968,0.0006441406038780714,1001.9556737224503,0.01942667964701504,2.019348403001666e-24,-0.8988563345855597,2.8628507018565862e-05
1000.0,0.14740740740740743,True,True,,49.222507334729606,49.222507334729606,1.0,1.0215229381210407,0.014850420940985945,1004.3878131916136,0.04822255555723694,8.108381032293983e-24,-0.8988741209641433,0.00017637366833030328
1000.0,0.26481481481481484,True,True,,49.30616768615742,46.03335899944671,1.0,1.0710964560885086,0.044788651719469996,1010.3439764157408,0.08562864549018342,7.783498117378055e-24,-0.8989197968663792,0.000555899289826602
1000.0,0.38222222222222224,True,False,,47.59623518312527,41.25221653147494,1.0,1.1537861279965387,0.08454863737232471,1019.2448982081265,0.12229747218236481,7.072150350938281e-24,-0.8989892543280729,0.0011332509561465982
1000.0,0.49962962962962965,True,False,,45.45170889639894,35.58654586286933,1.0,1.2772160881121883,0.12780661120882114,1030.001504361718,0.15566499885763135,6.3970265461858115e-24,-0.8990735898879055,0.0018346310255641315
1000.0,0.6170370370370372,True,False,,43.003790153610346,29.569013352329677,1.0,1.4543532325951678,0.1695280560789074,1041.3989318782137,0.18459032659181432,5.797353470266338e-24,-0.8991628930138679,0.0025777500046359238
1000.0,0.7344444444444446,True,False,,40.37919694245943,23.64970664770252,1.0,1.707386799505275,0.2065297856756128,1052.275546628495,0.20848434314459413,5.275395042015937e-24,-0.8992479336800929,0.003285806283313257
1000.0,0.851851851851852,True,False,,37.68842508814061,18.153243083556525,1.0,2.076126283037511,0.2372441027870866,1061.6411666998279,0.22708126234723564,4.816152871801597e-24,-0.8993211353343892,0.003895607005042977
1000.0,0.9692592592592594,True,False,,35.019763344697594,13.274044655618937,1.0,2.638213464942175,0.2612036885990656,1068.8889005339233,0.24057949409152798,4.392452992358769e-24,-0.8993780922217587,0.004370284643737581
1000.0,1.086666666666667,True,False,,32.43814251359794,9.096155427301973,1.0,3.5661376691338567,0.27856453875129655,1074.4167753896033,0.25049224158210925,3.991731313778463e-24,-0.8994219598827414,0.004735997713245805
1000.0,1.2040740740740743,True,False,,29.98718492047135,5.623106612957383,1.0,5.332850145748894,0.28977036509176096,1080.9018365398824,0.26143998216506387,3.687448510897929e-24,-0.8994724078765534,0.005156699036127332
1000.0,1.3214814814814817,True,False,,27.692858957428346,2.8074965870286306,1.0,9.863897639404659,0.2953511351422101,1089.834912251934,0.2752651993677504,3.775633575133458e-24,-0.8995391031982107,0.005713104645870874
1000.0,1.438888888888889,False,False,integration_failure,25.56755261154693,0.5750313117156018,44.46288765609357,44.46288765609357,0.29581623571725857,0.3,0.05,1.035200617283951,2.316815149833437,0.29581623571725857
1000.0,1.5562962962962965,False,,stability_violation,,,,,,,,,,
1000.0,1.673703703703704,False,,stability_violation,,,,,,,,,,
1000.0,1.7911111111111113,False,,stability_violation,,,,,,,,,,
1000.0,1.9085185185185187,False,,stability_violation,,,,,,,,,,
1000.0,2.025925925925926,False,,stability_violation,,,,,,,,,,
1000.0,2.1433333333333335,False,,stability_violation,,,,,,,,,,
1000.0,2.260740740740741,False,,stability_violation,,,,,,,,,,
1000.0,2.3781481481481483,False,,stability_violation,,,,,,,,,,
1000.0,2.4955555555555557,False,,stability_violation,,,,,,,,,,
1000.0,2.612962962962963,False,,stability_violation,,,,,,,,,,
1000.0,2.7303703703703706,False,,stability_violation,,,,,,,,,,
1000.0,2.847777777777778,False,,stability_violation,,,,,,,,,,
1000.0,2.9651851851851854,False,,stability_violation,,,,,,,,,,
1000.0,3.0825925925925928,False,,stability_violation,,,,,,,,,,
1000.0,3.2,False,,stability_violation,,,,,,,,,,
